,crash_id,discovery_time,fuzzer
373,bug373,176,fairfuzz-0-exid20
331,bug331,178,fairfuzz-0-exid20
1726,bug1726,178,fairfuzz-0-exid20
539,bug539,180,aflfast-0-exid20
3211,bug3211,180,aflfast-0-exid20
96,bug96,185,fairfuzz-0-exid20
2790,bug2790,185,fairfuzz-0-exid20
3702,bug3702,193,fairfuzz-0-exid20
1049,bug1049,193,fairfuzz-0-exid20
2714,bug2714,207,fairfuzz-0-exid20
18,bug18,207,fairfuzz-0-exid20
1440,bug1440,207,fairfuzz-0-exid20
3630,bug3630,219,aflplusplus-0-exid20
303,bug303,224,aflplusplus-0-exid20
2991,bug2991,224,aflplusplus-0-exid20
3775,bug3775,270,afl-0-exid20
1127,bug1127,270,afl-0-exid20
3502,bug3502,273,afl-0-exid20
841,bug841,273,afl-0-exid20
3682,bug3682,298,aflplusplus-0-exid20
1029,bug1029,298,aflplusplus-0-exid20
2779,bug2779,313,afl-0-exid20
84,bug84,313,afl-0-exid20
2861,bug2861,317,fairfuzz-0-exid20
2768,bug2768,324,aflplusplus-0-exid20
72,bug72,324,aflplusplus-0-exid20
2996,bug2996,372,aflfast-0-exid20
308,bug308,372,aflfast-0-exid20
3783,bug3783,424,fairfuzz-0-exid20
1135,bug1135,424,fairfuzz-0-exid20
1030,bug1030,436,aflplusplus-0-exid20
3683,bug3683,436,aflplusplus-0-exid20
1285,bug1285,475,fairfuzz-0-exid20
3793,bug3793,494,afl-0-exid20
1145,bug1145,494,afl-0-exid20
1079,bug1079,603,afl-0-exid20
3731,bug3731,603,afl-0-exid20
203,bug203,669,aflfast-0-exid20
1606,bug1606,669,aflfast-0-exid20
3522,bug3522,760,aflfast-0-exid20
862,bug862,760,aflfast-0-exid20
1200,bug1200,903,fairfuzz-0-exid20
827,bug827,1014,aflplusplus-0-exid20
3488,bug3488,1014,aflplusplus-0-exid20
3007,bug3007,1074,aflplusplus-0-exid20
319,bug319,1074,aflplusplus-0-exid20
807,bug807,1360,fairfuzz-0-exid20
