,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
3804,6950,3734445675,symcc-0-exid0,symcc,2057,811b510cb55f43ebdcc80ebf192254d3e7549ca61fceefdee4ee8fe01a801e9d,crash,3804,SEGV,db49e5091659cea81ceb888e9e82108b,tsan,fca,nm
1228,7009,3734445675,symcc-0-exid0,symcc,2082,ac3e99f2927081d9bcd27a2ff16602a55952301aa23468fed7bf8fdc7d3698f6,crash,1228,SEGV,51ea19cf3cdd0032322d439a97abf293,asan,fca,nm
2456,7009,3734445675,symcc-0-exid0,symcc,2082,ac3e99f2927081d9bcd27a2ff16602a55952301aa23468fed7bf8fdc7d3698f6,crash,2456,SEGV,64f3eee2c7b2e4594b050aa702a3f154,msan,fca,nm
3645,7009,3734445675,symcc-0-exid0,symcc,2082,ac3e99f2927081d9bcd27a2ff16602a55952301aa23468fed7bf8fdc7d3698f6,crash,3645,SEGV,64f3eee2c7b2e4594b050aa702a3f154,tsan,fca,nm
3887,7103,3753075614,fairfuzz-0-exid0,fairfuzz,2128,c12983e094c0dd6b81cd55904081748a6c3259f1100b4415ee82f86e330d16e3,crash,3887,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,ubsan,fca,nm
72,7107,3753075614,fairfuzz-0-exid0,fairfuzz,2130,bee817c0847ed16ab9f44bdb76d17de8eb5abbf3b74b6823e2c98bfd13e7403d,crash,72,heap-buffer-overflow,d68ef8a660bb62fd4346463a27e8b6bb,asan,fca,nm
2052,7342,3753075614,fairfuzz-0-exid0,fairfuzz,2212,f88287db984bbea4076e5b5cf9d5c176f7fedfe290ed3c111d5ff518691cf0e7,crash,2052,SEGV,78c5fe1e9fea41710ccf42d74a3642be,msan,fca,nm
3231,7342,3753075614,fairfuzz-0-exid0,fairfuzz,2212,f88287db984bbea4076e5b5cf9d5c176f7fedfe290ed3c111d5ff518691cf0e7,crash,3231,SEGV,78c5fe1e9fea41710ccf42d74a3642be,tsan,fca,nm
683,7342,3753075614,fairfuzz-0-exid0,fairfuzz,2212,f88287db984bbea4076e5b5cf9d5c176f7fedfe290ed3c111d5ff518691cf0e7,crash,683,SEGV,8590b2ad25e44c36b8c6d6080ee36a39,asan,fca,nm
1454,7721,3753075614,fairfuzz-0-exid0,fairfuzz,2375,bd784f7b9a961743f77843bca7c8aa62959fe7dc51424530c2e395798e4e5fbb,crash,1454,SEGV,98a686beaa005bf6c8f4d08238289d07,asan,fca,nm
2633,7721,3753075614,fairfuzz-0-exid0,fairfuzz,2375,bd784f7b9a961743f77843bca7c8aa62959fe7dc51424530c2e395798e4e5fbb,crash,2633,SEGV,98a686beaa005bf6c8f4d08238289d07,msan,fca,nm
3827,7721,3753075614,fairfuzz-0-exid0,fairfuzz,2375,bd784f7b9a961743f77843bca7c8aa62959fe7dc51424530c2e395798e4e5fbb,crash,3827,SEGV,b80e6dc2c58ea5c3f659ffff15b4c967,tsan,fca,nm
2693,7860,3753075614,fairfuzz-0-exid0,fairfuzz,2474,0ba6aa500e88f7a3306778924ad3df0b5c646decdff196f76d0c2be53eab23f2,crash,2693,SEGV,87aaa85249fb7e63506af5d72c3f26c5,tsan,fca,nm
15,7860,3753075614,fairfuzz-0-exid0,fairfuzz,2474,0ba6aa500e88f7a3306778924ad3df0b5c646decdff196f76d0c2be53eab23f2,crash,15,SEGV,c66b2c326db349ab6561d6b782d2ab8f,asan,fca,nm
1526,7860,3753075614,fairfuzz-0-exid0,fairfuzz,2474,0ba6aa500e88f7a3306778924ad3df0b5c646decdff196f76d0c2be53eab23f2,crash,1526,SEGV,c66b2c326db349ab6561d6b782d2ab8f,msan,fca,nm
3876,7860,3753075614,fairfuzz-0-exid0,fairfuzz,2474,0ba6aa500e88f7a3306778924ad3df0b5c646decdff196f76d0c2be53eab23f2,crash,3876,SEGV,c66b2c326db349ab6561d6b782d2ab8f,ubsan,fca,nm
808,8087,3753075614,fairfuzz-0-exid0,fairfuzz,2616,8a9036c94bf81c327e2ca38f358902a22545169db27b333ef49802967e7fc4ec,crash,808,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan,fca,nm
2145,8087,3753075614,fairfuzz-0-exid0,fairfuzz,2616,8a9036c94bf81c327e2ca38f358902a22545169db27b333ef49802967e7fc4ec,crash,2145,SEGV,0c22f5df8527d37af8fb39cf84536a5f,msan,fca,nm
3325,8087,3753075614,fairfuzz-0-exid0,fairfuzz,2616,8a9036c94bf81c327e2ca38f358902a22545169db27b333ef49802967e7fc4ec,crash,3325,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan,fca,nm
3318,8134,3734445675,symcc-0-exid0,symcc,2640,20c32224be9569eeb39e2930cff4966bb95caa6c0caed585104ae953ebc60d4a,crash,3318,SEGV,7955604df67ffcf65427a58682b0f595,tsan,fca,nm
800,8134,3734445675,symcc-0-exid0,symcc,2640,20c32224be9569eeb39e2930cff4966bb95caa6c0caed585104ae953ebc60d4a,crash,800,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,asan,fca,nm
2138,8134,3734445675,symcc-0-exid0,symcc,2640,20c32224be9569eeb39e2930cff4966bb95caa6c0caed585104ae953ebc60d4a,crash,2138,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,msan,fca,nm
120,9272,3753075614,fairfuzz-0-exid0,fairfuzz,3244,b4691fe36b110318b2c7ab7d519821d407868a3599cd66bd9a5bd7964bc116f4,crash,120,SEGV,8b389ba44aa3acfc7a830079d7223d26,asan,fca,nm
1608,9272,3753075614,fairfuzz-0-exid0,fairfuzz,3244,b4691fe36b110318b2c7ab7d519821d407868a3599cd66bd9a5bd7964bc116f4,crash,1608,SEGV,8b389ba44aa3acfc7a830079d7223d26,msan,fca,nm
2779,9272,3753075614,fairfuzz-0-exid0,fairfuzz,3244,b4691fe36b110318b2c7ab7d519821d407868a3599cd66bd9a5bd7964bc116f4,crash,2779,SEGV,9ca6690d16f1085e43e3fa570dddb4d6,tsan,fca,nm
307,9774,3734445675,symcc-0-exid0,symcc,3513,41f79c5e1ccd947e837ea4f9b962be46c1e427f668b3963c3b2893e7e0cab4f8,crash,307,SEGV,50b003deb4b331c44241db4cea752ee4,asan,fca,nm
1757,9774,3734445675,symcc-0-exid0,symcc,3513,41f79c5e1ccd947e837ea4f9b962be46c1e427f668b3963c3b2893e7e0cab4f8,crash,1757,SEGV,50b003deb4b331c44241db4cea752ee4,msan,fca,nm
2933,9774,3734445675,symcc-0-exid0,symcc,3513,41f79c5e1ccd947e837ea4f9b962be46c1e427f668b3963c3b2893e7e0cab4f8,crash,2933,SEGV,7dd30d6c4aa394cae217d6922a082550,tsan,fca,nm
951,9872,3753075614,fairfuzz-0-exid0,fairfuzz,3580,b8e862acf3ed9f73fae0e50cf0114ce00ace681f0f62feee00921aa7538fa73d,crash,951,SEGV,2aea9a0b028bd93b6e1290c8548050f3,asan,fca,nm
2249,9872,3753075614,fairfuzz-0-exid0,fairfuzz,3580,b8e862acf3ed9f73fae0e50cf0114ce00ace681f0f62feee00921aa7538fa73d,crash,2249,SEGV,2aea9a0b028bd93b6e1290c8548050f3,msan,fca,nm
3431,9872,3753075614,fairfuzz-0-exid0,fairfuzz,3580,b8e862acf3ed9f73fae0e50cf0114ce00ace681f0f62feee00921aa7538fa73d,crash,3431,SEGV,f480f230683c1c79c04ed8cc9c447fac,tsan,fca,nm
2877,10852,3734445675,symcc-0-exid0,symcc,4041,9fbd0437d84bfaa5a544ee8242b2df9d8e24acca68b445353b9035dacb891abf,crash,2877,SEGV,553da1631e4644a8233d72607b76b023,tsan,fca,nm
238,10852,3734445675,symcc-0-exid0,symcc,4041,9fbd0437d84bfaa5a544ee8242b2df9d8e24acca68b445353b9035dacb891abf,crash,238,SEGV,c23d49d464482eb996d08f509d802321,asan,fca,nm
1704,10852,3734445675,symcc-0-exid0,symcc,4041,9fbd0437d84bfaa5a544ee8242b2df9d8e24acca68b445353b9035dacb891abf,crash,1704,SEGV,c23d49d464482eb996d08f509d802321,msan,fca,nm
1423,12192,3734445675,symcc-0-exid0,symcc,4813,c43e0fce7e5949b9dadf687892c89bd28d534eb43f5db72634c4b66c21030218,crash,1423,stack-overflow,320e5f617e0557e33be8d59d27e96b9f,asan,fca,nm
2607,12192,3734445675,symcc-0-exid0,symcc,4813,c43e0fce7e5949b9dadf687892c89bd28d534eb43f5db72634c4b66c21030218,crash,2607,stack-overflow,b7d62a41f4d1e3496093dc7081a00d48,msan,fca,nm
3908,12192,3734445675,symcc-0-exid0,symcc,4813,c43e0fce7e5949b9dadf687892c89bd28d534eb43f5db72634c4b66c21030218,crash,3908,stack-overflow,d9a0787d228d60d51b0b3dc26e144ac2,ubsan,fca,nm
3801,12192,3734445675,symcc-0-exid0,symcc,4813,c43e0fce7e5949b9dadf687892c89bd28d534eb43f5db72634c4b66c21030218,crash,3801,stack-overflow,fc53f23535a055df2118872da607402e,tsan,fca,nm
2385,13387,3753075614,fairfuzz-0-exid0,fairfuzz,5662,6a84df875ea9ec7394e450a0a56c2b6b58ed83fa96a57781f3ae439f198e1aec,crash,2385,SEGV,404bda1b199064724efef5872299313a,msan,fca,nm
1133,13387,3753075614,fairfuzz-0-exid0,fairfuzz,5662,6a84df875ea9ec7394e450a0a56c2b6b58ed83fa96a57781f3ae439f198e1aec,crash,1133,negative-size-param,822aa6c6e293b6234ac2dd3610e0eaf3,asan,fca,nm
2794,13723,3753075614,fairfuzz-0-exid0,fairfuzz,5923,81d966784d37148e9eccb2a8f837e0ee1cc0f7ed2d2d318ff27d359b6907d10d,crash,2794,SEGV,5dbd59db9fbfa619db19e3ee161ea098,tsan,fca,nm
136,13723,3753075614,fairfuzz-0-exid0,fairfuzz,5923,81d966784d37148e9eccb2a8f837e0ee1cc0f7ed2d2d318ff27d359b6907d10d,crash,136,SEGV,c764e6a661b1693be2e3fb7b9e59345a,asan,fca,nm
1623,13723,3753075614,fairfuzz-0-exid0,fairfuzz,5923,81d966784d37148e9eccb2a8f837e0ee1cc0f7ed2d2d318ff27d359b6907d10d,crash,1623,SEGV,c764e6a661b1693be2e3fb7b9e59345a,msan,fca,nm
3203,14545,3753075614,fairfuzz-0-exid0,fairfuzz,6843,00f07e0cec954f51d44d29ac189bc7725935e96a98134373aa2a3c0c0a1a2e26,crash,3203,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan,fca,nm
652,14545,3753075614,fairfuzz-0-exid0,fairfuzz,6843,00f07e0cec954f51d44d29ac189bc7725935e96a98134373aa2a3c0c0a1a2e26,crash,652,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan,fca,nm
2024,14545,3753075614,fairfuzz-0-exid0,fairfuzz,6843,00f07e0cec954f51d44d29ac189bc7725935e96a98134373aa2a3c0c0a1a2e26,crash,2024,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,msan,fca,nm
736,14608,1853449382,mopt-0-exid0,mopt,6910,74b401e5f5cfff33a568b93acb328933f5b6a651bf711736edd86962d35d950d,crash,736,SEGV,4a436bc2ae0b651b32668457aab5f28a,asan,fca,nm
2090,14608,1853449382,mopt-0-exid0,mopt,6910,74b401e5f5cfff33a568b93acb328933f5b6a651bf711736edd86962d35d950d,crash,2090,SEGV,4a436bc2ae0b651b32668457aab5f28a,msan,fca,nm
3270,14608,1853449382,mopt-0-exid0,mopt,6910,74b401e5f5cfff33a568b93acb328933f5b6a651bf711736edd86962d35d950d,crash,3270,SEGV,a5405891c81691e1eec2684d72a85f21,tsan,fca,nm
3547,14745,3753075614,fairfuzz-0-exid0,fairfuzz,6978,2a932a66a7fd82b60e79c541d04a4c8318736f1b80931ac39d93ee93d78e88cf,crash,3547,SEGV,72c242344003514a20389691f3f5976b,tsan,fca,nm
1096,14745,3753075614,fairfuzz-0-exid0,fairfuzz,6978,2a932a66a7fd82b60e79c541d04a4c8318736f1b80931ac39d93ee93d78e88cf,crash,1096,SEGV,c181d3ff2b59a8f71034759790f76d1e,asan,fca,nm
2355,14745,3753075614,fairfuzz-0-exid0,fairfuzz,6978,2a932a66a7fd82b60e79c541d04a4c8318736f1b80931ac39d93ee93d78e88cf,crash,2355,SEGV,c181d3ff2b59a8f71034759790f76d1e,msan,fca,nm
3640,14842,3734445675,symcc-0-exid0,symcc,7084,160c4dbebc2bc651e8adad5fc03981b080fc7a9b1e33d0411b5f4a4860728981,crash,3640,SEGV,202227457dd192d3197881377b6b7f9c,tsan,fca,nm
1219,14842,3734445675,symcc-0-exid0,symcc,7084,160c4dbebc2bc651e8adad5fc03981b080fc7a9b1e33d0411b5f4a4860728981,crash,1219,SEGV,7b0d6cede632389bcefdecbdad8add39,asan,fca,nm
2451,14842,3734445675,symcc-0-exid0,symcc,7084,160c4dbebc2bc651e8adad5fc03981b080fc7a9b1e33d0411b5f4a4860728981,crash,2451,SEGV,7b0d6cede632389bcefdecbdad8add39,msan,fca,nm
850,15463,1853449382,mopt-0-exid0,mopt,7619,96f2d66928643c6919c1cd4fa5d1ad10d443ada1ca4ceec0aff963494cd121a9,crash,850,heap-buffer-overflow,5b36fbb5cf67b603f44fc2228af0218a,asan,fca,nm
1429,15937,3753075614,fairfuzz-0-exid0,fairfuzz,8060,b2bf1e0880dbaf3f1854d940dfed0fa499e9423db8056d8a33178a3e6837468c,crash,1429,SEGV,31fdadb70cea93ae8e5fc42f7429577c,asan,fca,nm
3806,15937,3753075614,fairfuzz-0-exid0,fairfuzz,8060,b2bf1e0880dbaf3f1854d940dfed0fa499e9423db8056d8a33178a3e6837468c,crash,3806,SEGV,3eb5851e990e6e543e3861801339bdd6,tsan,fca,nm
2612,15937,3753075614,fairfuzz-0-exid0,fairfuzz,8060,b2bf1e0880dbaf3f1854d940dfed0fa499e9423db8056d8a33178a3e6837468c,crash,2612,SEGV,f0f342bb14e9e6e68dd08d6238202490,msan,fca,nm
3477,15970,3753075614,fairfuzz-0-exid0,fairfuzz,8083,164e076fd186b85542a486951904aba166a8cfe8fda38b1cbe4699bacdee3635,crash,3477,SEGV,5792677fbbcd4b20faedab348e435279,tsan,fca,nm
1006,15970,3753075614,fairfuzz-0-exid0,fairfuzz,8083,164e076fd186b85542a486951904aba166a8cfe8fda38b1cbe4699bacdee3635,crash,1006,SEGV,dce33dd1e86fcd7160ed5a0ff73422ac,asan,fca,nm
2292,15970,3753075614,fairfuzz-0-exid0,fairfuzz,8083,164e076fd186b85542a486951904aba166a8cfe8fda38b1cbe4699bacdee3635,crash,2292,SEGV,dce33dd1e86fcd7160ed5a0ff73422ac,msan,fca,nm
583,16518,3753075614,fairfuzz-0-exid0,fairfuzz,8736,6cffbc09e3e1a37a4dbfb2239f48706a3d57e19ae830149bd90fe2285b88dc99,crash,583,heap-buffer-overflow,18fa8b01e6227f950fe43461aff868fa,asan,fca,nm
3376,17466,1853449382,mopt-0-exid0,mopt,10168,70ac0b9122255301c05962dfac4edcf57dd7d21f4b9ef33a9b93cbb2e81702f7,crash,3376,SEGV,3b314419f1753049f9092113c476a5b4,tsan,fca,nm
878,17466,1853449382,mopt-0-exid0,mopt,10168,70ac0b9122255301c05962dfac4edcf57dd7d21f4b9ef33a9b93cbb2e81702f7,crash,878,SEGV,6c94fd057732ad5590f3d2a7416e1f8d,asan,fca,nm
2194,17466,1853449382,mopt-0-exid0,mopt,10168,70ac0b9122255301c05962dfac4edcf57dd7d21f4b9ef33a9b93cbb2e81702f7,crash,2194,SEGV,6c94fd057732ad5590f3d2a7416e1f8d,msan,fca,nm
74,18549,3734445675,symcc-0-exid0,symcc,10997,07b15e7b6e9f00c76c78614dbcb6cfc38e683da0c7a97cd28bfaa6cfd9d8b330,crash,74,SEGV,0c809dc479e32efbbfe3e1e2e8f86045,asan,fca,nm
1573,18549,3734445675,symcc-0-exid0,symcc,10997,07b15e7b6e9f00c76c78614dbcb6cfc38e683da0c7a97cd28bfaa6cfd9d8b330,crash,1573,SEGV,0c809dc479e32efbbfe3e1e2e8f86045,msan,fca,nm
2740,18549,3734445675,symcc-0-exid0,symcc,10997,07b15e7b6e9f00c76c78614dbcb6cfc38e683da0c7a97cd28bfaa6cfd9d8b330,crash,2740,SEGV,f51ba2c3a608d38078af9e8834755d7a,tsan,fca,nm
339,19050,3753075614,fairfuzz-0-exid0,fairfuzz,11617,6a9b9126142eee2357e4e23be27a368d53a2823aa71eea55371719fc2259a21b,crash,339,SEGV,0c0e53750432c40bb4f59a18c3dea84c,asan,fca,nm
1782,19050,3753075614,fairfuzz-0-exid0,fairfuzz,11617,6a9b9126142eee2357e4e23be27a368d53a2823aa71eea55371719fc2259a21b,crash,1782,SEGV,0c0e53750432c40bb4f59a18c3dea84c,msan,fca,nm
2958,19050,3753075614,fairfuzz-0-exid0,fairfuzz,11617,6a9b9126142eee2357e4e23be27a368d53a2823aa71eea55371719fc2259a21b,crash,2958,SEGV,eba863f5303a116e3e406095cb9d9508,tsan,fca,nm
2922,19810,3734445675,symcc-0-exid0,symcc,13152,0f3b22268512f3313c5ba3331f5f60a1c1bd82bb4ec07c016fc7549a83f9944a,crash,2922,SEGV,793cbea48129d503b4621bbf44e32202,tsan,fca,nm
294,19810,3734445675,symcc-0-exid0,symcc,13152,0f3b22268512f3313c5ba3331f5f60a1c1bd82bb4ec07c016fc7549a83f9944a,crash,294,SEGV,8c375199153e81af054398d83471f1ba,asan,fca,nm
1746,19810,3734445675,symcc-0-exid0,symcc,13152,0f3b22268512f3313c5ba3331f5f60a1c1bd82bb4ec07c016fc7549a83f9944a,crash,1746,SEGV,8c375199153e81af054398d83471f1ba,msan,fca,nm
676,19843,3734445675,symcc-0-exid0,symcc,13188,6c7df20566e2909ac687ee8e5b51f8f57d3a793c26f0e9198c9ecfba56425fd9,crash,676,SEGV,6a455c9d52f4e3b7090f68c6a36b4ad5,asan,fca,nm
