,crash_id,discovery_time,fuzzer
2150,bug2150,225,fairfuzz-0-exid23
542,bug542,225,fairfuzz-0-exid23
2893,bug2893,235,aflfast-0-exid23
4307,bug4307,282,fairfuzz-0-exid23
1162,bug1162,282,fairfuzz-0-exid23
4497,bug4497,304,fairfuzz-0-exid23
2017,bug2017,319,afl-0-exid23
402,bug402,319,afl-0-exid23
3432,bug3432,329,aflplusplus-0-exid23
252,bug252,329,aflplusplus-0-exid23
4477,bug4477,330,fairfuzz-0-exid23
1340,bug1340,330,fairfuzz-0-exid23
2900,bug2900,330,fairfuzz-0-exid23
3719,bug3719,336,afl-0-exid23
557,bug557,336,afl-0-exid23
4086,bug4086,349,aflplusplus-0-exid23
933,bug933,349,aflplusplus-0-exid23
1202,bug1202,370,fairfuzz-0-exid23
4347,bug4347,370,fairfuzz-0-exid23
971,bug971,374,aflfast-0-exid23
4124,bug4124,374,aflfast-0-exid23
3655,bug3655,427,aflfast-0-exid23
488,bug488,427,aflfast-0-exid23
1894,bug1894,433,fairfuzz-0-exid23
2370,bug2370,454,aflplusplus-0-exid23
781,bug781,454,aflplusplus-0-exid23
4101,bug4101,601,fairfuzz-0-exid23
948,bug948,601,fairfuzz-0-exid23
556,bug556,705,aflfast-0-exid23
3718,bug3718,705,aflfast-0-exid23
1295,bug1295,784,fairfuzz-0-exid23
4438,bug4438,784,fairfuzz-0-exid23
1281,bug1281,817,fairfuzz-0-exid23
4424,bug4424,817,fairfuzz-0-exid23
3894,bug3894,825,fairfuzz-0-exid23
736,bug736,825,fairfuzz-0-exid23
2591,bug2591,857,fairfuzz-0-exid23
1014,bug1014,857,fairfuzz-0-exid23
4165,bug4165,857,fairfuzz-0-exid23
472,bug472,857,aflplusplus-0-exid23
3640,bug3640,857,aflplusplus-0-exid23
2450,bug2450,936,afl-0-exid23
114,bug114,962,afl-0-exid23
3297,bug3297,962,afl-0-exid23
4776,bug4776,962,afl-0-exid23
1749,bug1749,962,afl-0-exid23
598,bug598,1010,fairfuzz-0-exid23
3758,bug3758,1010,fairfuzz-0-exid23
3690,bug3690,1032,afl-0-exid23
525,bug525,1032,afl-0-exid23
2135,bug2135,1032,afl-0-exid23
216,bug216,1073,afl-0-exid23
3397,bug3397,1073,afl-0-exid23
3638,bug3638,1264,fairfuzz-0-exid23
470,bug470,1264,fairfuzz-0-exid23
1731,bug1731,1278,afl-0-exid23
2667,bug2667,1377,afl-0-exid23
1842,bug1842,1409,afl-0-exid23
