,fuzzer,edge,fuzzer_combination,benchmark
30019,aflplusplus-0,140825-140839,fca,nm
30023,aflplusplus-0,140839-140844,fca,nm
30026,aflplusplus-0,140844-140860,fca,nm
30030,aflplusplus-0,140844-140866,fca,nm
30034,aflplusplus-0,14086-14091,fca,nm
30037,aflplusplus-0,140860-140863,fca,nm
30041,aflplusplus-0,140860-141129,fca,nm
30045,aflplusplus-0,140863-140866,fca,nm
30049,aflplusplus-0,140866-140903,fca,nm
30053,aflplusplus-0,140866-140937,fca,nm
30056,aflplusplus-0,140903-140909,fca,nm
30060,aflplusplus-0,140903-140913,fca,nm
30064,aflplusplus-0,140903-140917,fca,nm
30068,aflplusplus-0,140903-140926,fca,nm
30072,aflplusplus-0,140909-140922,fca,nm
30076,aflplusplus-0,14091-14091,fca,nm
30082,aflplusplus-0,140913-140922,fca,nm
30086,aflplusplus-0,140917-140922,fca,nm
30090,aflplusplus-0,140922-140926,fca,nm
30094,aflplusplus-0,140926-141114,fca,nm
30101,aflplusplus-0,140937-140949,fca,nm
30105,aflplusplus-0,140937-140964,fca,nm
30109,aflplusplus-0,140937-140978,fca,nm
30113,aflplusplus-0,140937-140992,fca,nm
30117,aflplusplus-0,140937-141006,fca,nm
30120,aflplusplus-0,140937-141047,fca,nm
30124,aflplusplus-0,140937-141053,fca,nm
30128,aflplusplus-0,140937-141060,fca,nm
30132,aflplusplus-0,140937-141066,fca,nm
30136,aflplusplus-0,140937-141072,fca,nm
30140,aflplusplus-0,140937-141086,fca,nm
30144,aflplusplus-0,140937-141100,fca,nm
30148,aflplusplus-0,140943-141114,fca,nm
30151,aflplusplus-0,140949-140954,fca,nm
30155,aflplusplus-0,140949-140959,fca,nm
30159,aflplusplus-0,140954-141114,fca,nm
30163,aflplusplus-0,140959-141114,fca,nm
30167,aflplusplus-0,140964-141114,fca,nm
30171,aflplusplus-0,140978-141114,fca,nm
30175,aflplusplus-0,140992-141114,fca,nm
30179,aflplusplus-0,141006-141010,fca,nm
30183,aflplusplus-0,141006-141014,fca,nm
30187,aflplusplus-0,141006-141023,fca,nm
30191,aflplusplus-0,141006-141032,fca,nm
30195,aflplusplus-0,141010-141041,fca,nm
30199,aflplusplus-0,141014-141041,fca,nm
30203,aflplusplus-0,141023-141041,fca,nm
30207,aflplusplus-0,141032-141041,fca,nm
30211,aflplusplus-0,141041-141114,fca,nm
30215,aflplusplus-0,141047-141114,fca,nm
30219,aflplusplus-0,141053-141114,fca,nm
30223,aflplusplus-0,141060-141114,fca,nm
30227,aflplusplus-0,141066-141114,fca,nm
30231,aflplusplus-0,141072-141114,fca,nm
30235,aflplusplus-0,141086-141114,fca,nm
30239,aflplusplus-0,141100-141114,fca,nm
30243,aflplusplus-0,141114-141122,fca,nm
30246,aflplusplus-0,14112-14127,fca,nm
30247,aflplusplus-0,141122-140844,fca,nm
30253,aflplusplus-0,141134-141142,fca,nm
30257,aflplusplus-0,141134-141206,fca,nm
30262,aflplusplus-0,141149-141156,fca,nm
30268,aflplusplus-0,141163-141178,fca,nm
30272,aflplusplus-0,141163-141181,fca,nm
30275,aflplusplus-0,141178-141206,fca,nm
30279,aflplusplus-0,141181-141206,fca,nm
30284,aflplusplus-0,141242-141249,fca,nm
30286,aflplusplus-0,141246-141324,fca,nm
30287,aflplusplus-0,141249-141259,fca,nm
30290,aflplusplus-0,141259-141265,fca,nm
30293,aflplusplus-0,141259-141324,fca,nm
30297,aflplusplus-0,141265-141272,fca,nm
30302,aflplusplus-0,14127-14150,fca,nm
30306,aflplusplus-0,141272-141282,fca,nm
30309,aflplusplus-0,141282-141286,fca,nm
30312,aflplusplus-0,141282-141308,fca,nm
30318,aflplusplus-0,141298-141305,fca,nm
30322,aflplusplus-0,141298-141311,fca,nm
30325,aflplusplus-0,141305-141308,fca,nm
30333,aflplusplus-0,14141-14153,fca,nm
30337,aflplusplus-0,14150-14153,fca,nm
30345,aflplusplus-0,14174-14182,fca,nm
30359,aflplusplus-0,141760-141804,fca,nm
30363,aflplusplus-0,141771-141777,fca,nm
30367,aflplusplus-0,141777-141777,fca,nm
30371,aflplusplus-0,141777-141801,fca,nm
30374,aflplusplus-0,141801-141804,fca,nm
30378,aflplusplus-0,141801-141827,fca,nm
30382,aflplusplus-0,141804-141809,fca,nm
30386,aflplusplus-0,141809-141809,fca,nm
30390,aflplusplus-0,141809-141827,fca,nm
30394,aflplusplus-0,14182-14187,fca,nm
30398,aflplusplus-0,141831-141838,fca,nm
30404,aflplusplus-0,14187-14201,fca,nm
30408,aflplusplus-0,14194-14207,fca,nm
30411,aflplusplus-0,14201-14187,fca,nm
30415,aflplusplus-0,14201-14207,fca,nm
30417,aflplusplus-0,14207-14182,fca,nm
30424,aflplusplus-0,14228-14234,fca,nm
30427,aflplusplus-0,14234-14240,fca,nm
30430,aflplusplus-0,143062-143067,fca,nm
30436,aflplusplus-0,143067-143074,fca,nm
30440,aflplusplus-0,143088-143129,fca,nm
30444,aflplusplus-0,143097-143107,fca,nm
30448,aflplusplus-0,143097-143111,fca,nm
30452,aflplusplus-0,143107-143111,fca,nm
30455,aflplusplus-0,143111-143129,fca,nm
30461,aflplusplus-0,143220-143237,fca,nm
30468,aflplusplus-0,143259-143276,fca,nm
30469,aflplusplus-0,143893-143901,fca,nm
30472,aflplusplus-0,143901-143906,fca,nm
30475,aflplusplus-0,143906-143911,fca,nm
30485,aflplusplus-0,143925-143933,fca,nm
30488,aflplusplus-0,143933-143939,fca,nm
30491,aflplusplus-0,143933-143945,fca,nm
30493,aflplusplus-0,143939-143945,fca,nm
30496,aflplusplus-0,143945-143951,fca,nm
30500,aflplusplus-0,143962-143951,fca,nm
30506,aflplusplus-0,14417-14432,fca,nm
30511,aflplusplus-0,14432-14435,fca,nm
30516,aflplusplus-0,148689-148693,fca,nm
30519,aflplusplus-0,148693-148697,fca,nm
30523,aflplusplus-0,148697-149772,fca,nm
30527,aflplusplus-0,148700-148708,fca,nm
30531,aflplusplus-0,148708-148716,fca,nm
30535,aflplusplus-0,148708-149501,fca,nm
30539,aflplusplus-0,148716-148723,fca,nm
30542,aflplusplus-0,148716-149497,fca,nm
30546,aflplusplus-0,148723-148734,fca,nm
30550,aflplusplus-0,148723-148740,fca,nm
30553,aflplusplus-0,148723-148747,fca,nm
30556,aflplusplus-0,148734-149497,fca,nm
30560,aflplusplus-0,148740-149497,fca,nm
30564,aflplusplus-0,148747-148760,fca,nm
30568,aflplusplus-0,148747-148766,fca,nm
30572,aflplusplus-0,148760-149497,fca,nm
30576,aflplusplus-0,148766-148787,fca,nm
30579,aflplusplus-0,148787-148791,fca,nm
30583,aflplusplus-0,148787-148794,fca,nm
30587,aflplusplus-0,148791-149497,fca,nm
30591,aflplusplus-0,148794-148805,fca,nm
30595,aflplusplus-0,148794-148811,fca,nm
30599,aflplusplus-0,148805-148811,fca,nm
30603,aflplusplus-0,148805-148818,fca,nm
30606,aflplusplus-0,148811-149497,fca,nm
30610,aflplusplus-0,148818-148837,fca,nm
30614,aflplusplus-0,148818-148842,fca,nm
30618,aflplusplus-0,148818-148847,fca,nm
30620,aflplusplus-0,148837-149439,fca,nm
30624,aflplusplus-0,148842-149439,fca,nm
30628,aflplusplus-0,148847-148850,fca,nm
30632,aflplusplus-0,148850-149439,fca,nm
30636,aflplusplus-0,148855-148862,fca,nm
30637,aflplusplus-0,148884-148979,fca,nm
30641,aflplusplus-0,148979-149000,fca,nm
30645,aflplusplus-0,148982-148988,fca,nm
30648,aflplusplus-0,148988-149238,fca,nm
30652,aflplusplus-0,149009-149013,fca,nm
30656,aflplusplus-0,149009-149019,fca,nm
30660,aflplusplus-0,149013-149051,fca,nm
30664,aflplusplus-0,149019-149023,fca,nm
30668,aflplusplus-0,149019-149029,fca,nm
30675,aflplusplus-0,149023-149029,fca,nm
30679,aflplusplus-0,149029-149033,fca,nm
30683,aflplusplus-0,149033-149041,fca,nm
30687,aflplusplus-0,149033-149051,fca,nm
30691,aflplusplus-0,149041-149051,fca,nm
30695,aflplusplus-0,149051-149126,fca,nm
30699,aflplusplus-0,149126-149138,fca,nm
30707,aflplusplus-0,149213-149238,fca,nm
30710,aflplusplus-0,149238-149240,fca,nm
30713,aflplusplus-0,149238-149342,fca,nm
30717,aflplusplus-0,149300-149312,fca,nm
30720,aflplusplus-0,149312-149342,fca,nm
30722,aflplusplus-0,149342-149356,fca,nm
30724,aflplusplus-0,149376-149403,fca,nm
30726,aflplusplus-0,149376-149444,fca,nm
30730,aflplusplus-0,149403-149410,fca,nm
30735,aflplusplus-0,149410-149444,fca,nm
30739,aflplusplus-0,149439-149497,fca,nm
30744,aflplusplus-0,149497-149772,fca,nm
