,Unnamed: 0,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
14,7,3066,3966326985,afl-0-exid22,afl,64904,4158d1ef8d9cddd667f779feaa43823396280fd1e04fd2f62511ae80d190da40,crash,7,SEGV,d89e5ea71af7c234a501bbc3fbb50212,asan,fcb,mp42aac
15,2,3077,3966326985,afl-0-exid22,afl,64987,495e675170fc7f5db737f6acc6b2fd09019902dd92cf8a39020365567c141b9a,crash,2,heap-buffer-overflow,cf8259252433e737ae31d3e894fde531,asan,fcb,mp42aac
16,8,2442,2601897712,afl-0-exid24,afl,42289,69f333932dc877a11b6783cdd164894f14456010d084f23a50ed2587866dfcca,crash,8,requested,87ddda0ce59711829e57ff9a2ece7a5e,asan,fcb,mp42aac
17,1,2656,2601897712,afl-0-exid24,afl,46351,94a7f70406be0c49781cab3d333d964e1defd70266998ef4ad62d99adbb4c26a,crash,1,heap-buffer-overflow,cf8259252433e737ae31d3e894fde531,asan,fcb,mp42aac
18,5,2695,2601897712,afl-0-exid24,afl,47264,aacc5b1be2e403a56d75e632944e08d30a2afa34b1d4b1cf1ca61cd7d953f11d,crash,5,SEGV,e6c4886679978b89805264b2f286fca5,asan,fcb,mp42aac
19,3,2702,2601897712,afl-0-exid24,afl,47294,5c1ca1318a684ae35c623991c4dea25a5eea7fbcf5fd1f6222e68119f8bfe42a,crash,3,heap-buffer-overflow,592fca583cd3464b1dd6edc98ed7cca7,asan,fcb,mp42aac
20,7,3083,3074481131,fairfuzz-0-exid24,fairfuzz,56298,de39d6568ec80cd753816d40f3a72e0dfb2b8f5850b471d36af0d86384004c8c,crash,7,heap-buffer-overflow,2160b6f64ffa79a39ed40d0f57f41791,asan,fcb,mp42aac
21,3,2830,1010202754,afl-0-exid20,afl,49252,e54523d8c08c6ebde43f05bfce9954cab71c590ac480abe35f5b3a5593898bea,crash,3,requested,87ddda0ce59711829e57ff9a2ece7a5e,asan,fcb,mp42aac
22,5,3241,1010202754,afl-0-exid20,afl,56405,9d68879ddbccdc5f6b208511fda4de3c8ccedca856d31e1c0ba8c81d29f20ef0,crash,5,heap-buffer-overflow,4094935f26dfd9940c6e8ef55aadaaff,asan,fcb,mp42aac
23,1,3366,1010202754,afl-0-exid20,afl,58341,ea0f783c787b0d1db74b162eb7a1f8b6ef7f565a63c031c7d45e1989f6df2fa7,crash,1,SEGV,d89e5ea71af7c234a501bbc3fbb50212,asan,fcb,mp42aac
24,3,2173,776907914,afl-0-exid21,afl,17649,df3239a0a145aacb8751948dcf16beb93ec7df23198c5941f075b956b1eb68e3,crash,3,requested,87ddda0ce59711829e57ff9a2ece7a5e,asan,fcb,mp42aac
25,5,2630,776907914,afl-0-exid21,afl,22957,e0e0c6c9582444e67147df92a9f32ea4e34aede487c5b572190e432d78dd4325,crash,5,heap-buffer-overflow,4094935f26dfd9940c6e8ef55aadaaff,asan,fcb,mp42aac
26,4,2918,776907914,afl-0-exid21,afl,26776,8663fb0aa2199fcf8c2708babff350e064f479889ec925b49cc02499a37a9500,crash,4,SEGV,d89e5ea71af7c234a501bbc3fbb50212,asan,fcb,mp42aac
27,6,2919,776907914,afl-0-exid21,afl,26796,9d7d8e16af2ff1bc75a8514fed6e8f2197bd523fa4993f17590fe4addfd82438,crash,6,heap-buffer-overflow,cf8259252433e737ae31d3e894fde531,asan,fcb,mp42aac
28,1,2568,3573753406,fairfuzz-0-exid23,fairfuzz,44366,0de99aa9368d837b457de50897fc991cd01fe4558417b5e4fee885dcc3791253,crash,1,allocator,a1b560744ee1ea725f93e162bb5dbfb0,asan,fcb,mp42aac
29,1,2890,856081102,fairfuzz-0-exid24,fairfuzz,43379,138091d77a1ff94934d4ee0bd569f16aa22ba6f33b7103fb300b0fda6d5a1b6d,crash,1,requested,87ddda0ce59711829e57ff9a2ece7a5e,asan,fcb,mp42aac
30,4,3175,1882976343,afl-0-exid24,afl,47976,4f724e8a6ad038b6c74306543a1f4c1970a5d24a30cdd3ecd6f5cd7e808c3f44,crash,4,SEGV,d89e5ea71af7c234a501bbc3fbb50212,asan,fcb,mp42aac
31,3,3417,856081102,fairfuzz-0-exid24,fairfuzz,56139,100f9b01f2996f711e3c1ad2cc4532cbf8282fe968c1cd03ae8a24924266f82b,crash,3,heap-buffer-overflow,4094935f26dfd9940c6e8ef55aadaaff,asan,fcb,mp42aac
32,2,1047,671477241,aflplusplus-0-exid20,aflplusplus,1783,85623709ef104439a564770bae346c5db737cd7d12d6b7bb1e40c6d820642d8b,crash,2,requested,87ddda0ce59711829e57ff9a2ece7a5e,asan,fcb,mp42aac
33,3,1985,188820891,fairfuzz-0-exid20,fairfuzz,11373,5d066e4e53e54004b32759a470d962eeae541cf1690d0e2e9eaa3c76425ae17f,crash,3,SEGV,9419f91b38edd367d90296ecfee742e2,asan,fcb,mp42aac
34,4,3823,188820891,fairfuzz-0-exid20,fairfuzz,68920,3cd247c2d29624a667e68812b31d24609ffc51cab5fa08b0e2c2ab2ef8cc9cbe,crash,4,allocator,a1b560744ee1ea725f93e162bb5dbfb0,asan,fcb,mp42aac
35,1,3300,3150942344,afl-0-exid21,afl,71588,98cd8be501799eb8c19f9d539b17e662fc67d57dee8f2cabf5b39cb384e66505,crash,1,allocator,a1b560744ee1ea725f93e162bb5dbfb0,asan,fcb,mp42aac
36,1,2797,4200621066,fairfuzz-0-exid23,fairfuzz,66059,1a944a428701091469e0a6058d76b24c82cc2b197c86176524c2dd5c490d7133,crash,1,allocator,a1b560744ee1ea725f93e162bb5dbfb0,asan,fcb,mp42aac
