,crash_id,discovery_time,fuzzer
1264,bug1264,946,afl-0-exid22
1427,bug1427,962,fairfuzz-0-exid22
3890,bug3890,962,fairfuzz-0-exid22
2192,bug2192,987,fairfuzz-0-exid22
905,bug905,987,fairfuzz-0-exid22
1105,bug1105,1094,fairfuzz-0-exid22
377,bug377,1130,fairfuzz-0-exid22
561,bug561,1157,fairfuzz-0-exid22
3794,bug3794,1196,afl-0-exid22
1318,bug1318,1196,afl-0-exid22
2549,bug2549,1196,afl-0-exid22
195,bug195,1236,fairfuzz-0-exid22
2807,bug2807,1236,fairfuzz-0-exid22
1038,bug1038,1237,afl-0-exid22
3539,bug3539,1237,afl-0-exid22
1016,bug1016,1254,fairfuzz-0-exid22
1201,bug1201,1368,fairfuzz-0-exid22
373,bug373,1401,aflfast-0-exid22
2957,bug2957,1401,aflfast-0-exid22
