,fuzzer,edge,fuzzer_combination,benchmark
4263,aflplusplus-0,24105-24121,fca,jq
4267,aflplusplus-0,24113-25591,fca,jq
4271,aflplusplus-0,24121-24132,fca,jq
4277,aflplusplus-0,24148-24154,fca,jq
4281,aflplusplus-0,24154-24159,fca,jq
4285,aflplusplus-0,24159-25598,fca,jq
4289,aflplusplus-0,24180-24188,fca,jq
4293,aflplusplus-0,24188-24196,fca,jq
4297,aflplusplus-0,24196-24198,fca,jq
4301,aflplusplus-0,24198-25259,fca,jq
4308,aflplusplus-0,24780-24840,fca,jq
4313,aflplusplus-0,24784-25577,fca,jq
4322,aflplusplus-0,24806-24821,fca,jq
4326,aflplusplus-0,24809-24821,fca,jq
4333,aflplusplus-0,24840-25577,fca,jq
4337,aflplusplus-0,24862-24865,fca,jq
4341,aflplusplus-0,24865-24877,fca,jq
4342,aflplusplus-0,24896-25577,fca,jq
4346,aflplusplus-0,24908-25577,fca,jq
4350,aflplusplus-0,24920-25577,fca,jq
4354,aflplusplus-0,24937-24940,fca,jq
4358,aflplusplus-0,24940-24952,fca,jq
4362,aflplusplus-0,24952-24960,fca,jq
4363,aflplusplus-0,24974-24982,fca,jq
4366,aflplusplus-0,24986-25007,fca,jq
4369,aflplusplus-0,25021-25025,fca,jq
4370,aflplusplus-0,25021-25577,fca,jq
4374,aflplusplus-0,25029-25044,fca,jq
4377,aflplusplus-0,25077-25577,fca,jq
4384,aflplusplus-0,25081-25577,fca,jq
4389,aflplusplus-0,25093-25124,fca,jq
4395,aflplusplus-0,25124-25131,fca,jq
4398,aflplusplus-0,25124-25577,fca,jq
4402,aflplusplus-0,25131-25135,fca,jq
4408,aflplusplus-0,25147-25577,fca,jq
4412,aflplusplus-0,25151-25224,fca,jq
4416,aflplusplus-0,25169-25577,fca,jq
4420,aflplusplus-0,25224-25227,fca,jq
4424,aflplusplus-0,25224-25577,fca,jq
4428,aflplusplus-0,25227-25243,fca,jq
4431,aflplusplus-0,25227-25577,fca,jq
4435,aflplusplus-0,25243-25247,fca,jq
4439,aflplusplus-0,25275-25283,fca,jq
4440,aflplusplus-0,25296-25451,fca,jq
4453,aflplusplus-0,25323-25340,fca,jq
4455,aflplusplus-0,25323-25345,fca,jq
4456,aflplusplus-0,25323-25350,fca,jq
4460,aflplusplus-0,25323-25584,fca,jq
4464,aflplusplus-0,25330-25430,fca,jq
4467,aflplusplus-0,25335-25430,fca,jq
4470,aflplusplus-0,25355-25430,fca,jq
4471,aflplusplus-0,25360-25584,fca,jq
4475,aflplusplus-0,25364-25584,fca,jq
4479,aflplusplus-0,25369-25376,fca,jq
4485,aflplusplus-0,25376-25380,fca,jq
4489,aflplusplus-0,25376-25584,fca,jq
4493,aflplusplus-0,25380-25384,fca,jq
4497,aflplusplus-0,25380-25584,fca,jq
4501,aflplusplus-0,25384-25389,fca,jq
4505,aflplusplus-0,25384-25584,fca,jq
4509,aflplusplus-0,25389-25396,fca,jq
4513,aflplusplus-0,25389-25584,fca,jq
4517,aflplusplus-0,25396-25407,fca,jq
4521,aflplusplus-0,25421-25425,fca,jq
4522,aflplusplus-0,25421-25584,fca,jq
4526,aflplusplus-0,25430-25309,fca,jq
4527,aflplusplus-0,2546-2562,fca,jq
4528,aflplusplus-0,25487-25577,fca,jq
4532,aflplusplus-0,25507-25513,fca,jq
4538,aflplusplus-0,25519-25591,fca,jq
4547,aflplusplus-0,25567-25574,fca,jq
4554,aflplusplus-0,25584-25607,fca,jq
4556,aflplusplus-0,25598-25607,fca,jq
4560,aflplusplus-0,25598-25799,fca,jq
4567,aflplusplus-0,25607-25630,fca,jq
4571,aflplusplus-0,25614-25630,fca,jq
4579,aflplusplus-0,25647-25652,fca,jq
4584,aflplusplus-0,25652-25658,fca,jq
4588,aflplusplus-0,25658-25799,fca,jq
4592,aflplusplus-0,25670-25683,fca,jq
4596,aflplusplus-0,25683-25799,fca,jq
4600,aflplusplus-0,25694-25699,fca,jq
4604,aflplusplus-0,25699-25799,fca,jq
4608,aflplusplus-0,25719-25723,fca,jq
4612,aflplusplus-0,25723-25799,fca,jq
4617,aflplusplus-0,25921-25928,fca,jq
4621,aflplusplus-0,25921-25933,fca,jq
4628,aflplusplus-0,25928-25945,fca,jq
4632,aflplusplus-0,25933-25945,fca,jq
4639,aflplusplus-0,25945-25958,fca,jq
4643,aflplusplus-0,25945-26090,fca,jq
4647,aflplusplus-0,25958-26093,fca,jq
4650,aflplusplus-0,25967-25999,fca,jq
4654,aflplusplus-0,25999-26090,fca,jq
4661,aflplusplus-0,26030-26080,fca,jq
4665,aflplusplus-0,26069-26083,fca,jq
4669,aflplusplus-0,26080-26090,fca,jq
4673,aflplusplus-0,26083-26090,fca,jq
4677,aflplusplus-0,26093-26090,fca,jq
4681,aflplusplus-0,26093-26103,fca,jq
4683,aflplusplus-0,26103-26090,fca,jq
4687,aflplusplus-0,26103-26113,fca,jq
4691,aflplusplus-0,26113-26090,fca,jq
4695,aflplusplus-0,26113-26123,fca,jq
4699,aflplusplus-0,26123-25967,fca,jq
4702,aflplusplus-0,26123-26127,fca,jq
4706,aflplusplus-0,26127-25967,fca,jq
4712,aflplusplus-0,26138-26152,fca,jq
4718,aflplusplus-0,26152-26156,fca,jq
4722,aflplusplus-0,26152-26160,fca,jq
4726,aflplusplus-0,26156-26160,fca,jq
4730,aflplusplus-0,26156-26178,fca,jq
4734,aflplusplus-0,26160-26181,fca,jq
4739,aflplusplus-0,26181-26185,fca,jq
4743,aflplusplus-0,26181-26189,fca,jq
4747,aflplusplus-0,26185-26178,fca,jq
4751,aflplusplus-0,26185-26189,fca,jq
4755,aflplusplus-0,26189-26209,fca,jq
4759,aflplusplus-0,26189-26217,fca,jq
4761,aflplusplus-0,26209-26213,fca,jq
4765,aflplusplus-0,26209-26217,fca,jq
4769,aflplusplus-0,26213-26178,fca,jq
4773,aflplusplus-0,26213-26217,fca,jq
4777,aflplusplus-0,26217-26236,fca,jq
4780,aflplusplus-0,26236-26240,fca,jq
4784,aflplusplus-0,26236-26244,fca,jq
4785,aflplusplus-0,26240-26178,fca,jq
4789,aflplusplus-0,26240-26244,fca,jq
4793,aflplusplus-0,26244-26178,fca,jq
4796,aflplusplus-0,26682-26792,fca,jq
4799,aflplusplus-0,26682-26819,fca,jq
4803,aflplusplus-0,26682-26846,fca,jq
4810,aflplusplus-0,26792-26816,fca,jq
4814,aflplusplus-0,26816-28475,fca,jq
4817,aflplusplus-0,26819-26843,fca,jq
4821,aflplusplus-0,26843-28475,fca,jq
4825,aflplusplus-0,26846-26870,fca,jq
4829,aflplusplus-0,26870-28475,fca,jq
4833,aflplusplus-0,26873-26878,fca,jq
4837,aflplusplus-0,26878-26902,fca,jq
4841,aflplusplus-0,26902-28475,fca,jq
4846,aflplusplus-0,26950-26958,fca,jq
4851,aflplusplus-0,26958-26981,fca,jq
4855,aflplusplus-0,26981-28475,fca,jq
4867,aflplusplus-0,27178-27191,fca,jq
4870,aflplusplus-0,27191-27193,fca,jq
4873,aflplusplus-0,27193-27214,fca,jq
4878,aflplusplus-0,27263-27267,fca,jq
4880,aflplusplus-0,27267-27293,fca,jq
4883,aflplusplus-0,27296-27267,fca,jq
4884,aflplusplus-0,27296-27326,fca,jq
4888,aflplusplus-0,27357-27178,fca,jq
4892,aflplusplus-0,27436-27442,fca,jq
4899,aflplusplus-0,27442-27468,fca,jq
4901,aflplusplus-0,27468-27471,fca,jq
4903,aflplusplus-0,27471-27442,fca,jq
4906,aflplusplus-0,27471-27477,fca,jq
4911,aflplusplus-0,27531-27558,fca,jq
4915,aflplusplus-0,27567-27574,fca,jq
4919,aflplusplus-0,27574-27598,fca,jq
4923,aflplusplus-0,27598-28475,fca,jq
4927,aflplusplus-0,27639-27664,fca,jq
4929,aflplusplus-0,27730-27734,fca,jq
4931,aflplusplus-0,27893-27910,fca,jq
4932,aflplusplus-0,27893-28045,fca,jq
4933,aflplusplus-0,27910-27912,fca,jq
4935,aflplusplus-0,27986-28012,fca,jq
4936,aflplusplus-0,28012-28015,fca,jq
4937,aflplusplus-0,28015-27986,fca,jq
4938,aflplusplus-0,28015-28045,fca,jq
4942,aflplusplus-0,28344-28385,fca,jq
4951,aflplusplus-0,28379-28385,fca,jq
4957,aflplusplus-0,28624-29119,fca,jq
4966,aflplusplus-0,28681-28684,fca,jq
4989,aflplusplus-0,28912-28953,fca,jq
4991,aflplusplus-0,28953-28970,fca,jq
4995,aflplusplus-0,29034-29036,fca,jq
5002,aflplusplus-0,29108-28641,fca,jq
5003,aflplusplus-0,29108-29119,fca,jq
5005,aflplusplus-0,29484-29519,fca,jq
5009,aflplusplus-0,29522-29522,fca,jq
5018,aflplusplus-0,29606-29606,fca,jq
5023,aflplusplus-0,29624-29627,fca,jq
5025,aflplusplus-0,29715-29721,fca,jq
5029,aflplusplus-0,29715-29725,fca,jq
5033,aflplusplus-0,29715-29734,fca,jq
5037,aflplusplus-0,29715-30324,fca,jq
5041,aflplusplus-0,29721-29725,fca,jq
5045,aflplusplus-0,29725-29739,fca,jq
5049,aflplusplus-0,29725-30324,fca,jq
5053,aflplusplus-0,29734-29715,fca,jq
5057,aflplusplus-0,29748-29748,fca,jq
5061,aflplusplus-0,29748-29755,fca,jq
5074,aflplusplus-0,29855-29869,fca,jq
5078,aflplusplus-0,29869-29882,fca,jq
5081,aflplusplus-0,29869-29922,fca,jq
5085,aflplusplus-0,29882-29887,fca,jq
5089,aflplusplus-0,29882-29903,fca,jq
5093,aflplusplus-0,29887-29887,fca,jq
5097,aflplusplus-0,29887-29899,fca,jq
5101,aflplusplus-0,29899-29903,fca,jq
5105,aflplusplus-0,29903-29912,fca,jq
5109,aflplusplus-0,29903-30118,fca,jq
5116,aflplusplus-0,29922-29945,fca,jq
5120,aflplusplus-0,29922-30118,fca,jq
5124,aflplusplus-0,29945-29972,fca,jq
5127,aflplusplus-0,29945-30096,fca,jq
5131,aflplusplus-0,29972-29984,fca,jq
5135,aflplusplus-0,29972-30073,fca,jq
5138,aflplusplus-0,29984-29989,fca,jq
5142,aflplusplus-0,29984-30025,fca,jq
5146,aflplusplus-0,29989-29992,fca,jq
5150,aflplusplus-0,29992-30002,fca,jq
5153,aflplusplus-0,29992-30006,fca,jq
5157,aflplusplus-0,30002-30011,fca,jq
5161,aflplusplus-0,30006-30011,fca,jq
5165,aflplusplus-0,30011-34218,fca,jq
5169,aflplusplus-0,30011-34223,fca,jq
5176,aflplusplus-0,30025-30057,fca,jq
5180,aflplusplus-0,30035-30039,fca,jq
5184,aflplusplus-0,30035-30044,fca,jq
5188,aflplusplus-0,30039-30048,fca,jq
5192,aflplusplus-0,30044-30048,fca,jq
5196,aflplusplus-0,30048-30057,fca,jq
5200,aflplusplus-0,30057-30077,fca,jq
5204,aflplusplus-0,30057-30085,fca,jq
5208,aflplusplus-0,30073-30077,fca,jq
5212,aflplusplus-0,30073-30085,fca,jq
5216,aflplusplus-0,30077-30096,fca,jq
5220,aflplusplus-0,30085-30091,fca,jq
5223,aflplusplus-0,30085-30096,fca,jq
5227,aflplusplus-0,30091-30096,fca,jq
5236,aflplusplus-0,30144-30149,fca,jq
5240,aflplusplus-0,30144-30324,fca,jq
5244,aflplusplus-0,30149-30160,fca,jq
5248,aflplusplus-0,30149-30163,fca,jq
5252,aflplusplus-0,30149-30173,fca,jq
5256,aflplusplus-0,30160-30163,fca,jq
5260,aflplusplus-0,30163-30173,fca,jq
5264,aflplusplus-0,30173-30182,fca,jq
5268,aflplusplus-0,30173-30253,fca,jq
5272,aflplusplus-0,30182-30186,fca,jq
5276,aflplusplus-0,30182-30197,fca,jq
5280,aflplusplus-0,30186-30186,fca,jq
5284,aflplusplus-0,30186-30194,fca,jq
5288,aflplusplus-0,30194-30197,fca,jq
5292,aflplusplus-0,30197-30205,fca,jq
5296,aflplusplus-0,30197-30253,fca,jq
5300,aflplusplus-0,30205-30217,fca,jq
5304,aflplusplus-0,30205-30238,fca,jq
5308,aflplusplus-0,30217-30217,fca,jq
5312,aflplusplus-0,30217-30235,fca,jq
5316,aflplusplus-0,30235-30238,fca,jq
5320,aflplusplus-0,30238-30253,fca,jq
5323,aflplusplus-0,30253-30263,fca,jq
5327,aflplusplus-0,30263-30267,fca,jq
5331,aflplusplus-0,30263-34069,fca,jq
5335,aflplusplus-0,30267-30270,fca,jq
5339,aflplusplus-0,30267-30324,fca,jq
5343,aflplusplus-0,30270-30272,fca,jq
5347,aflplusplus-0,30270-30302,fca,jq
5351,aflplusplus-0,30270-30324,fca,jq
5355,aflplusplus-0,30272-30324,fca,jq
5359,aflplusplus-0,30272-34155,fca,jq
5363,aflplusplus-0,30293-34069,fca,jq
5367,aflplusplus-0,30302-30324,fca,jq
5371,aflplusplus-0,30302-34191,fca,jq
5375,aflplusplus-0,30324-34069,fca,jq
5381,aflplusplus-0,30346-30356,fca,jq
5385,aflplusplus-0,30367-30370,fca,jq
5388,aflplusplus-0,30370-30373,fca,jq
5394,aflplusplus-0,30373-30376,fca,jq
5398,aflplusplus-0,30373-30383,fca,jq
5402,aflplusplus-0,30376-34069,fca,jq
5406,aflplusplus-0,30383-30389,fca,jq
5410,aflplusplus-0,30383-30413,fca,jq
5414,aflplusplus-0,30389-34069,fca,jq
5418,aflplusplus-0,30402-30405,fca,jq
5422,aflplusplus-0,30402-30413,fca,jq
5426,aflplusplus-0,30405-34069,fca,jq
5432,aflplusplus-0,30419-30434,fca,jq
5436,aflplusplus-0,30434-30788,fca,jq
5438,aflplusplus-0,30441-30591,fca,jq
5441,aflplusplus-0,30465-30479,fca,jq
5446,aflplusplus-0,30484-30493,fca,jq
5450,aflplusplus-0,30502-30507,fca,jq
5453,aflplusplus-0,30507-30516,fca,jq
5456,aflplusplus-0,30516-30525,fca,jq
5460,aflplusplus-0,30525-30530,fca,jq
5462,aflplusplus-0,30530-30539,fca,jq
5465,aflplusplus-0,30539-30548,fca,jq
5467,aflplusplus-0,30548-30559,fca,jq
5468,aflplusplus-0,30559-30568,fca,jq
5473,aflplusplus-0,30573-30582,fca,jq
5477,aflplusplus-0,30582-34069,fca,jq
5480,aflplusplus-0,30591-30596,fca,jq
5482,aflplusplus-0,30591-30628,fca,jq
5486,aflplusplus-0,30596-30600,fca,jq
5489,aflplusplus-0,30600-30610,fca,jq
5493,aflplusplus-0,30600-30619,fca,jq
5497,aflplusplus-0,30610-30619,fca,jq
5500,aflplusplus-0,30619-30600,fca,jq
5504,aflplusplus-0,30619-30628,fca,jq
5506,aflplusplus-0,30628-30447,fca,jq
5510,aflplusplus-0,30628-30648,fca,jq
5512,aflplusplus-0,30648-30651,fca,jq
5514,aflplusplus-0,30648-30656,fca,jq
5520,aflplusplus-0,30656-30788,fca,jq
5524,aflplusplus-0,30660-30663,fca,jq
5527,aflplusplus-0,30660-30788,fca,jq
5533,aflplusplus-0,30663-30680,fca,jq
5537,aflplusplus-0,30670-30680,fca,jq
5541,aflplusplus-0,30680-30689,fca,jq
5545,aflplusplus-0,30680-30788,fca,jq
5549,aflplusplus-0,30689-30692,fca,jq
5553,aflplusplus-0,30689-30774,fca,jq
5557,aflplusplus-0,30692-30700,fca,jq
5561,aflplusplus-0,30700-30711,fca,jq
5564,aflplusplus-0,30700-30721,fca,jq
5571,aflplusplus-0,30721-30700,fca,jq
5578,aflplusplus-0,30731-30735,fca,jq
5582,aflplusplus-0,30731-30770,fca,jq
5585,aflplusplus-0,30735-30744,fca,jq
5589,aflplusplus-0,30735-30770,fca,jq
5593,aflplusplus-0,30744-30747,fca,jq
5597,aflplusplus-0,30744-30764,fca,jq
5601,aflplusplus-0,30747-30750,fca,jq
5605,aflplusplus-0,30747-30774,fca,jq
5609,aflplusplus-0,30750-30755,fca,jq
5613,aflplusplus-0,30750-30758,fca,jq
5616,aflplusplus-0,30755-30770,fca,jq
5620,aflplusplus-0,30758-30770,fca,jq
5624,aflplusplus-0,30764-30770,fca,jq
5628,aflplusplus-0,30770-30788,fca,jq
5632,aflplusplus-0,30774-30465,fca,jq
5636,aflplusplus-0,30788-30793,fca,jq
5640,aflplusplus-0,30788-31030,fca,jq
5642,aflplusplus-0,30793-30802,fca,jq
5645,aflplusplus-0,30802-30802,fca,jq
5649,aflplusplus-0,30802-30821,fca,jq
5652,aflplusplus-0,30821-30837,fca,jq
5656,aflplusplus-0,30821-31030,fca,jq
5659,aflplusplus-0,30837-30842,fca,jq
5663,aflplusplus-0,30842-30848,fca,jq
5667,aflplusplus-0,30842-30851,fca,jq
5671,aflplusplus-0,30848-30920,fca,jq
5677,aflplusplus-0,30851-30875,fca,jq
5681,aflplusplus-0,30857-30857,fca,jq
5685,aflplusplus-0,30857-30875,fca,jq
5689,aflplusplus-0,30875-30883,fca,jq
5693,aflplusplus-0,30875-31030,fca,jq
5697,aflplusplus-0,30883-30891,fca,jq
5701,aflplusplus-0,30883-30913,fca,jq
5705,aflplusplus-0,30891-30891,fca,jq
5709,aflplusplus-0,30891-30913,fca,jq
5713,aflplusplus-0,30913-30971,fca,jq
5717,aflplusplus-0,30913-31030,fca,jq
5721,aflplusplus-0,30920-30851,fca,jq
5725,aflplusplus-0,30920-30920,fca,jq
5729,aflplusplus-0,30971-31030,fca,jq
5734,aflplusplus-0,31030-31069,fca,jq
5738,aflplusplus-0,31052-31052,fca,jq
5742,aflplusplus-0,31069-31077,fca,jq
5746,aflplusplus-0,31077-31101,fca,jq
5752,aflplusplus-0,31101-31266,fca,jq
5756,aflplusplus-0,31138-31160,fca,jq
5759,aflplusplus-0,31160-31165,fca,jq
5761,aflplusplus-0,31160-31254,fca,jq
5763,aflplusplus-0,31165-31242,fca,jq
5769,aflplusplus-0,31266-31270,fca,jq
5773,aflplusplus-0,31270-31280,fca,jq
5777,aflplusplus-0,31285-31306,fca,jq
5780,aflplusplus-0,31306-31306,fca,jq
5783,aflplusplus-0,31306-31328,fca,jq
5786,aflplusplus-0,31328-31332,fca,jq
5790,aflplusplus-0,31328-31421,fca,jq
5792,aflplusplus-0,31332-31409,fca,jq
5798,aflplusplus-0,31421-31285,fca,jq
5802,aflplusplus-0,31463-31470,fca,jq
5807,aflplusplus-0,31493-31520,fca,jq
5811,aflplusplus-0,31493-31525,fca,jq
5812,aflplusplus-0,31520-31537,fca,jq
5817,aflplusplus-0,31537-31575,fca,jq
5821,aflplusplus-0,31575-31583,fca,jq
5825,aflplusplus-0,31575-31587,fca,jq
5829,aflplusplus-0,31583-31595,fca,jq
5833,aflplusplus-0,31587-31590,fca,jq
5837,aflplusplus-0,31587-31595,fca,jq
5841,aflplusplus-0,31590-31595,fca,jq
5845,aflplusplus-0,31595-31624,fca,jq
5855,aflplusplus-0,31632-31641,fca,jq
5859,aflplusplus-0,31641-31650,fca,jq
5861,aflplusplus-0,31650-31659,fca,jq
5864,aflplusplus-0,31666-31670,fca,jq
5866,aflplusplus-0,31670-31674,fca,jq
5867,aflplusplus-0,31674-31678,fca,jq
5869,aflplusplus-0,31678-31683,fca,jq
5874,aflplusplus-0,31683-31687,fca,jq
5878,aflplusplus-0,31687-31696,fca,jq
5883,aflplusplus-0,31696-31747,fca,jq
5894,aflplusplus-0,31744-31727,fca,jq
5901,aflplusplus-0,31747-31753,fca,jq
5904,aflplusplus-0,31747-31756,fca,jq
5906,aflplusplus-0,31753-31763,fca,jq
5911,aflplusplus-0,31756-31760,fca,jq
5916,aflplusplus-0,31760-31763,fca,jq
5920,aflplusplus-0,31760-32751,fca,jq
5924,aflplusplus-0,31763-31767,fca,jq
5928,aflplusplus-0,31763-32751,fca,jq
5931,aflplusplus-0,31767-31775,fca,jq
5934,aflplusplus-0,31767-32751,fca,jq
5940,aflplusplus-0,31775-32751,fca,jq
5946,aflplusplus-0,31808-31815,fca,jq
5950,aflplusplus-0,31815-31822,fca,jq
5954,aflplusplus-0,31815-31828,fca,jq
5957,aflplusplus-0,31822-31845,fca,jq
5964,aflplusplus-0,31845-31866,fca,jq
5967,aflplusplus-0,31866-31866,fca,jq
5973,aflplusplus-0,31886-31898,fca,jq
5977,aflplusplus-0,31907-31916,fca,jq
5981,aflplusplus-0,31916-31929,fca,jq
5984,aflplusplus-0,31916-31957,fca,jq
5988,aflplusplus-0,31929-31938,fca,jq
5991,aflplusplus-0,31938-31951,fca,jq
5994,aflplusplus-0,31938-31954,fca,jq
5998,aflplusplus-0,31951-32034,fca,jq
6002,aflplusplus-0,31951-32751,fca,jq
6006,aflplusplus-0,31954-31938,fca,jq
6009,aflplusplus-0,31957-32751,fca,jq
6013,aflplusplus-0,31960-31963,fca,jq
6022,aflplusplus-0,31963-32029,fca,jq
6026,aflplusplus-0,31968-32082,fca,jq
6030,aflplusplus-0,32029-32082,fca,jq
6034,aflplusplus-0,32034-32073,fca,jq
6038,aflplusplus-0,32073-32654,fca,jq
6042,aflplusplus-0,32073-32751,fca,jq
6046,aflplusplus-0,32082-32090,fca,jq
6053,aflplusplus-0,32090-32751,fca,jq
6057,aflplusplus-0,32095-32129,fca,jq
6060,aflplusplus-0,32129-32133,fca,jq
6063,aflplusplus-0,32129-32137,fca,jq
6067,aflplusplus-0,32133-32144,fca,jq
6071,aflplusplus-0,32137-32144,fca,jq
6075,aflplusplus-0,32144-32751,fca,jq
6079,aflplusplus-0,32147-32194,fca,jq
6082,aflplusplus-0,32147-32200,fca,jq
6085,aflplusplus-0,32194-32200,fca,jq
6089,aflplusplus-0,32200-32207,fca,jq
6092,aflplusplus-0,32200-32226,fca,jq
6093,aflplusplus-0,32207-32213,fca,jq
6096,aflplusplus-0,32207-32218,fca,jq
6100,aflplusplus-0,32213-32218,fca,jq
6107,aflplusplus-0,32226-32231,fca,jq
6110,aflplusplus-0,32226-32236,fca,jq
6114,aflplusplus-0,32231-32236,fca,jq
6119,aflplusplus-0,32236-32265,fca,jq
6127,aflplusplus-0,32253-32258,fca,jq
6129,aflplusplus-0,32258-32265,fca,jq
6130,aflplusplus-0,32265-32315,fca,jq
6134,aflplusplus-0,32265-32321,fca,jq
6138,aflplusplus-0,32315-32321,fca,jq
6142,aflplusplus-0,32321-32328,fca,jq
6146,aflplusplus-0,32328-32334,fca,jq
6150,aflplusplus-0,32328-32339,fca,jq
6154,aflplusplus-0,32334-32339,fca,jq
6158,aflplusplus-0,32339-32386,fca,jq
6162,aflplusplus-0,32347-32352,fca,jq
6165,aflplusplus-0,32347-32357,fca,jq
6169,aflplusplus-0,32352-32357,fca,jq
6174,aflplusplus-0,32357-32386,fca,jq
6178,aflplusplus-0,32366-32374,fca,jq
6181,aflplusplus-0,32366-32379,fca,jq
6184,aflplusplus-0,32374-32379,fca,jq
6189,aflplusplus-0,32386-32421,fca,jq
6191,aflplusplus-0,32386-32464,fca,jq
6195,aflplusplus-0,32421-32424,fca,jq
6199,aflplusplus-0,32421-32476,fca,jq
6201,aflplusplus-0,32424-32427,fca,jq
6205,aflplusplus-0,32424-32476,fca,jq
6209,aflplusplus-0,32427-32456,fca,jq
6213,aflplusplus-0,32427-32476,fca,jq
6217,aflplusplus-0,32456-32476,fca,jq
6221,aflplusplus-0,32464-32476,fca,jq
6225,aflplusplus-0,32476-32486,fca,jq
6229,aflplusplus-0,32476-32523,fca,jq
6231,aflplusplus-0,32486-32512,fca,jq
6235,aflplusplus-0,32486-32519,fca,jq
6241,aflplusplus-0,32519-32622,fca,jq
6245,aflplusplus-0,32523-32527,fca,jq
6249,aflplusplus-0,32523-32602,fca,jq
6252,aflplusplus-0,32527-32530,fca,jq
