,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
1785,6830,3281738096,fairfuzz-0-exid22,fairfuzz,2389,28f94bcadc23e713dce5fcd8f86cb1d8d84cc248a755635c7f8d85f739be32e8,crash,1785,SEGV,884ec7d3390930225f967542efadb816,msan,fcb,nm
2908,6830,3281738096,fairfuzz-0-exid22,fairfuzz,2389,28f94bcadc23e713dce5fcd8f86cb1d8d84cc248a755635c7f8d85f739be32e8,crash,2908,SEGV,884ec7d3390930225f967542efadb816,tsan,fcb,nm
805,6832,3281738096,fairfuzz-0-exid22,fairfuzz,2389,66cc7f60309d0cbd024905295b18d8053b53acd68616aa45433546885ddd1636,crash,805,SEGV,32792956b9c80ab5079b134198ca61b8,asan,fcb,nm
1938,6832,3281738096,fairfuzz-0-exid22,fairfuzz,2389,66cc7f60309d0cbd024905295b18d8053b53acd68616aa45433546885ddd1636,crash,1938,SEGV,5130600714e96c95bd2bccd69d07f496,msan,fcb,nm
3074,6832,3281738096,fairfuzz-0-exid22,fairfuzz,2389,66cc7f60309d0cbd024905295b18d8053b53acd68616aa45433546885ddd1636,crash,3074,SEGV,5130600714e96c95bd2bccd69d07f496,tsan,fcb,nm
1127,6883,52857953,afl-0-exid22,afl,2395,64581aaed692dc0fd2db882110f7b9697214e864c482baa053c1737142959002,crash,1127,SEGV,036970cadbf3539a826ad22b62f77d20,asan,fcb,nm
2235,6883,52857953,afl-0-exid22,afl,2395,64581aaed692dc0fd2db882110f7b9697214e864c482baa053c1737142959002,crash,2235,SEGV,0ab214692ecb89468e279d02fe53320c,msan,fcb,nm
3385,6883,52857953,afl-0-exid22,afl,2395,64581aaed692dc0fd2db882110f7b9697214e864c482baa053c1737142959002,crash,3385,SEGV,0ab214692ecb89468e279d02fe53320c,tsan,fcb,nm
1106,7168,3281738096,fairfuzz-0-exid22,fairfuzz,2520,5660108fbdb29d605ac4f5b8086276166c0015cd3af829ae68bead877dfc2257,crash,1106,SEGV,51ea19cf3cdd0032322d439a97abf293,asan,fcb,nm
2215,7168,3281738096,fairfuzz-0-exid22,fairfuzz,2520,5660108fbdb29d605ac4f5b8086276166c0015cd3af829ae68bead877dfc2257,crash,2215,SEGV,64f3eee2c7b2e4594b050aa702a3f154,msan,fcb,nm
3364,7168,3281738096,fairfuzz-0-exid22,fairfuzz,2520,5660108fbdb29d605ac4f5b8086276166c0015cd3af829ae68bead877dfc2257,crash,3364,SEGV,64f3eee2c7b2e4594b050aa702a3f154,tsan,fcb,nm
894,8135,551315479,aflplusplus-0-exid22,aflplusplus,3108,447268cea8e57e1ea6edf618ac507fb9cabde8b5e69cd24172c7481e95ac06ae,crash,894,SEGV,5ae32016c91ba99ef4545e0f2a6c42dd,asan,fcb,nm
2023,8135,551315479,aflplusplus-0-exid22,aflplusplus,3108,447268cea8e57e1ea6edf618ac507fb9cabde8b5e69cd24172c7481e95ac06ae,crash,2023,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,msan,fcb,nm
3163,8135,551315479,aflplusplus-0-exid22,aflplusplus,3108,447268cea8e57e1ea6edf618ac507fb9cabde8b5e69cd24172c7481e95ac06ae,crash,3163,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,tsan,fcb,nm
920,8740,3281738096,fairfuzz-0-exid22,fairfuzz,3454,4358dd7ab84b4bee5da56571e4dd87f8975b1bc6c07785c201b61e83020f2efc,crash,920,SEGV,8b389ba44aa3acfc7a830079d7223d26,asan,fcb,nm
2048,8740,3281738096,fairfuzz-0-exid22,fairfuzz,3454,4358dd7ab84b4bee5da56571e4dd87f8975b1bc6c07785c201b61e83020f2efc,crash,2048,SEGV,8b389ba44aa3acfc7a830079d7223d26,msan,fcb,nm
3189,8740,3281738096,fairfuzz-0-exid22,fairfuzz,3454,4358dd7ab84b4bee5da56571e4dd87f8975b1bc6c07785c201b61e83020f2efc,crash,3189,SEGV,9ca6690d16f1085e43e3fa570dddb4d6,tsan,fcb,nm
2391,8874,52857953,afl-0-exid22,afl,3519,98ba84e15623eaa64327b2e042aa4ba1cf9e9e87321333f2d4d796f6e037d4cb,crash,2391,SEGV,82a52b099b0cb44ccb2ec4868c8c055f,tsan,fcb,nm
91,8874,52857953,afl-0-exid22,afl,3519,98ba84e15623eaa64327b2e042aa4ba1cf9e9e87321333f2d4d796f6e037d4cb,crash,91,SEGV,8e3b5edd63978d4a20e0ae0d181fcd60,asan,fcb,nm
1284,8874,52857953,afl-0-exid22,afl,3519,98ba84e15623eaa64327b2e042aa4ba1cf9e9e87321333f2d4d796f6e037d4cb,crash,1284,SEGV,8e3b5edd63978d4a20e0ae0d181fcd60,msan,fcb,nm
629,8990,52857953,afl-0-exid22,afl,3560,9881cdfb9414504ec34c3227c88b8772421ccd9c0c2eef080de08684e71bffd8,crash,629,SEGV,66cecc259f05a8d3bfff1fc273c4224f,asan,fcb,nm
1780,8990,52857953,afl-0-exid22,afl,3560,9881cdfb9414504ec34c3227c88b8772421ccd9c0c2eef080de08684e71bffd8,crash,1780,SEGV,66cecc259f05a8d3bfff1fc273c4224f,msan,fcb,nm
2901,8990,52857953,afl-0-exid22,afl,3560,9881cdfb9414504ec34c3227c88b8772421ccd9c0c2eef080de08684e71bffd8,crash,2901,SEGV,f8be52f2f55e4e3a6786e7a0c6d42ac4,tsan,fcb,nm
2859,9199,551315479,aflplusplus-0-exid22,aflplusplus,3691,8bafdda7d99dcdb5a506be54a03b3ef2b0bd3db45c78d8234454354e86002a64,crash,2859,SEGV,2d91054c9de94c5eca7ef99745635aa8,tsan,fcb,nm
585,9199,551315479,aflplusplus-0-exid22,aflplusplus,3691,8bafdda7d99dcdb5a506be54a03b3ef2b0bd3db45c78d8234454354e86002a64,crash,585,SEGV,b71cb45c0e69aebbecc7a064fa470eeb,asan,fcb,nm
1738,9199,551315479,aflplusplus-0-exid22,aflplusplus,3691,8bafdda7d99dcdb5a506be54a03b3ef2b0bd3db45c78d8234454354e86002a64,crash,1738,SEGV,cd1441e8dfe39c370ba2732fdd1f4b4f,msan,fcb,nm
979,9274,2625956205,aflfast-0-exid22,aflfast,3726,f920f262622ade605066e9210d10c66fbb4d7440f013b7f559f6c5948d428bff,crash,979,heap-buffer-overflow,5d2f29e901a6016e7d55804ebb557c1a,asan,fcb,nm
1159,9888,52857953,afl-0-exid22,afl,4184,c65fb4433269523d61d254d02f2d4ee917a9a49ac50802ba5d202df0c1b65479,crash,1159,SEGV,1de1adfe99291fcb6fac8e9ec1a1d520,asan,fcb,nm
2265,9888,52857953,afl-0-exid22,afl,4184,c65fb4433269523d61d254d02f2d4ee917a9a49ac50802ba5d202df0c1b65479,crash,2265,SEGV,1de1adfe99291fcb6fac8e9ec1a1d520,msan,fcb,nm
3417,9888,52857953,afl-0-exid22,afl,4184,c65fb4433269523d61d254d02f2d4ee917a9a49ac50802ba5d202df0c1b65479,crash,3417,SEGV,881c889b0d0e954fcc9098fea94bdc84,tsan,fcb,nm
1083,10098,3281738096,fairfuzz-0-exid22,fairfuzz,4413,74acf3cf2ecd30fec33b4f35c8b5127d583dc0c8e5e63cc800922a1aebd0b70b,crash,1083,SEGV,38bc48030081a627551bd409c81914db,asan,fcb,nm
2194,10098,3281738096,fairfuzz-0-exid22,fairfuzz,4413,74acf3cf2ecd30fec33b4f35c8b5127d583dc0c8e5e63cc800922a1aebd0b70b,crash,2194,SEGV,38bc48030081a627551bd409c81914db,msan,fcb,nm
3342,10098,3281738096,fairfuzz-0-exid22,fairfuzz,4413,74acf3cf2ecd30fec33b4f35c8b5127d583dc0c8e5e63cc800922a1aebd0b70b,crash,3342,SEGV,73a9b8171fe45630b84ad75a07663828,tsan,fcb,nm
768,10157,52857953,afl-0-exid22,afl,4453,d4cf8945b348850a4193c87f1dabb64d657c3d0ccac6612bebb5afa54bbfcb15,crash,768,SEGV,a4fea3dd24a81883c8f49ff2811c6172,asan,fcb,nm
1904,10157,52857953,afl-0-exid22,afl,4453,d4cf8945b348850a4193c87f1dabb64d657c3d0ccac6612bebb5afa54bbfcb15,crash,1904,SEGV,a4fea3dd24a81883c8f49ff2811c6172,msan,fcb,nm
3038,10157,52857953,afl-0-exid22,afl,4453,d4cf8945b348850a4193c87f1dabb64d657c3d0ccac6612bebb5afa54bbfcb15,crash,3038,SEGV,b85e0170cb17f05f66db10074febc47e,tsan,fcb,nm
3317,10174,2625956205,aflfast-0-exid22,aflfast,4471,613557ff8538c7b35bc7043dfdf83a6bcbfd188dd32920b2b3ea5d004b5f83e0,crash,3317,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan,fcb,nm
1057,10174,2625956205,aflfast-0-exid22,aflfast,4471,613557ff8538c7b35bc7043dfdf83a6bcbfd188dd32920b2b3ea5d004b5f83e0,crash,1057,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan,fcb,nm
2169,10174,2625956205,aflfast-0-exid22,aflfast,4471,613557ff8538c7b35bc7043dfdf83a6bcbfd188dd32920b2b3ea5d004b5f83e0,crash,2169,SEGV,189d3af2d351e4a957a2cdee6427f4fd,msan,fcb,nm
3291,10289,3281738096,fairfuzz-0-exid22,fairfuzz,4586,9478cf3b1171145f98f4f221895884d1175c2ced6d48a77f86aad0c71eef14a1,crash,3291,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan,fcb,nm
1029,10289,3281738096,fairfuzz-0-exid22,fairfuzz,4586,9478cf3b1171145f98f4f221895884d1175c2ced6d48a77f86aad0c71eef14a1,crash,1029,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan,fcb,nm
2144,10289,3281738096,fairfuzz-0-exid22,fairfuzz,4586,9478cf3b1171145f98f4f221895884d1175c2ced6d48a77f86aad0c71eef14a1,crash,2144,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,msan,fcb,nm
164,10392,52857953,afl-0-exid22,afl,4636,89823d07c230efe16bd7a9cf1e55ac530258f02dd4e3336a5cce5f6650f6d37e,crash,164,SEGV,675264e67bb16cf95fce8e6a3fd44284,asan,fcb,nm
1354,10392,52857953,afl-0-exid22,afl,4636,89823d07c230efe16bd7a9cf1e55ac530258f02dd4e3336a5cce5f6650f6d37e,crash,1354,SEGV,ea96565a4e012cca8889fcce4b25307e,msan,fcb,nm
2463,10392,52857953,afl-0-exid22,afl,4636,89823d07c230efe16bd7a9cf1e55ac530258f02dd4e3336a5cce5f6650f6d37e,crash,2463,SEGV,ea96565a4e012cca8889fcce4b25307e,tsan,fcb,nm
1663,10519,3281738096,fairfuzz-0-exid22,fairfuzz,4727,ada965ec25c341c3311a1e014a2fa01be58b409450cea3810a4c35c3f2d134d9,crash,1663,SEGV,19917527ce90725490278b5d692b3180,msan,fcb,nm
503,10519,3281738096,fairfuzz-0-exid22,fairfuzz,4727,ada965ec25c341c3311a1e014a2fa01be58b409450cea3810a4c35c3f2d134d9,crash,503,SEGV,c94bb713f0f0a7fb4aede620b334f639,asan,fcb,nm
2782,10519,3281738096,fairfuzz-0-exid22,fairfuzz,4727,ada965ec25c341c3311a1e014a2fa01be58b409450cea3810a4c35c3f2d134d9,crash,2782,SEGV,eccab81831e185f3e79d857c78357b1b,tsan,fcb,nm
308,10540,3281738096,fairfuzz-0-exid22,fairfuzz,4745,fae4a8f283c0a114f88e39ed22dc3f526d5754e8d377193aad63be3201e74cdf,crash,308,SEGV,0c2ea39b45b026dafef06e4330b3401c,asan,fcb,nm
2598,10540,3281738096,fairfuzz-0-exid22,fairfuzz,4745,fae4a8f283c0a114f88e39ed22dc3f526d5754e8d377193aad63be3201e74cdf,crash,2598,SEGV,d4621771c841f8adb3358c9bc1f16e2d,tsan,fcb,nm
3141,10562,3281738096,fairfuzz-0-exid22,fairfuzz,4758,8be105eb9738854c62576002b531c5fee6c7e61c36171c9363229cebde15e673,crash,3141,SEGV,527198ae5c79874a5feefded1f48a76c,tsan,fcb,nm
872,10562,3281738096,fairfuzz-0-exid22,fairfuzz,4758,8be105eb9738854c62576002b531c5fee6c7e61c36171c9363229cebde15e673,crash,872,SEGV,b7cbc7c01387305c732b6767c988f3af,asan,fcb,nm
2003,10562,3281738096,fairfuzz-0-exid22,fairfuzz,4758,8be105eb9738854c62576002b531c5fee6c7e61c36171c9363229cebde15e673,crash,2003,SEGV,b7cbc7c01387305c732b6767c988f3af,msan,fcb,nm
3468,10562,3281738096,fairfuzz-0-exid22,fairfuzz,4758,8be105eb9738854c62576002b531c5fee6c7e61c36171c9363229cebde15e673,crash,3468,SEGV,b7cbc7c01387305c732b6767c988f3af,ubsan,fcb,nm
806,10574,3281738096,fairfuzz-0-exid22,fairfuzz,4773,d5f00e2f9fa342fd5a98f8950c88e06236b68fad946a9f33ca25c084e41d8a0b,crash,806,SEGV,97fe955b4a8cb5e8cb4e6e920aa9da6d,asan,fcb,nm
1939,10574,3281738096,fairfuzz-0-exid22,fairfuzz,4773,d5f00e2f9fa342fd5a98f8950c88e06236b68fad946a9f33ca25c084e41d8a0b,crash,1939,SEGV,a8e5d185fc13ac02ff6e78dc094679c5,msan,fcb,nm
3075,10574,3281738096,fairfuzz-0-exid22,fairfuzz,4773,d5f00e2f9fa342fd5a98f8950c88e06236b68fad946a9f33ca25c084e41d8a0b,crash,3075,SEGV,a8e5d185fc13ac02ff6e78dc094679c5,tsan,fcb,nm
960,10588,3281738096,fairfuzz-0-exid22,fairfuzz,4783,8c61e5e2dc307b3d57cbb9465a893c0fce6b4acb865b6b0b8113f1fe8ec65959,crash,960,SEGV,38437eee2d9c701de96336291632678f,asan,fcb,nm
2082,10588,3281738096,fairfuzz-0-exid22,fairfuzz,4783,8c61e5e2dc307b3d57cbb9465a893c0fce6b4acb865b6b0b8113f1fe8ec65959,crash,2082,SEGV,e6d7a1d059817b81e9924cd15c91399b,msan,fcb,nm
3227,10588,3281738096,fairfuzz-0-exid22,fairfuzz,4783,8c61e5e2dc307b3d57cbb9465a893c0fce6b4acb865b6b0b8113f1fe8ec65959,crash,3227,SEGV,e6d7a1d059817b81e9924cd15c91399b,tsan,fcb,nm
479,10936,52857953,afl-0-exid22,afl,5178,0d259dc0413a799516d1f7928ab1a730385a25c5b8aad7fc00f40f85962445ca,crash,479,SEGV,4a436bc2ae0b651b32668457aab5f28a,asan,fcb,nm
1640,10936,52857953,afl-0-exid22,afl,5178,0d259dc0413a799516d1f7928ab1a730385a25c5b8aad7fc00f40f85962445ca,crash,1640,SEGV,4a436bc2ae0b651b32668457aab5f28a,msan,fcb,nm
2758,10936,52857953,afl-0-exid22,afl,5178,0d259dc0413a799516d1f7928ab1a730385a25c5b8aad7fc00f40f85962445ca,crash,2758,SEGV,a5405891c81691e1eec2684d72a85f21,tsan,fcb,nm
2795,11236,52857953,afl-0-exid22,afl,5565,b91225228e81b42203aaf48fc483b7557839dc10bebf1478ae680b6985ecefdf,crash,2795,SEGV,7955604df67ffcf65427a58682b0f595,tsan,fcb,nm
516,11236,52857953,afl-0-exid22,afl,5565,b91225228e81b42203aaf48fc483b7557839dc10bebf1478ae680b6985ecefdf,crash,516,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,asan,fcb,nm
1676,11236,52857953,afl-0-exid22,afl,5565,b91225228e81b42203aaf48fc483b7557839dc10bebf1478ae680b6985ecefdf,crash,1676,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,msan,fcb,nm
318,11316,52857953,afl-0-exid22,afl,5662,38a0828ef9fd5b2150d75630639a59e7bf4616a2c149e6f90e24931066c10ef9,crash,318,heap-buffer-overflow,527198ae5c79874a5feefded1f48a76c,asan,fcb,nm
3405,11803,52857953,afl-0-exid22,afl,6343,eb628323553a0d82fe10f90047d40143c420c4b324610b90e33f356c8d61bed2,crash,3405,SEGV,0630650325b8d516707467f9ce32db0d,tsan,fcb,nm
1147,11803,52857953,afl-0-exid22,afl,6343,eb628323553a0d82fe10f90047d40143c420c4b324610b90e33f356c8d61bed2,crash,1147,SEGV,ec6ee55e4cefbc1e83a5fadea0fbdc07,asan,fcb,nm
2254,11803,52857953,afl-0-exid22,afl,6343,eb628323553a0d82fe10f90047d40143c420c4b324610b90e33f356c8d61bed2,crash,2254,SEGV,ec6ee55e4cefbc1e83a5fadea0fbdc07,msan,fcb,nm
1480,12013,52857953,afl-0-exid22,afl,6693,f84516da8b2432d9977bb80240bc95d737bda6b40bb9347deaddf80a7f46912a,crash,1480,SEGV,2670e464370682164bd6532823c010f4,msan,fcb,nm
304,12013,52857953,afl-0-exid22,afl,6693,f84516da8b2432d9977bb80240bc95d737bda6b40bb9347deaddf80a7f46912a,crash,304,heap-buffer-overflow,3bd4843f95bb7a4a3a99b88119055a77,asan,fcb,nm
232,12213,52857953,afl-0-exid22,afl,6925,6f7063cb4448b4d347b7ccf333eafa1c1bcf671d9428eca13f2ea02fdf51cc69,crash,232,heap-buffer-overflow,3ff6461e4e3a6126efba3b4a0abfaaac,asan,fcb,nm
2590,12436,3281738096,fairfuzz-0-exid22,fairfuzz,7233,e34a3848b6eb265948ff0cdf755e4433fdb5e85ce7bb72b1ab9efd8690b94b6c,crash,2590,SEGV,3b314419f1753049f9092113c476a5b4,tsan,fcb,nm
298,12436,3281738096,fairfuzz-0-exid22,fairfuzz,7233,e34a3848b6eb265948ff0cdf755e4433fdb5e85ce7bb72b1ab9efd8690b94b6c,crash,298,SEGV,6c94fd057732ad5590f3d2a7416e1f8d,asan,fcb,nm
1474,12436,3281738096,fairfuzz-0-exid22,fairfuzz,7233,e34a3848b6eb265948ff0cdf755e4433fdb5e85ce7bb72b1ab9efd8690b94b6c,crash,1474,SEGV,6c94fd057732ad5590f3d2a7416e1f8d,msan,fcb,nm
445,12519,52857953,afl-0-exid22,afl,7420,225136d5ec670a16345472edfec7cc3380c36c88f49d197f865b4c96b58a867e,crash,445,SEGV,0c809dc479e32efbbfe3e1e2e8f86045,asan,fcb,nm
1607,12519,52857953,afl-0-exid22,afl,7420,225136d5ec670a16345472edfec7cc3380c36c88f49d197f865b4c96b58a867e,crash,1607,SEGV,0c809dc479e32efbbfe3e1e2e8f86045,msan,fcb,nm
2725,12519,52857953,afl-0-exid22,afl,7420,225136d5ec670a16345472edfec7cc3380c36c88f49d197f865b4c96b58a867e,crash,2725,SEGV,f51ba2c3a608d38078af9e8834755d7a,tsan,fcb,nm
1490,12597,2625956205,aflfast-0-exid22,aflfast,7620,08c6cfa9db74f58008256a775a21c9d8f8a2d3e299d1895dd7663191291a31ef,crash,1490,SEGV,35522d19c9712eacea77ebeb4469bb03,msan,fcb,nm
316,12597,2625956205,aflfast-0-exid22,aflfast,7620,08c6cfa9db74f58008256a775a21c9d8f8a2d3e299d1895dd7663191291a31ef,crash,316,SEGV,3e6a979e87d55b0de96519a22542c3f3,asan,fcb,nm
2605,12597,2625956205,aflfast-0-exid22,aflfast,7620,08c6cfa9db74f58008256a775a21c9d8f8a2d3e299d1895dd7663191291a31ef,crash,2605,SEGV,8098b7c49ec0d4f096fd1f4c8804648c,tsan,fcb,nm
2692,12686,52857953,afl-0-exid22,afl,7822,c7f1b0288d2f7acc02a2bbee2b162b19ba5b662449904b3fbf0e3d760c0510b9,crash,2692,SEGV,553da1631e4644a8233d72607b76b023,tsan,fcb,nm
408,12686,52857953,afl-0-exid22,afl,7822,c7f1b0288d2f7acc02a2bbee2b162b19ba5b662449904b3fbf0e3d760c0510b9,crash,408,SEGV,c23d49d464482eb996d08f509d802321,asan,fcb,nm
1574,12686,52857953,afl-0-exid22,afl,7822,c7f1b0288d2f7acc02a2bbee2b162b19ba5b662449904b3fbf0e3d760c0510b9,crash,1574,SEGV,c23d49d464482eb996d08f509d802321,msan,fcb,nm
