,crash_id,discovery_time,fuzzer
458,bug458,161,fairfuzz-0-exid1
2335,bug2335,162,fairfuzz-0-exid1
3567,bug3567,162,fairfuzz-0-exid1
120,bug120,164,fairfuzz-0-exid1
2555,bug2555,164,fairfuzz-0-exid1
3551,bug3551,164,mopt-0-exid1
1140,bug1140,164,mopt-0-exid1
3188,bug3188,171,symcc-0-exid1
768,bug768,171,symcc-0-exid1
2653,bug2653,184,symcc-0-exid1
1475,bug1475,184,symcc-0-exid1
3698,bug3698,184,symcc-0-exid1
222,bug222,188,symcc-0-exid1
3699,bug3699,188,symcc-0-exid1
2655,bug2655,188,symcc-0-exid1
1052,bug1052,188,symcc-0-exid1
3466,bug3466,188,symcc-0-exid1
3662,bug3662,191,symcc-0-exid1
1255,bug1255,191,symcc-0-exid1
2600,bug2600,196,fairfuzz-0-exid1
165,bug165,196,fairfuzz-0-exid1
2918,bug2918,196,fairfuzz-0-exid1
489,bug489,196,fairfuzz-0-exid1
323,bug323,204,fairfuzz-0-exid1
1571,bug1571,204,fairfuzz-0-exid1
1124,bug1124,205,fairfuzz-0-exid1
3537,bug3537,205,fairfuzz-0-exid1
3016,bug3016,224,mopt-0-exid1
592,bug592,224,mopt-0-exid1
809,bug809,239,symcc-0-exid1
3227,bug3227,239,symcc-0-exid1
155,bug155,241,fairfuzz-0-exid1
1415,bug1415,241,fairfuzz-0-exid1
2299,bug2299,263,mopt-0-exid1
1116,bug1116,263,mopt-0-exid1
847,bug847,290,fairfuzz-0-exid1
3264,bug3264,290,fairfuzz-0-exid1
3461,bug3461,290,symcc-0-exid1
2525,bug2525,318,fairfuzz-0-exid1
89,bug89,318,fairfuzz-0-exid1
253,bug253,321,mopt-0-exid1
2686,bug2686,321,mopt-0-exid1
3455,bug3455,338,mopt-0-exid1
1041,bug1041,338,mopt-0-exid1
1238,bug1238,341,mopt-0-exid1
2401,bug2401,360,mopt-0-exid1
1229,bug1229,360,mopt-0-exid1
471,bug471,371,symcc-0-exid1
2901,bug2901,371,symcc-0-exid1
2594,bug2594,431,symcc-0-exid1
159,bug159,431,symcc-0-exid1
1091,bug1091,454,symcc-0-exid1
3504,bug3504,454,symcc-0-exid1
1036,bug1036,467,mopt-0-exid1
3450,bug3450,467,mopt-0-exid1
206,bug206,508,mopt-0-exid1
2641,bug2641,508,mopt-0-exid1
2661,bug2661,528,mopt-0-exid1
228,bug228,528,mopt-0-exid1
791,bug791,550,fairfuzz-0-exid1
3209,bug3209,550,fairfuzz-0-exid1
2094,bug2094,571,aflplusplus-0-exid1
3310,bug3310,571,aflplusplus-0-exid1
894,bug894,571,aflplusplus-0-exid1
2748,bug2748,574,symcc-0-exid1
317,bug317,574,symcc-0-exid1
3539,bug3539,600,mopt-0-exid1
2308,bug2308,600,mopt-0-exid1
2502,bug2502,626,mopt-0-exid1
64,bug64,626,mopt-0-exid1
2726,bug2726,695,fairfuzz-0-exid1
294,bug294,695,fairfuzz-0-exid1
2742,bug2742,711,symcc-0-exid1
310,bug310,711,symcc-0-exid1
1429,bug1429,718,symcc-0-exid1
170,bug170,718,symcc-0-exid1
789,bug789,736,mopt-0-exid1
1374,bug1374,738,mopt-0-exid1
109,bug109,738,mopt-0-exid1
2982,bug2982,742,mopt-0-exid1
557,bug557,742,mopt-0-exid1
1783,bug1783,742,mopt-0-exid1
1998,bug1998,760,symcc-0-exid1
3255,bug3255,774,mopt-0-exid1
2045,bug2045,774,mopt-0-exid1
838,bug838,774,mopt-0-exid1
93,bug93,776,mopt-0-exid1
3359,bug3359,787,symcc-0-exid1
2902,bug2902,818,symcc-0-exid1
472,bug472,818,symcc-0-exid1
270,bug270,823,mopt-0-exid1
3246,bug3246,851,symcc-0-exid1
829,bug829,851,symcc-0-exid1
3233,bug3233,911,aflplusplus-0-exid1
815,bug815,911,aflplusplus-0-exid1
2825,bug2825,1010,mopt-0-exid1
395,bug395,1010,mopt-0-exid1
465,bug465,1053,mopt-0-exid1
3438,bug3438,1104,symcc-0-exid1
1024,bug1024,1104,symcc-0-exid1
3750,bug3750,1182,mopt-0-exid1
1966,bug1966,1182,mopt-0-exid1
2086,bug2086,1257,symcc-0-exid1
886,bug886,1257,symcc-0-exid1
3302,bug3302,1257,symcc-0-exid1
1782,bug1782,1425,fairfuzz-0-exid1
556,bug556,1425,fairfuzz-0-exid1
