,discovery_id,discovery_time,crash_frames_hash,count
81,3307,18,036970cadbf3539a826ad22b62f77d20,4.1
82,3307,18,0ab214692ecb89468e279d02fe53320c,4.15
83,3311,18,cba4c4a26a9acbe4942b5a0f31f84451,4.2
84,4134,18,8098b7c49ec0d4f096fd1f4c8804648c,4.25
85,4134,18,3e6a979e87d55b0de96519a22542c3f3,4.3
86,4134,18,35522d19c9712eacea77ebeb4469bb03,4.35
87,3308,18,b684b91573dd0c7ddc4935ec8f3ba6a3,4.4
88,3309,18,5ae32016c91ba99ef4545e0f2a6c42dd,4.45
89,3311,18,6128f51c6c406ea6fb7c22ab72995672,4.5
90,3308,18,85d525a5ed697ac02f7bf45f82035839,4.55
91,4285,18,e962321310000bd8f0df569f7feedb44,4.6
92,3737,19,eb5d682f5a89e229ebd2b7426817c68a,4.65
93,4340,19,cba4c4a26a9acbe4942b5a0f31f84451,4.7
94,4479,19,38437eee2d9c701de96336291632678f,4.75
95,4340,19,6128f51c6c406ea6fb7c22ab72995672,4.8
96,4479,19,e6d7a1d059817b81e9924cd15c91399b,4.85
97,4273,19,85d525a5ed697ac02f7bf45f82035839,4.9
98,3252,19,20342dca7c121d150537a553601f2cff,4.95
99,3252,19,7eb8a033fb93be1a166b929b057f47e8,5.0
100,4273,19,b684b91573dd0c7ddc4935ec8f3ba6a3,5.05
101,3060,19,dc029a3e1ea5e57024c0900de085fbce,5.1
102,3737,19,0c22f5df8527d37af8fb39cf84536a5f,5.15
103,3060,19,071d504f8d1935191ea3c38b37a229f7,5.2
104,3095,20,e0c7e593bb81a6ff05eb77f65af7cc7c,5.25
105,3095,20,76963e8d3021a3a3740288656624dc7e,5.3
106,5046,20,3b34085a6c59f7df3b1f34b996a4eacc,5.35
107,5046,20,96f96aaa3e6be22754adfddb27164944,5.4
108,4359,21,7eb8a033fb93be1a166b929b057f47e8,5.45
109,4359,21,20342dca7c121d150537a553601f2cff,5.5
110,4323,21,96f96aaa3e6be22754adfddb27164944,5.55
111,4323,21,3b34085a6c59f7df3b1f34b996a4eacc,5.6
112,4407,21,6128f51c6c406ea6fb7c22ab72995672,5.65
113,4407,21,cba4c4a26a9acbe4942b5a0f31f84451,5.7
114,5027,22,6cd47e5aebb4297df5acaba2b6b80a23,5.75
115,4279,22,5d2f29e901a6016e7d55804ebb557c1a,5.8
116,5017,22,76963e8d3021a3a3740288656624dc7e,5.85
117,5045,22,0ab214692ecb89468e279d02fe53320c,5.9
118,5017,22,e0c7e593bb81a6ff05eb77f65af7cc7c,5.95
119,5027,22,884ec7d3390930225f967542efadb816,6.0
120,4477,22,76963e8d3021a3a3740288656624dc7e,6.05
121,4477,22,e0c7e593bb81a6ff05eb77f65af7cc7c,6.1
122,5045,22,036970cadbf3539a826ad22b62f77d20,6.15
123,5018,22,32792956b9c80ab5079b134198ca61b8,6.2
124,5018,22,5130600714e96c95bd2bccd69d07f496,6.25
125,5887,23,6128f51c6c406ea6fb7c22ab72995672,6.3
126,5887,23,cba4c4a26a9acbe4942b5a0f31f84451,6.35
127,4046,23,3b34085a6c59f7df3b1f34b996a4eacc,6.4
128,5528,23,20342dca7c121d150537a553601f2cff,6.45
129,5583,23,8c74227eed4bf13418aa08e7cfce2860,6.5
130,4543,23,0646f8dc98605131cbd13c096e45cad3,6.55
131,4543,23,e962321310000bd8f0df569f7feedb44,6.6
132,4080,23,bd972527ccfbe1a07a49523b5a6fda82,6.65
133,4046,23,96f96aaa3e6be22754adfddb27164944,6.7
134,4080,23,a68b23068d3f1d2f0ba0dc3c41286e6f,6.75
135,5528,23,7eb8a033fb93be1a166b929b057f47e8,6.8
136,3522,23,96f96aaa3e6be22754adfddb27164944,6.85
137,3580,23,78c5fe1e9fea41710ccf42d74a3642be,6.9
138,3580,23,8590b2ad25e44c36b8c6d6080ee36a39,6.95
139,3522,23,3b34085a6c59f7df3b1f34b996a4eacc,7.0
140,5907,24,0ab214692ecb89468e279d02fe53320c,7.05
141,3919,24,7eb8a033fb93be1a166b929b057f47e8,7.1
142,3919,24,20342dca7c121d150537a553601f2cff,7.15
143,5907,24,036970cadbf3539a826ad22b62f77d20,7.2
144,3865,24,8c74227eed4bf13418aa08e7cfce2860,7.25
145,5307,24,32792956b9c80ab5079b134198ca61b8,7.3
146,5307,24,5130600714e96c95bd2bccd69d07f496,7.35
147,5567,25,3b34085a6c59f7df3b1f34b996a4eacc,7.4
148,4268,25,20342dca7c121d150537a553601f2cff,7.45
149,5567,25,96f96aaa3e6be22754adfddb27164944,7.5
150,5930,25,404bda1b199064724efef5872299313a,7.55
151,5930,25,822aa6c6e293b6234ac2dd3610e0eaf3,7.6
152,4268,25,7eb8a033fb93be1a166b929b057f47e8,7.65
153,4363,26,3b34085a6c59f7df3b1f34b996a4eacc,7.7
154,5700,26,20342dca7c121d150537a553601f2cff,7.75
155,5700,26,7eb8a033fb93be1a166b929b057f47e8,7.8
156,4363,26,96f96aaa3e6be22754adfddb27164944,7.85
157,4545,27,56085302a552582b954479eef827d499,7.9
158,4242,27,e962321310000bd8f0df569f7feedb44,7.95
159,4248,27,0ab214692ecb89468e279d02fe53320c,8.0
160,4545,27,1bca190b178d219540d6ff4c8867dea3,8.05
161,4248,27,036970cadbf3539a826ad22b62f77d20,8.1
162,4242,27,0646f8dc98605131cbd13c096e45cad3,8.15
163,4240,27,32792956b9c80ab5079b134198ca61b8,8.2
164,5386,27,6128f51c6c406ea6fb7c22ab72995672,8.25
165,5286,27,0ab214692ecb89468e279d02fe53320c,8.3
166,5286,27,036970cadbf3539a826ad22b62f77d20,8.35
167,4239,27,b684b91573dd0c7ddc4935ec8f3ba6a3,8.4
168,4239,27,85d525a5ed697ac02f7bf45f82035839,8.45
169,4237,27,cba4c4a26a9acbe4942b5a0f31f84451,8.5
170,4237,27,6128f51c6c406ea6fb7c22ab72995672,8.55
171,5386,27,cba4c4a26a9acbe4942b5a0f31f84451,8.6
172,4240,27,5130600714e96c95bd2bccd69d07f496,8.65
173,5460,28,96f96aaa3e6be22754adfddb27164944,8.7
174,5756,28,036970cadbf3539a826ad22b62f77d20,8.75
175,5460,28,3b34085a6c59f7df3b1f34b996a4eacc,8.8
176,5826,28,96f96aaa3e6be22754adfddb27164944,8.85
177,5756,28,0ab214692ecb89468e279d02fe53320c,8.9
178,5826,28,3b34085a6c59f7df3b1f34b996a4eacc,8.95
179,5945,29,8e3b5edd63978d4a20e0ae0d181fcd60,9.0
180,4842,29,96f96aaa3e6be22754adfddb27164944,9.05
181,4842,29,3b34085a6c59f7df3b1f34b996a4eacc,9.1
182,5945,29,82a52b099b0cb44ccb2ec4868c8c055f,9.15
183,5970,29,56085302a552582b954479eef827d499,9.2
184,5970,29,1bca190b178d219540d6ff4c8867dea3,9.25
185,4453,29,5d2f29e901a6016e7d55804ebb557c1a,9.3
186,6423,30,217e3f6c0ab4aacc1417e41707b79cd2,9.35
187,6423,30,d68ef8a660bb62fd4346463a27e8b6bb,9.4
188,6006,30,f0f342bb14e9e6e68dd08d6238202490,9.45
189,5554,30,37e3e9076524a4b2ea46592e302a3160,9.5
190,5554,30,bbdb462f4d9f5326592a154553747863,9.55
191,6006,30,31fdadb70cea93ae8e5fc42f7429577c,9.6
192,6006,30,3eb5851e990e6e543e3861801339bdd6,9.65
193,5554,30,f7e87bb58d33e863c8f322c0ade43b0b,9.7
194,5185,31,2df8fce84ecca91f20883283f177a682,9.75
195,5185,31,aaf3961ef15af564de22890df357e555,9.8
196,7355,31,eb5d682f5a89e229ebd2b7426817c68a,9.85
197,7355,31,0c22f5df8527d37af8fb39cf84536a5f,9.9
198,6796,31,76963e8d3021a3a3740288656624dc7e,9.95
199,6796,31,e0c7e593bb81a6ff05eb77f65af7cc7c,10.0
200,4971,31,0f44695389213eaaa9d22f82e4a1bbdc,10.05
201,4971,31,189d3af2d351e4a957a2cdee6427f4fd,10.1
202,6825,32,5ae32016c91ba99ef4545e0f2a6c42dd,10.15
203,6825,32,e47d8c0bac54f00eadd6e1e2e3662c65,10.2
204,5167,33,3b34085a6c59f7df3b1f34b996a4eacc,10.25
205,5167,33,96f96aaa3e6be22754adfddb27164944,10.3
206,7009,34,51ea19cf3cdd0032322d439a97abf293,10.35
207,5512,34,32792956b9c80ab5079b134198ca61b8,10.4
208,5249,34,0f44695389213eaaa9d22f82e4a1bbdc,10.45
209,7837,34,189d3af2d351e4a957a2cdee6427f4fd,10.5
210,6619,34,5ae32016c91ba99ef4545e0f2a6c42dd,10.55
211,6950,34,db49e5091659cea81ceb888e9e82108b,10.6
212,6950,34,01b500657eb3eed1b45b5347a3832f6e,10.65
213,6619,34,e47d8c0bac54f00eadd6e1e2e3662c65,10.7
214,5512,34,5130600714e96c95bd2bccd69d07f496,10.75
215,7837,34,0f44695389213eaaa9d22f82e4a1bbdc,10.8
216,7009,34,64f3eee2c7b2e4594b050aa702a3f154,10.85
217,5249,34,189d3af2d351e4a957a2cdee6427f4fd,10.9
218,6698,35,0646f8dc98605131cbd13c096e45cad3,10.95
219,6698,35,e962321310000bd8f0df569f7feedb44,11.0
220,6549,36,e0c7e593bb81a6ff05eb77f65af7cc7c,11.05
221,6533,36,5130600714e96c95bd2bccd69d07f496,11.1
222,6533,36,32792956b9c80ab5079b134198ca61b8,11.15
223,7150,36,8c74227eed4bf13418aa08e7cfce2860,11.2
224,7163,36,c94bb713f0f0a7fb4aede620b334f639,11.25
225,7163,36,eccab81831e185f3e79d857c78357b1b,11.3
226,6923,36,20342dca7c121d150537a553601f2cff,11.35
227,6923,36,7eb8a033fb93be1a166b929b057f47e8,11.4
228,7342,36,8590b2ad25e44c36b8c6d6080ee36a39,11.45
229,7163,36,19917527ce90725490278b5d692b3180,11.5
230,7342,36,78c5fe1e9fea41710ccf42d74a3642be,11.55
231,7048,36,01b500657eb3eed1b45b5347a3832f6e,11.6
232,6563,36,6128f51c6c406ea6fb7c22ab72995672,11.65
233,6554,36,0ab214692ecb89468e279d02fe53320c,11.7
234,6554,36,036970cadbf3539a826ad22b62f77d20,11.75
235,6729,36,20342dca7c121d150537a553601f2cff,11.8
236,7048,36,db49e5091659cea81ceb888e9e82108b,11.85
237,6549,36,76963e8d3021a3a3740288656624dc7e,11.9
238,6729,36,7eb8a033fb93be1a166b929b057f47e8,11.95
239,6628,36,e962321310000bd8f0df569f7feedb44,12.0
240,6746,36,3b34085a6c59f7df3b1f34b996a4eacc,12.05
241,6628,36,0646f8dc98605131cbd13c096e45cad3,12.1
242,6563,36,cba4c4a26a9acbe4942b5a0f31f84451,12.15
243,6746,36,96f96aaa3e6be22754adfddb27164944,12.2
244,5477,37,8590b2ad25e44c36b8c6d6080ee36a39,12.25
245,5477,37,78c5fe1e9fea41710ccf42d74a3642be,12.3
246,5966,38,eb5d682f5a89e229ebd2b7426817c68a,12.35
247,7475,38,20342dca7c121d150537a553601f2cff,12.4
248,5966,38,0c22f5df8527d37af8fb39cf84536a5f,12.45
249,7773,38,036970cadbf3539a826ad22b62f77d20,12.5
250,6048,38,256ad76866adde9d37ca50311ea1abd5,12.55
251,6048,38,2d91054c9de94c5eca7ef99745635aa8,12.6
252,6048,38,ce1c3f8054615abe83908e2e72ffea66,12.65
253,7475,38,7eb8a033fb93be1a166b929b057f47e8,12.7
254,7773,38,0ab214692ecb89468e279d02fe53320c,12.75
255,7721,39,b80e6dc2c58ea5c3f659ffff15b4c967,12.8
256,6981,39,884ec7d3390930225f967542efadb816,12.85
257,6981,39,6cd47e5aebb4297df5acaba2b6b80a23,12.9
258,7721,39,98a686beaa005bf6c8f4d08238289d07,12.95
259,8003,40,8e2053403599632efd8950716445c346,13.0
260,8003,40,3f7c48601414711f9d701293708e17a0,13.05
261,6403,40,036970cadbf3539a826ad22b62f77d20,13.1
262,6403,40,0ab214692ecb89468e279d02fe53320c,13.15
263,7860,41,87aaa85249fb7e63506af5d72c3f26c5,13.2
264,7905,41,e47d8c0bac54f00eadd6e1e2e3662c65,13.25
265,7905,41,5ae32016c91ba99ef4545e0f2a6c42dd,13.3
266,7860,41,c66b2c326db349ab6561d6b782d2ab8f,13.35
267,8218,42,0646f8dc98605131cbd13c096e45cad3,13.4
268,8218,42,e962321310000bd8f0df569f7feedb44,13.45
269,8149,42,675264e67bb16cf95fce8e6a3fd44284,13.5
270,8149,42,ea96565a4e012cca8889fcce4b25307e,13.55
271,8215,42,b684b91573dd0c7ddc4935ec8f3ba6a3,13.6
272,8215,42,85d525a5ed697ac02f7bf45f82035839,13.65
273,5849,42,0c22f5df8527d37af8fb39cf84536a5f,13.7
274,8212,42,32792956b9c80ab5079b134198ca61b8,13.75
275,5849,42,eb5d682f5a89e229ebd2b7426817c68a,13.8
276,6477,42,0f44695389213eaaa9d22f82e4a1bbdc,13.85
277,6477,42,189d3af2d351e4a957a2cdee6427f4fd,13.9
278,8212,42,5130600714e96c95bd2bccd69d07f496,13.95
279,7923,43,b0df3415cd2f5d4bf0d78b9af6978ae9,14.0
280,7923,43,8a7eb5158b51d7bcdc297b491906347e,14.05
281,9202,43,b684b91573dd0c7ddc4935ec8f3ba6a3,14.1
282,9202,43,85d525a5ed697ac02f7bf45f82035839,14.15
283,8087,43,0c22f5df8527d37af8fb39cf84536a5f,14.2
284,9199,43,e962321310000bd8f0df569f7feedb44,14.25
285,9199,43,0646f8dc98605131cbd13c096e45cad3,14.3
286,8087,43,eb5d682f5a89e229ebd2b7426817c68a,14.35
287,8242,43,aa66a1d931098f2ec0e165875663ec19,14.4
288,8242,43,5e71c79a7e29ed5bce5845b2c200f145,14.45
289,4276,43,85d525a5ed697ac02f7bf45f82035839,14.5
290,4276,43,b684b91573dd0c7ddc4935ec8f3ba6a3,14.55
291,8511,44,07519e983f9c1f1f3243bd37defb96d8,14.6
292,6731,44,ac97f97bc7c486825473741fc4d88548,14.65
293,6731,44,cd65f36d3a2669d55a4f7c4695ddb7cf,14.7
294,6731,44,f0f342bb14e9e6e68dd08d6238202490,14.75
295,6739,44,5ae32016c91ba99ef4545e0f2a6c42dd,14.8
296,6739,44,e47d8c0bac54f00eadd6e1e2e3662c65,14.85
297,6847,44,3b34085a6c59f7df3b1f34b996a4eacc,14.9
298,6847,44,96f96aaa3e6be22754adfddb27164944,14.95
299,8511,44,6807fae1ed3d488067ae193ec01db375,15.0
300,6359,44,3b34085a6c59f7df3b1f34b996a4eacc,15.05
301,8134,44,7955604df67ffcf65427a58682b0f595,15.1
302,6382,44,553da1631e4644a8233d72607b76b023,15.15
303,8357,44,8098b7c49ec0d4f096fd1f4c8804648c,15.2
304,8357,44,3e6a979e87d55b0de96519a22542c3f3,15.25
305,5591,44,f0f342bb14e9e6e68dd08d6238202490,15.3
306,5591,44,3eb5851e990e6e543e3861801339bdd6,15.35
307,8357,44,35522d19c9712eacea77ebeb4469bb03,15.4
308,6359,44,96f96aaa3e6be22754adfddb27164944,15.45
309,5591,44,31fdadb70cea93ae8e5fc42f7429577c,15.5
310,6382,44,5d2f29e901a6016e7d55804ebb557c1a,15.55
311,8134,44,d1121efa09a3fdc4bd286ad890ebdcc3,15.6
312,8491,45,b80e6dc2c58ea5c3f659ffff15b4c967,15.65
313,8491,45,98a686beaa005bf6c8f4d08238289d07,15.7
314,9451,45,f51ba2c3a608d38078af9e8834755d7a,15.75
315,5701,45,40f1c3f1b305c9a217e4613dda5fe6f9,15.8
316,9451,45,0c809dc479e32efbbfe3e1e2e8f86045,15.85
317,5701,45,9998a4fe7585775b5b5fac75696a1ccc,15.9
318,7746,45,822aa6c6e293b6234ac2dd3610e0eaf3,15.95
319,8675,45,5d2f29e901a6016e7d55804ebb557c1a,16.0
320,9439,45,4a436bc2ae0b651b32668457aab5f28a,16.05
321,9439,45,a5405891c81691e1eec2684d72a85f21,16.1
322,5701,45,6af674ab4d03f120df5b8d533dbfba29,16.15
323,7746,45,404bda1b199064724efef5872299313a,16.2
324,8699,46,07519e983f9c1f1f3243bd37defb96d8,16.25
325,8699,46,6807fae1ed3d488067ae193ec01db375,16.3
326,8028,46,01b500657eb3eed1b45b5347a3832f6e,16.35
327,8061,46,32792956b9c80ab5079b134198ca61b8,16.4
328,8058,46,cba4c4a26a9acbe4942b5a0f31f84451,16.45
329,8058,46,6128f51c6c406ea6fb7c22ab72995672,16.5
330,8028,46,db49e5091659cea81ceb888e9e82108b,16.55
331,8710,46,55bd7a88acfb975c9dcf9b1a396a35f6,16.6
332,7047,46,6cd47e5aebb4297df5acaba2b6b80a23,16.65
333,8061,46,5130600714e96c95bd2bccd69d07f496,16.7
334,8710,46,b7ae6713300665eed1ff45db94352ea7,16.75
335,7047,46,884ec7d3390930225f967542efadb816,16.8
336,6556,46,cba4c4a26a9acbe4942b5a0f31f84451,16.85
337,6605,46,db49e5091659cea81ceb888e9e82108b,16.9
338,6580,46,0ab214692ecb89468e279d02fe53320c,16.95
339,6580,46,036970cadbf3539a826ad22b62f77d20,17.0
340,6573,46,5130600714e96c95bd2bccd69d07f496,17.05
341,6573,46,32792956b9c80ab5079b134198ca61b8,17.1
342,6605,46,01b500657eb3eed1b45b5347a3832f6e,17.15
343,6572,46,85d525a5ed697ac02f7bf45f82035839,17.2
344,6571,46,e0c7e593bb81a6ff05eb77f65af7cc7c,17.25
345,6571,46,76963e8d3021a3a3740288656624dc7e,17.3
346,6556,46,6128f51c6c406ea6fb7c22ab72995672,17.35
347,6572,46,b684b91573dd0c7ddc4935ec8f3ba6a3,17.4
348,7126,47,5d2f29e901a6016e7d55804ebb557c1a,17.45
349,7197,48,e0da2f949bfa86be1950838514bfb75a,17.5
350,5515,48,b80e6dc2c58ea5c3f659ffff15b4c967,17.55
351,5515,48,98a686beaa005bf6c8f4d08238289d07,17.6
352,7197,48,b453799f5c179081bcc588ea5f2d778f,17.65
353,6694,49,822aa6c6e293b6234ac2dd3610e0eaf3,17.7
354,6493,50,68fd76a6b2da08e5dd8090d924d89977,17.75
355,10063,50,5130600714e96c95bd2bccd69d07f496,17.8
356,10063,50,32792956b9c80ab5079b134198ca61b8,17.85
357,6493,50,722cb0d0166bee970f9ef07787900c9a,17.9
358,9254,50,c7d2cebfec5264147deaa0c4941e6db3,17.95
359,9254,50,ab82a35ef635651378049cee2e629e6a,18.0
360,7711,50,6cd47e5aebb4297df5acaba2b6b80a23,18.05
361,9370,50,29c9bea4133ee9c945c5692f13ce2abb,18.1
362,9370,50,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,18.15
363,7711,50,884ec7d3390930225f967542efadb816,18.2
364,6803,51,76963e8d3021a3a3740288656624dc7e,18.25
365,6803,51,e0c7e593bb81a6ff05eb77f65af7cc7c,18.3
366,6269,51,a68b23068d3f1d2f0ba0dc3c41286e6f,18.35
367,6269,51,7b5bad529ef025686e8e057d89315614,18.4
368,6269,51,0ff5d2c1e4d1f2abb970c81bbf93aff7,18.45
369,7839,51,eb5d682f5a89e229ebd2b7426817c68a,18.5
370,10190,51,cbe1c75c25d6dc91f0044aa89c7fad45,18.55
371,10190,51,e16ae318e765808295506892e6858caa,18.6
372,7839,51,0c22f5df8527d37af8fb39cf84536a5f,18.65
373,6366,52,2d91054c9de94c5eca7ef99745635aa8,18.7
374,7593,52,b0df3415cd2f5d4bf0d78b9af6978ae9,18.75
375,7593,52,8a7eb5158b51d7bcdc297b491906347e,18.8
376,6366,52,b71cb45c0e69aebbecc7a064fa470eeb,18.85
377,6366,52,cd1441e8dfe39c370ba2732fdd1f4b4f,18.9
378,6460,52,0646f8dc98605131cbd13c096e45cad3,18.95
379,6469,52,6cd47e5aebb4297df5acaba2b6b80a23,19.0
380,6469,52,884ec7d3390930225f967542efadb816,19.05
381,6476,52,76963e8d3021a3a3740288656624dc7e,19.1
382,6476,52,e0c7e593bb81a6ff05eb77f65af7cc7c,19.15
383,6493,52,6128f51c6c406ea6fb7c22ab72995672,19.2
384,6493,52,cba4c4a26a9acbe4942b5a0f31f84451,19.25
385,6460,52,e962321310000bd8f0df569f7feedb44,19.3
386,6498,52,b684b91573dd0c7ddc4935ec8f3ba6a3,19.35
387,6839,52,e962321310000bd8f0df569f7feedb44,19.4
388,6839,52,0646f8dc98605131cbd13c096e45cad3,19.45
389,6657,52,d68ef8a660bb62fd4346463a27e8b6bb,19.5
390,6657,52,217e3f6c0ab4aacc1417e41707b79cd2,19.55
391,6498,52,85d525a5ed697ac02f7bf45f82035839,19.6
392,9558,53,c23d49d464482eb996d08f509d802321,19.65
393,9558,53,553da1631e4644a8233d72607b76b023,19.7
394,7320,53,e962321310000bd8f0df569f7feedb44,19.75
395,8488,53,66cecc259f05a8d3bfff1fc273c4224f,19.8
396,8488,53,f8be52f2f55e4e3a6786e7a0c6d42ac4,19.85
397,6519,53,d60423b99f878252c290baed0bde5df8,19.9
398,6751,53,c66b2c326db349ab6561d6b782d2ab8f,19.95
399,6519,53,1c4b5702e75f822502c1af99eabdb7ff,20.0
400,7320,53,0646f8dc98605131cbd13c096e45cad3,20.05
401,6519,53,a9790d2a275a7b2fcd3a21a2d76cd7d1,20.1
402,6751,53,87aaa85249fb7e63506af5d72c3f26c5,20.15
403,6943,54,5d2f29e901a6016e7d55804ebb557c1a,20.2
404,8189,54,cd1441e8dfe39c370ba2732fdd1f4b4f,20.25
405,8189,54,b71cb45c0e69aebbecc7a064fa470eeb,20.3
406,9272,54,8b389ba44aa3acfc7a830079d7223d26,20.35
407,8547,54,c764e6a661b1693be2e3fb7b9e59345a,20.4
408,8547,54,5dbd59db9fbfa619db19e3ee161ea098,20.45
409,9272,54,9ca6690d16f1085e43e3fa570dddb4d6,20.5
410,6953,55,c2cfeef2c6070754be4b70c7a1b1d613,20.55
411,6953,55,6e0fa39f1d3feba6c840a1360aee200c,20.6
412,8634,55,b684b91573dd0c7ddc4935ec8f3ba6a3,20.65
413,8634,55,85d525a5ed697ac02f7bf45f82035839,20.7
414,9851,55,5ae32016c91ba99ef4545e0f2a6c42dd,20.75
415,9838,55,c7d2cebfec5264147deaa0c4941e6db3,20.8
416,9651,55,8ebac4595ceb12e3ee72936d30dd9393,20.85
417,9838,55,ab82a35ef635651378049cee2e629e6a,20.9
418,9851,55,e47d8c0bac54f00eadd6e1e2e3662c65,20.95
419,9651,55,3712ea2e83a781fb3c957086105f7aed,21.0
420,9741,55,90e4e93374ee95f213213658c2bf72c3,21.05
421,9741,55,5b36fbb5cf67b603f44fc2228af0218a,21.1
422,8336,56,20342dca7c121d150537a553601f2cff,21.15
