,discovery_id,discovery_time,crash_frames_hash,count
71,7873,147,dc932f8b8003795cf9d4cf9e58604b99,3.6
72,7392,151,ef18311e55235156d43317cf16f5eb92,3.65
73,7342,157,bf39470c4385d389d7814248ff4d17c1,3.7
74,7340,157,9c74ce5d00fb534a6644db103f1bfe0b,3.75
75,7589,167,242466f34bd61f7c5b79a168dbd25c63,3.8
76,7589,167,99fad7a3b490f7d3d7fc13b4db848e11,3.85
77,7627,170,ef18311e55235156d43317cf16f5eb92,3.9
78,7667,171,2240f99b7364454196a6e7fac2028d2b,3.95
79,7710,174,bf39470c4385d389d7814248ff4d17c1,4.0
80,7822,179,b6805236842427b48c7aaccd83dca7b7,4.05
81,7518,183,d05f359b27234cc1572a4c4af1b79e43,4.1
82,7913,192,0385fd953418b4a9a73109965ed568c1,4.15
83,7520,195,2240f99b7364454196a6e7fac2028d2b,4.2
84,7372,212,bf39470c4385d389d7814248ff4d17c1,4.25
85,7703,215,bf39470c4385d389d7814248ff4d17c1,4.3
86,7977,217,2240f99b7364454196a6e7fac2028d2b,4.35
87,7975,217,242466f34bd61f7c5b79a168dbd25c63,4.4
88,7975,217,99fad7a3b490f7d3d7fc13b4db848e11,4.45
89,7735,222,99fad7a3b490f7d3d7fc13b4db848e11,4.5
90,8607,234,ef18311e55235156d43317cf16f5eb92,4.55
91,8286,243,333b4b08bdbba43f4ade91fe58aa064e,4.6
92,8380,244,333b4b08bdbba43f4ade91fe58aa064e,4.65
93,7840,247,242466f34bd61f7c5b79a168dbd25c63,4.7
94,8359,265,e295cda911fd159412aecf974a33b406,4.75
95,8184,291,bf39470c4385d389d7814248ff4d17c1,4.8
96,8161,295,dc932f8b8003795cf9d4cf9e58604b99,4.85
97,8707,325,b6805236842427b48c7aaccd83dca7b7,4.9
98,8431,335,ef18311e55235156d43317cf16f5eb92,4.95
99,8431,335,99fad7a3b490f7d3d7fc13b4db848e11,5.0
100,8454,336,242466f34bd61f7c5b79a168dbd25c63,5.05
101,8542,344,2240f99b7364454196a6e7fac2028d2b,5.1
102,8304,345,dc932f8b8003795cf9d4cf9e58604b99,5.15
103,9276,351,2240f99b7364454196a6e7fac2028d2b,5.2
104,8941,369,bf39470c4385d389d7814248ff4d17c1,5.25
105,8764,395,097576036382d7d2b774623b1844285b,5.3
106,8759,397,2240f99b7364454196a6e7fac2028d2b,5.35
107,8641,407,99fad7a3b490f7d3d7fc13b4db848e11,5.4
108,8641,407,242466f34bd61f7c5b79a168dbd25c63,5.45
109,8760,427,333b4b08bdbba43f4ade91fe58aa064e,5.5
110,9371,450,2240f99b7364454196a6e7fac2028d2b,5.55
111,9608,459,2240f99b7364454196a6e7fac2028d2b,5.6
112,8917,465,dc932f8b8003795cf9d4cf9e58604b99,5.65
113,8917,465,bf39470c4385d389d7814248ff4d17c1,5.7
114,9473,528,ef18311e55235156d43317cf16f5eb92,5.75
115,9428,567,ef18311e55235156d43317cf16f5eb92,5.8
116,8751,568,bf39470c4385d389d7814248ff4d17c1,5.85
117,9175,569,0385fd953418b4a9a73109965ed568c1,5.9
118,9518,586,b6805236842427b48c7aaccd83dca7b7,5.95
119,10758,610,9c74ce5d00fb534a6644db103f1bfe0b,6.0
120,10312,626,333b4b08bdbba43f4ade91fe58aa064e,6.05
121,9358,628,9c74ce5d00fb534a6644db103f1bfe0b,6.1
122,10096,631,bf39470c4385d389d7814248ff4d17c1,6.15
123,9010,641,dc932f8b8003795cf9d4cf9e58604b99,6.2
124,9696,735,242466f34bd61f7c5b79a168dbd25c63,6.25
125,9696,735,99fad7a3b490f7d3d7fc13b4db848e11,6.3
126,10346,786,99fad7a3b490f7d3d7fc13b4db848e11,6.35
127,10346,786,242466f34bd61f7c5b79a168dbd25c63,6.4
128,9313,794,242466f34bd61f7c5b79a168dbd25c63,6.45
129,9313,794,99fad7a3b490f7d3d7fc13b4db848e11,6.5
130,10482,798,ef18311e55235156d43317cf16f5eb92,6.55
131,10948,816,bf39470c4385d389d7814248ff4d17c1,6.6
132,9786,861,c35e68ad11ee23588788f0dd3a2c0d73,6.65
133,9786,861,ba127fb63aa0f674b7835337994a5827,6.7
134,10510,927,b6805236842427b48c7aaccd83dca7b7,6.75
135,11029,941,b6805236842427b48c7aaccd83dca7b7,6.8
136,10990,995,2240f99b7364454196a6e7fac2028d2b,6.85
137,10161,1017,0385fd953418b4a9a73109965ed568c1,6.9
138,10432,1072,9c74ce5d00fb534a6644db103f1bfe0b,6.95
139,11318,1083,2240f99b7364454196a6e7fac2028d2b,7.0
140,10298,1150,99fad7a3b490f7d3d7fc13b4db848e11,7.05
141,10298,1150,242466f34bd61f7c5b79a168dbd25c63,7.1
142,10448,1180,ef18311e55235156d43317cf16f5eb92,7.15
143,11536,1182,b6805236842427b48c7aaccd83dca7b7,7.2
144,10615,1219,b6805236842427b48c7aaccd83dca7b7,7.25
145,10665,1303,333b4b08bdbba43f4ade91fe58aa064e,7.3
146,10647,1308,097576036382d7d2b774623b1844285b,7.35
