,fuzzer,edge,fuzzer_combination,benchmark
269,afl-0-exid23,12666-12675,fcb,cflow
270,aflplusplus-0-exid22,12712-12721,fcb,cflow
271,fairfuzz-0-exid20,12716-12721,fcb,cflow
272,fairfuzz-0-exid23,12734-12857,fcb,cflow
273,afl-0-exid23,12740-12789,fcb,cflow
274,afl-0-exid20,12799-12806,fcb,cflow
275,afl-0-exid20,1280-1284,fcb,cflow
276,afl-0-exid20,12806-12799,fcb,cflow
277,aflfast-0-exid22,12812-12830,fcb,cflow
278,aflplusplus-0-exid22,12830-12837,fcb,cflow
279,afl-0-exid20,12830-12901,fcb,cflow
280,aflfast-0-exid21,12837-12847,fcb,cflow
281,afl-0-exid20,1284-1298,fcb,cflow
282,afl-0-exid20,12847-12901,fcb,cflow
283,afl-0-exid23,12865-12872,fcb,cflow
284,afl-0-exid20,12872-12865,fcb,cflow
285,aflplusplus-0-exid24,12872-12878,fcb,cflow
286,afl-0-exid23,12893-12898,fcb,cflow
287,aflfast-0-exid20,12898-12901,fcb,cflow
288,fairfuzz-0-exid21,12906-12918,fcb,cflow
289,fairfuzz-0-exid20,12906-12989,fcb,cflow
290,fairfuzz-0-exid20,12918-12931,fcb,cflow
291,afl-0-exid20,12938-12931,fcb,cflow
292,fairfuzz-0-exid24,12938-12944,fcb,cflow
293,fairfuzz-0-exid24,12944-12962,fcb,cflow
294,afl-0-exid24,12962-12969,fcb,cflow
295,afl-0-exid20,12962-12989,fcb,cflow
296,afl-0-exid24,12979-12989,fcb,cflow
297,afl-0-exid20,1298-2468,fcb,cflow
298,afl-0-exid20,12995-13007,fcb,cflow
299,afl-0-exid22,13-21,fcb,cflow
300,afl-0-exid22,13007-13019,fcb,cflow
301,afl-0-exid21,13019-13026,fcb,cflow
302,afl-0-exid20,13026-13019,fcb,cflow
303,afl-0-exid21,13026-13032,fcb,cflow
304,afl-0-exid20,13032-13047,fcb,cflow
305,afl-0-exid23,13047-13050,fcb,cflow
306,fairfuzz-0-exid22,1305-1319,fcb,cflow
307,fairfuzz-0-exid22,13126-13145,fcb,cflow
308,afl-0-exid23,13145-13126,fcb,cflow
309,afl-0-exid20,13156-13181,fcb,cflow
310,fairfuzz-0-exid20,13168-13181,fcb,cflow
311,fairfuzz-0-exid21,13185-13198,fcb,cflow
312,fairfuzz-0-exid22,13185-13231,fcb,cflow
313,afl-0-exid22,1319-2468,fcb,cflow
314,fairfuzz-0-exid22,13198-13202,fcb,cflow
315,aflplusplus-0-exid21,13202-13209,fcb,cflow
316,afl-0-exid21,13209-13212,fcb,cflow
317,afl-0-exid23,13212-13212,fcb,cflow
318,aflfast-0-exid20,13212-13231,fcb,cflow
319,afl-0-exid21,1322-1326,fcb,cflow
320,aflfast-0-exid24,13243-13256,fcb,cflow
321,afl-0-exid22,13256-13262,fcb,cflow
322,afl-0-exid20,1326-1340,fcb,cflow
323,afl-0-exid20,13262-13347,fcb,cflow
324,aflfast-0-exid22,13268-13347,fcb,cflow
325,afl-0-exid21,13274-13280,fcb,cflow
326,afl-0-exid21,13274-13347,fcb,cflow
327,fairfuzz-0-exid24,13280-13289,fcb,cflow
328,afl-0-exid22,13289-13296,fcb,cflow
329,afl-0-exid20,13296-13289,fcb,cflow
330,aflplusplus-0-exid23,13296-13302,fcb,cflow
331,afl-0-exid20,13302-13320,fcb,cflow
332,afl-0-exid22,13320-13327,fcb,cflow
333,fairfuzz-0-exid20,13327-13337,fcb,cflow
334,afl-0-exid20,13337-13347,fcb,cflow
335,aflfast-0-exid21,13361-13366,fcb,cflow
336,afl-0-exid21,13366-13404,fcb,cflow
337,aflplusplus-0-exid22,13372-13383,fcb,cflow
338,afl-0-exid23,13383-13388,fcb,cflow
339,afl-0-exid20,13383-13398,fcb,cflow
340,aflfast-0-exid21,13388-13393,fcb,cflow
341,afl-0-exid20,13388-13398,fcb,cflow
342,fairfuzz-0-exid23,13398-13372,fcb,cflow
343,afl-0-exid21,1340-2468,fcb,cflow
344,afl-0-exid20,1343-1347,fcb,cflow
345,afl-0-exid20,1347-1361,fcb,cflow
346,afl-0-exid21,1361-2468,fcb,cflow
347,aflfast-0-exid23,1368-1382,fcb,cflow
348,afl-0-exid20,1385-1389,fcb,cflow
349,afl-0-exid20,1389-1403,fcb,cflow
350,afl-0-exid20,1403-2468,fcb,cflow
351,afl-0-exid21,1406-1410,fcb,cflow
352,afl-0-exid20,1410-2468,fcb,cflow
353,aflplusplus-0-exid21,1449-1463,fcb,cflow
354,afl-0-exid20,1463-1474,fcb,cflow
355,aflplusplus-0-exid20,1463-1478,fcb,cflow
356,afl-0-exid20,1474-1478,fcb,cflow
357,aflplusplus-0-exid22,1496-2468,fcb,cflow
358,aflfast-0-exid24,154-168,fcb,cflow
359,afl-0-exid20,1543-1569,fcb,cflow
360,afl-0-exid21,1569-1573,fcb,cflow
361,afl-0-exid20,1610-1614,fcb,cflow
362,afl-0-exid20,1614-1628,fcb,cflow
363,afl-0-exid20,1628-1639,fcb,cflow
364,afl-0-exid21,1628-1643,fcb,cflow
365,afl-0-exid20,1639-1643,fcb,cflow
366,afl-0-exid20,1643-1661,fcb,cflow
367,afl-0-exid22,1661-2468,fcb,cflow
368,fairfuzz-0-exid24,1684-1698,fcb,cflow
369,aflplusplus-0-exid23,1701-1705,fcb,cflow
370,afl-0-exid24,1719-1723,fcb,cflow
371,aflfast-0-exid20,1723-1737,fcb,cflow
372,afl-0-exid22,1737-341,fcb,cflow
373,afl-0-exid23,1745-1749,fcb,cflow
374,fairfuzz-0-exid23,1749-341,fcb,cflow
375,afl-0-exid21,1763-1767,fcb,cflow
376,afl-0-exid20,1767-1781,fcb,cflow
377,afl-0-exid20,1781-341,fcb,cflow
378,afl-0-exid24,1786-1790,fcb,cflow
379,afl-0-exid24,1804-341,fcb,cflow
380,afl-0-exid20,1807-1811,fcb,cflow
381,afl-0-exid20,1811-341,fcb,cflow
382,fairfuzz-0-exid20,182-185,fcb,cflow
383,afl-0-exid20,1825-1829,fcb,cflow
384,afl-0-exid20,1829-1843,fcb,cflow
385,afl-0-exid20,1843-341,fcb,cflow
386,afl-0-exid20,1848-1852,fcb,cflow
387,afl-0-exid20,1852-1866,fcb,cflow
388,afl-0-exid20,1866-341,fcb,cflow
389,fairfuzz-0-exid21,1974-2468,fcb,cflow
390,aflfast-0-exid24,2006-2468,fcb,cflow
391,afl-0-exid20,2010-2015,fcb,cflow
392,afl-0-exid21,2015-2028,fcb,cflow
393,afl-0-exid20,2028-341,fcb,cflow
394,aflfast-0-exid24,2032-2047,fcb,cflow
395,afl-0-exid21,2058-2067,fcb,cflow
396,afl-0-exid21,2067-2089,fcb,cflow
397,afl-0-exid23,2067-2172,fcb,cflow
398,afl-0-exid22,2089-2097,fcb,cflow
399,afl-0-exid20,2089-2102,fcb,cflow
400,afl-0-exid22,2097-2102,fcb,cflow
401,afl-0-exid22,2102-2111,fcb,cflow
402,afl-0-exid20,2102-2115,fcb,cflow
403,afl-0-exid23,2111-2115,fcb,cflow
404,aflfast-0-exid20,2115-2129,fcb,cflow
405,afl-0-exid21,2115-2158,fcb,cflow
406,afl-0-exid21,2129-2137,fcb,cflow
407,afl-0-exid20,2129-2144,fcb,cflow
408,afl-0-exid22,2137-2144,fcb,cflow
409,afl-0-exid20,2144-2158,fcb,cflow
410,afl-0-exid20,2158-2089,fcb,cflow
411,afl-0-exid21,2158-2169,fcb,cflow
412,afl-0-exid24,2169-2172,fcb,cflow
413,aflfast-0-exid20,2172-2184,fcb,cflow
414,afl-0-exid20,2172-2188,fcb,cflow
415,afl-0-exid23,2184-2188,fcb,cflow
416,aflplusplus-0-exid23,2188-2201,fcb,cflow
417,afl-0-exid22,2188-2217,fcb,cflow
418,afl-0-exid22,2201-2201,fcb,cflow
419,aflfast-0-exid22,2201-2217,fcb,cflow
420,afl-0-exid24,2217-2229,fcb,cflow
421,afl-0-exid24,2217-2367,fcb,cflow
422,afl-0-exid20,2229-91,fcb,cflow
423,fairfuzz-0-exid22,2237-2346,fcb,cflow
424,afl-0-exid23,2240-2266,fcb,cflow
425,afl-0-exid22,2266-2274,fcb,cflow
426,afl-0-exid20,2266-2279,fcb,cflow
427,aflplusplus-0-exid22,2274-2279,fcb,cflow
428,aflfast-0-exid20,2279-2288,fcb,cflow
429,afl-0-exid20,2279-2292,fcb,cflow
430,afl-0-exid20,2288-2292,fcb,cflow
431,aflfast-0-exid22,2292-2306,fcb,cflow
432,afl-0-exid20,2292-2335,fcb,cflow
433,afl-0-exid21,2306-2314,fcb,cflow
434,afl-0-exid20,2306-2321,fcb,cflow
435,afl-0-exid20,2314-2321,fcb,cflow
436,aflfast-0-exid20,2321-2335,fcb,cflow
437,afl-0-exid20,2335-2266,fcb,cflow
438,aflfast-0-exid21,2335-88,fcb,cflow
439,aflfast-0-exid22,2346-2372,fcb,cflow
440,afl-0-exid21,2367-185,fcb,cflow
441,afl-0-exid24,2372-2380,fcb,cflow
442,afl-0-exid20,2372-2385,fcb,cflow
443,afl-0-exid21,2380-2385,fcb,cflow
444,afl-0-exid21,2385-2394,fcb,cflow
445,afl-0-exid20,2385-2398,fcb,cflow
446,afl-0-exid22,2394-2398,fcb,cflow
447,afl-0-exid20,2398-2412,fcb,cflow
448,afl-0-exid20,2398-2441,fcb,cflow
449,afl-0-exid20,2412-2420,fcb,cflow
450,afl-0-exid20,2412-2427,fcb,cflow
451,afl-0-exid22,2420-2427,fcb,cflow
452,aflfast-0-exid20,2427-2441,fcb,cflow
453,afl-0-exid21,2441-2372,fcb,cflow
454,afl-0-exid23,2441-290,fcb,cflow
455,aflplusplus-0-exid22,2476-2486,fcb,cflow
456,aflplusplus-0-exid24,25175-25190,fcb,cflow
457,afl-0-exid20,25477-25495,fcb,cflow
458,afl-0-exid23,25628-25644,fcb,cflow
459,afl-0-exid24,2583-2588,fcb,cflow
460,fairfuzz-0-exid23,26030-26035,fcb,cflow
461,aflfast-0-exid20,2612-2619,fcb,cflow
462,aflplusplus-0-exid23,26121-26087,fcb,cflow
463,fairfuzz-0-exid24,26296-26306,fcb,cflow
464,afl-0-exid20,26340-26309,fcb,cflow
465,afl-0-exid21,26363-26374,fcb,cflow
466,aflplusplus-0-exid21,26400-26405,fcb,cflow
467,afl-0-exid23,26410-26421,fcb,cflow
468,aflfast-0-exid21,26453-26456,fcb,cflow
469,fairfuzz-0-exid22,26508-26518,fcb,cflow
470,aflfast-0-exid21,26554-26563,fcb,cflow
471,afl-0-exid22,26653-26664,fcb,cflow
472,aflfast-0-exid20,26664-26668,fcb,cflow
473,afl-0-exid22,2667-2675,fcb,cflow
474,aflfast-0-exid22,2675-2683,fcb,cflow
475,afl-0-exid20,2683-2675,fcb,cflow
476,afl-0-exid23,2683-2692,fcb,cflow
477,afl-0-exid22,26840-26890,fcb,cflow
478,afl-0-exid20,2692-2696,fcb,cflow
479,afl-0-exid20,2692-2701,fcb,cflow
480,afl-0-exid23,2696-2701,fcb,cflow
481,afl-0-exid20,2701-2713,fcb,cflow
482,afl-0-exid20,2701-2836,fcb,cflow
483,aflfast-0-exid20,2713-2717,fcb,cflow
484,afl-0-exid20,2717-2726,fcb,cflow
485,afl-0-exid21,2717-2733,fcb,cflow
486,afl-0-exid20,2726-2717,fcb,cflow
487,afl-0-exid20,2726-2833,fcb,cflow
488,afl-0-exid21,2733-2738,fcb,cflow
489,afl-0-exid20,2733-2836,fcb,cflow
490,afl-0-exid20,2738-2744,fcb,cflow
491,afl-0-exid20,2744-2751,fcb,cflow
492,aflfast-0-exid23,2744-2755,fcb,cflow
493,afl-0-exid22,2751-2744,fcb,cflow
494,afl-0-exid20,2755-2776,fcb,cflow
495,aflfast-0-exid20,2755-2780,fcb,cflow
496,fairfuzz-0-exid20,27571-27576,fcb,cflow
497,afl-0-exid20,2776-2780,fcb,cflow
498,aflfast-0-exid20,27769-27783,fcb,cflow
499,afl-0-exid20,2780-2793,fcb,cflow
500,afl-0-exid20,2780-2797,fcb,cflow
501,aflfast-0-exid21,27920-27927,fcb,cflow
502,afl-0-exid20,2793-2797,fcb,cflow
503,fairfuzz-0-exid24,27936-27947,fcb,cflow
504,afl-0-exid23,2797-2814,fcb,cflow
505,afl-0-exid21,280-1007,fcb,cflow
506,afl-0-exid20,280-1028,fcb,cflow
507,afl-0-exid20,280-1049,fcb,cflow
508,afl-0-exid20,280-1070,fcb,cflow
509,afl-0-exid23,280-1091,fcb,cflow
510,afl-0-exid20,280-1112,fcb,cflow
511,fairfuzz-0-exid20,280-1133,fcb,cflow
512,aflfast-0-exid20,280-1154,fcb,cflow
513,afl-0-exid22,280-1196,fcb,cflow
514,afl-0-exid20,280-1217,fcb,cflow
515,afl-0-exid21,280-1238,fcb,cflow
516,afl-0-exid22,280-1259,fcb,cflow
517,afl-0-exid22,280-1280,fcb,cflow
518,aflfast-0-exid24,280-1301,fcb,cflow
519,afl-0-exid20,280-1322,fcb,cflow
520,afl-0-exid20,280-1343,fcb,cflow
521,aflplusplus-0-exid23,280-1364,fcb,cflow
522,afl-0-exid23,280-1385,fcb,cflow
523,afl-0-exid20,280-1406,fcb,cflow
524,afl-0-exid20,280-1610,fcb,cflow
525,afl-0-exid20,280-1719,fcb,cflow
526,afl-0-exid20,280-1763,fcb,cflow
527,afl-0-exid20,280-1807,fcb,cflow
528,afl-0-exid20,280-1825,fcb,cflow
529,afl-0-exid20,280-1848,fcb,cflow
530,aflplusplus-0-exid20,280-1869,fcb,cflow
531,afl-0-exid20,280-2010,fcb,cflow
532,afl-0-exid21,280-293,fcb,cflow
533,aflfast-0-exid22,280-316,fcb,cflow
534,aflplusplus-0-exid23,280-337,fcb,cflow
535,afl-0-exid23,280-357,fcb,cflow
536,afl-0-exid21,280-380,fcb,cflow
537,afl-0-exid20,280-421,fcb,cflow
538,aflfast-0-exid24,280-442,fcb,cflow
539,afl-0-exid21,280-463,fcb,cflow
