,fuzzer,edge,fuzzer_combination,benchmark
39,fairfuzz-0-exid4,12093-12098,fca,libpng
40,fairfuzz-0-exid2,12098-12104,fca,libpng
41,aflplusplus-0-exid0,12098-12113,fca,libpng
42,aflplusplus-0-exid2,12104-12113,fca,libpng
43,fairfuzz-0-exid1,12113-12116,fca,libpng
44,aflplusplus-0-exid1,12113-12131,fca,libpng
45,fairfuzz-0-exid1,12116-12098,fca,libpng
46,aflplusplus-0-exid3,12133-12139,fca,libpng
47,mopt-0-exid1,12211-12222,fca,libpng
48,aflplusplus-0-exid3,12222-12231,fca,libpng
49,aflplusplus-0-exid1,12231-12240,fca,libpng
50,symcc-0-exid3,12373-12383,fca,libpng
51,aflplusplus-0-exid1,12479-12490,fca,libpng
52,symcc-0-exid1,12490-12513,fca,libpng
53,aflplusplus-0-exid2,12610-12624,fca,libpng
54,fairfuzz-0-exid4,12610-12630,fca,libpng
55,aflplusplus-0-exid0,12624-12635,fca,libpng
56,aflplusplus-0-exid4,12630-12635,fca,libpng
57,fairfuzz-0-exid4,12640-12654,fca,libpng
58,aflplusplus-0-exid0,12654-12665,fca,libpng
59,mopt-0-exid1,12670-12690,fca,libpng
60,fairfuzz-0-exid2,12703-12725,fca,libpng
61,mopt-0-exid1,12725-12729,fca,libpng
62,aflplusplus-0-exid1,12725-12830,fca,libpng
63,mopt-0-exid3,12729-12744,fca,libpng
64,aflplusplus-0-exid0,12729-12768,fca,libpng
65,aflplusplus-0-exid4,12744-12751,fca,libpng
66,aflplusplus-0-exid0,12744-12768,fca,libpng
67,aflplusplus-0-exid0,12751-12758,fca,libpng
68,aflplusplus-0-exid1,12751-12765,fca,libpng
69,aflplusplus-0-exid0,12758-12765,fca,libpng
70,aflplusplus-0-exid0,12765-12768,fca,libpng
71,aflplusplus-0-exid1,12768-12773,fca,libpng
72,mopt-0-exid0,12768-12817,fca,libpng
73,aflplusplus-0-exid0,12773-12828,fca,libpng
74,aflplusplus-0-exid3,12817-12828,fca,libpng
75,mopt-0-exid3,12828-12725,fca,libpng
76,aflplusplus-0-exid0,12830-12844,fca,libpng
77,fairfuzz-0-exid3,12844-12861,fca,libpng
78,mopt-0-exid0,12865-12877,fca,libpng
79,fairfuzz-0-exid2,12877-12880,fca,libpng
80,aflplusplus-0-exid0,12877-12899,fca,libpng
81,mopt-0-exid1,12880-12861,fca,libpng
82,aflplusplus-0-exid2,12899-12906,fca,libpng
83,fairfuzz-0-exid0,12971-12985,fca,libpng
84,fairfuzz-0-exid2,12985-12995,fca,libpng
85,aflplusplus-0-exid1,12995-13004,fca,libpng
86,mopt-0-exid2,13004-13013,fca,libpng
87,aflplusplus-0-exid1,13013-13044,fca,libpng
88,aflplusplus-0-exid0,132-845,fca,libpng
89,symcc-0-exid4,14568-14572,fca,libpng
90,fairfuzz-0-exid4,14582-14586,fca,libpng
91,fairfuzz-0-exid3,14596-14600,fca,libpng
92,symcc-0-exid3,14656-14660,fca,libpng
93,aflplusplus-0-exid0,147-150,fca,libpng
94,aflplusplus-0-exid0,150-839,fca,libpng
95,mopt-0-exid0,17519-17534,fca,libpng
96,aflplusplus-0-exid0,17601-17619,fca,libpng
97,fairfuzz-0-exid2,17612-17625,fca,libpng
98,aflplusplus-0-exid0,17619-17622,fca,libpng
99,aflplusplus-0-exid2,17622-17625,fca,libpng
100,aflplusplus-0-exid1,17631-17686,fca,libpng
101,mopt-0-exid2,17657-17666,fca,libpng
102,aflplusplus-0-exid1,17686-17689,fca,libpng
103,symcc-0-exid1,17774-17781,fca,libpng
104,aflplusplus-0-exid3,17774-17795,fca,libpng
105,aflplusplus-0-exid0,17815-17822,fca,libpng
106,aflplusplus-0-exid0,17822-17834,fca,libpng
107,aflplusplus-0-exid2,17915-17929,fca,libpng
108,aflplusplus-0-exid1,17957-17965,fca,libpng
109,mopt-0-exid2,18012-18023,fca,libpng
110,symcc-0-exid4,18023-18030,fca,libpng
111,symcc-0-exid3,18074-18090,fca,libpng
112,mopt-0-exid2,19092-19136,fca,libpng
113,mopt-0-exid1,19147-19157,fca,libpng
114,mopt-0-exid2,19157-19167,fca,libpng
115,fairfuzz-0-exid2,19167-19176,fca,libpng
116,mopt-0-exid0,19167-19288,fca,libpng
117,mopt-0-exid1,19167-19328,fca,libpng
118,aflplusplus-0-exid0,19167-19369,fca,libpng
119,fairfuzz-0-exid0,19167-19414,fca,libpng
120,fairfuzz-0-exid2,19176-19186,fca,libpng
121,aflplusplus-0-exid2,19176-19205,fca,libpng
122,mopt-0-exid3,19186-19201,fca,libpng
123,symcc-0-exid2,19205-19435,fca,libpng
124,mopt-0-exid2,19207-19226,fca,libpng
125,aflplusplus-0-exid0,19217-19226,fca,libpng
126,fairfuzz-0-exid1,19217-19245,fca,libpng
127,aflplusplus-0-exid0,19247-19257,fca,libpng
128,aflplusplus-0-exid1,19247-19286,fca,libpng
129,mopt-0-exid0,19257-19282,fca,libpng
130,aflplusplus-0-exid4,19282-19739,fca,libpng
131,fairfuzz-0-exid2,19286-19435,fca,libpng
132,aflplusplus-0-exid0,19288-19298,fca,libpng
133,aflplusplus-0-exid0,19298-19307,fca,libpng
134,aflplusplus-0-exid3,19322-19739,fca,libpng
135,fairfuzz-0-exid3,19326-19435,fca,libpng
136,fairfuzz-0-exid0,19363-19739,fca,libpng
137,mopt-0-exid1,19367-19435,fca,libpng
138,mopt-0-exid2,19369-19379,fca,libpng
139,fairfuzz-0-exid1,19369-19388,fca,libpng
140,aflplusplus-0-exid1,19379-19388,fca,libpng
141,fairfuzz-0-exid2,19379-19407,fca,libpng
142,aflplusplus-0-exid3,19403-19739,fca,libpng
143,fairfuzz-0-exid3,19407-19435,fca,libpng
144,fairfuzz-0-exid1,19414-19419,fca,libpng
145,fairfuzz-0-exid3,19426-19739,fca,libpng
146,symcc-0-exid0,19435-19440,fca,libpng
147,aflplusplus-0-exid4,19454-19476,fca,libpng
148,aflplusplus-0-exid3,19476-19488,fca,libpng
149,aflplusplus-0-exid0,19476-19509,fca,libpng
150,mopt-0-exid2,19488-19513,fca,libpng
151,aflplusplus-0-exid0,19513-19515,fca,libpng
152,aflplusplus-0-exid4,19597-19618,fca,libpng
153,mopt-0-exid1,19618-19625,fca,libpng
154,aflplusplus-0-exid2,19635-19662,fca,libpng
155,aflplusplus-0-exid4,19678-19686,fca,libpng
156,aflplusplus-0-exid4,19686-19714,fca,libpng
157,symcc-0-exid1,19712-19714,fca,libpng
158,fairfuzz-0-exid0,2009-2017,fca,libpng
159,fairfuzz-0-exid2,26409-26489,fca,libpng
160,aflplusplus-0-exid0,26423-26433,fca,libpng
161,fairfuzz-0-exid0,26440-26464,fca,libpng
162,aflplusplus-0-exid0,26447-26457,fca,libpng
163,aflplusplus-0-exid0,26526-26530,fca,libpng
164,symcc-0-exid4,26610-26614,fca,libpng
165,aflplusplus-0-exid0,26623-26627,fca,libpng
166,aflplusplus-0-exid1,26627-26882,fca,libpng
167,aflplusplus-0-exid0,26636-26640,fca,libpng
168,fairfuzz-0-exid1,26640-26880,fca,libpng
169,aflplusplus-0-exid1,26649-26653,fca,libpng
170,fairfuzz-0-exid1,26653-26878,fca,libpng
171,aflplusplus-0-exid0,26662-26666,fca,libpng
172,aflplusplus-0-exid1,26666-26876,fca,libpng
173,aflplusplus-0-exid0,26675-26679,fca,libpng
174,aflplusplus-0-exid1,26679-26874,fca,libpng
175,aflplusplus-0-exid2,26688-26692,fca,libpng
176,symcc-0-exid3,26692-26872,fca,libpng
177,aflplusplus-0-exid0,26701-26705,fca,libpng
178,fairfuzz-0-exid1,26705-26870,fca,libpng
179,aflplusplus-0-exid0,26727-26731,fca,libpng
180,fairfuzz-0-exid2,26727-26740,fca,libpng
181,aflplusplus-0-exid0,26731-26866,fca,libpng
182,aflplusplus-0-exid0,26740-26744,fca,libpng
183,aflplusplus-0-exid0,26744-26864,fca,libpng
184,mopt-0-exid3,26753-26757,fca,libpng
185,symcc-0-exid0,26757-26862,fca,libpng
186,aflplusplus-0-exid1,26766-26770,fca,libpng
187,aflplusplus-0-exid0,26770-26860,fca,libpng
188,fairfuzz-0-exid4,26779-26783,fca,libpng
189,symcc-0-exid1,26779-26792,fca,libpng
190,aflplusplus-0-exid0,26792-26796,fca,libpng
191,aflplusplus-0-exid1,26796-26856,fca,libpng
192,symcc-0-exid0,26805-26809,fca,libpng
193,aflplusplus-0-exid3,26805-26818,fca,libpng
194,aflplusplus-0-exid1,26818-26822,fca,libpng
195,fairfuzz-0-exid0,26818-26831,fca,libpng
196,fairfuzz-0-exid0,26822-26852,fca,libpng
197,aflplusplus-0-exid0,26831-26835,fca,libpng
198,mopt-0-exid1,26835-26850,fca,libpng
199,fairfuzz-0-exid1,26844-26850,fca,libpng
200,aflplusplus-0-exid0,26850-26852,fca,libpng
201,fairfuzz-0-exid0,26852-26854,fca,libpng
202,mopt-0-exid3,26854-26856,fca,libpng
203,symcc-0-exid0,26862-26864,fca,libpng
204,symcc-0-exid3,27242-27257,fca,libpng
205,aflplusplus-0-exid2,27265-27269,fca,libpng
206,aflplusplus-0-exid2,2783-2800,fca,libpng
207,aflplusplus-0-exid4,27988-28015,fca,libpng
208,aflplusplus-0-exid4,2800-2807,fca,libpng
209,aflplusplus-0-exid0,28022-28043,fca,libpng
210,symcc-0-exid1,28047-28494,fca,libpng
211,aflplusplus-0-exid0,28056-28060,fca,libpng
212,aflplusplus-0-exid1,28069-28081,fca,libpng
213,mopt-0-exid4,2807-2818,fca,libpng
214,aflplusplus-0-exid0,28152-28156,fca,libpng
215,aflplusplus-0-exid1,28156-28163,fca,libpng
216,aflplusplus-0-exid0,28156-28173,fca,libpng
217,aflplusplus-0-exid0,28163-28173,fca,libpng
218,aflplusplus-0-exid0,28173-28183,fca,libpng
219,aflplusplus-0-exid1,28173-28190,fca,libpng
220,aflplusplus-0-exid0,28183-28190,fca,libpng
221,aflplusplus-0-exid0,28190-28486,fca,libpng
222,aflplusplus-0-exid0,28195-28199,fca,libpng
223,aflplusplus-0-exid0,28199-28484,fca,libpng
224,aflplusplus-0-exid0,28208-28212,fca,libpng
225,aflplusplus-0-exid0,28212-28482,fca,libpng
226,aflplusplus-0-exid0,28221-28225,fca,libpng
227,aflplusplus-0-exid1,28225-28480,fca,libpng
228,aflplusplus-0-exid1,28234-28238,fca,libpng
229,aflplusplus-0-exid0,28238-28478,fca,libpng
230,aflplusplus-0-exid0,28247-28251,fca,libpng
231,aflplusplus-0-exid0,28251-28476,fca,libpng
232,aflplusplus-0-exid0,28260-28264,fca,libpng
233,aflplusplus-0-exid3,28260-28273,fca,libpng
234,aflplusplus-0-exid0,28264-28474,fca,libpng
235,aflplusplus-0-exid0,28273-28277,fca,libpng
236,aflplusplus-0-exid1,28277-28472,fca,libpng
237,aflplusplus-0-exid0,28286-28290,fca,libpng
238,mopt-0-exid1,28286-28299,fca,libpng
239,aflplusplus-0-exid0,28290-28470,fca,libpng
240,aflplusplus-0-exid0,28299-28303,fca,libpng
241,aflplusplus-0-exid1,28303-28468,fca,libpng
242,aflplusplus-0-exid0,28312-28316,fca,libpng
243,aflplusplus-0-exid0,28316-28466,fca,libpng
244,aflplusplus-0-exid0,28325-28329,fca,libpng
245,aflplusplus-0-exid0,28329-28464,fca,libpng
246,aflplusplus-0-exid0,28338-28342,fca,libpng
247,aflplusplus-0-exid0,28338-28351,fca,libpng
248,aflplusplus-0-exid0,28342-28462,fca,libpng
249,aflplusplus-0-exid0,28351-28355,fca,libpng
250,fairfuzz-0-exid1,28351-28364,fca,libpng
251,aflplusplus-0-exid0,28355-28460,fca,libpng
252,aflplusplus-0-exid0,28364-28368,fca,libpng
253,aflplusplus-0-exid2,28368-28458,fca,libpng
254,symcc-0-exid0,28377-28381,fca,libpng
255,aflplusplus-0-exid0,28377-28390,fca,libpng
256,aflplusplus-0-exid2,28390-28394,fca,libpng
257,aflplusplus-0-exid0,28390-28403,fca,libpng
258,aflplusplus-0-exid0,28394-28454,fca,libpng
259,aflplusplus-0-exid1,28403-28407,fca,libpng
260,aflplusplus-0-exid0,28403-28416,fca,libpng
261,aflplusplus-0-exid3,28407-28452,fca,libpng
262,aflplusplus-0-exid2,28416-28420,fca,libpng
263,aflplusplus-0-exid2,28416-28429,fca,libpng
264,aflplusplus-0-exid0,28420-28450,fca,libpng
265,fairfuzz-0-exid0,28429-28433,fca,libpng
266,aflplusplus-0-exid1,28429-28442,fca,libpng
267,aflplusplus-0-exid0,28433-28448,fca,libpng
268,aflplusplus-0-exid1,28442-28448,fca,libpng
269,aflplusplus-0-exid2,28448-28450,fca,libpng
270,aflplusplus-0-exid0,28450-28452,fca,libpng
271,aflplusplus-0-exid0,28452-28454,fca,libpng
272,aflplusplus-0-exid0,28454-28456,fca,libpng
273,mopt-0-exid0,28456-28458,fca,libpng
274,mopt-0-exid1,28462-28464,fca,libpng
275,aflplusplus-0-exid1,28474-28476,fca,libpng
276,mopt-0-exid1,28494-28496,fca,libpng
277,mopt-0-exid4,28752-28763,fca,libpng
278,aflplusplus-0-exid0,28852-28859,fca,libpng
279,mopt-0-exid2,28859-28891,fca,libpng
280,fairfuzz-0-exid0,28891-28921,fca,libpng
281,aflplusplus-0-exid1,28898-28908,fca,libpng
282,aflplusplus-0-exid0,28908-28929,fca,libpng
283,symcc-0-exid3,28921-28929,fca,libpng
284,aflplusplus-0-exid3,28929-28931,fca,libpng
285,symcc-0-exid0,29157-29205,fca,libpng
286,symcc-0-exid2,29235-29242,fca,libpng
287,symcc-0-exid0,29271-29308,fca,libpng
288,fairfuzz-0-exid0,29531-29549,fca,libpng
289,aflplusplus-0-exid1,29721-29730,fca,libpng
290,aflplusplus-0-exid0,29721-29812,fca,libpng
291,mopt-0-exid3,29730-29754,fca,libpng
292,fairfuzz-0-exid1,29754-29759,fca,libpng
293,mopt-0-exid1,29754-29810,fca,libpng
294,fairfuzz-0-exid1,29759-29771,fca,libpng
295,aflplusplus-0-exid1,29759-29778,fca,libpng
296,aflplusplus-0-exid0,29771-29782,fca,libpng
297,aflplusplus-0-exid4,29778-29782,fca,libpng
298,aflplusplus-0-exid0,29782-29786,fca,libpng
299,aflplusplus-0-exid2,29782-29795,fca,libpng
300,aflplusplus-0-exid3,29786-29800,fca,libpng
301,aflplusplus-0-exid3,29795-29800,fca,libpng
302,aflplusplus-0-exid4,29800-29805,fca,libpng
303,aflplusplus-0-exid0,29805-29754,fca,libpng
304,fairfuzz-0-exid0,29810-29963,fca,libpng
305,aflplusplus-0-exid0,29812-29837,fca,libpng
306,aflplusplus-0-exid4,29837-29842,fca,libpng
307,aflplusplus-0-exid1,29837-29884,fca,libpng
308,aflplusplus-0-exid0,29842-29860,fca,libpng
309,aflplusplus-0-exid1,29842-29869,fca,libpng
310,aflplusplus-0-exid2,29860-29874,fca,libpng
311,aflplusplus-0-exid3,29869-29874,fca,libpng
312,aflplusplus-0-exid1,29874-29879,fca,libpng
313,aflplusplus-0-exid4,29879-29837,fca,libpng
314,aflplusplus-0-exid0,29884-29963,fca,libpng
315,aflplusplus-0-exid4,29914-29932,fca,libpng
316,fairfuzz-0-exid1,29914-29941,fca,libpng
317,fairfuzz-0-exid1,29941-29946,fca,libpng
318,mopt-0-exid3,29956-29963,fca,libpng
319,fairfuzz-0-exid0,29963-29979,fca,libpng
320,fairfuzz-0-exid4,30013-30018,fca,libpng
321,fairfuzz-0-exid2,30018-30037,fca,libpng
322,aflplusplus-0-exid0,30028-30049,fca,libpng
323,symcc-0-exid2,30049-30087,fca,libpng
324,symcc-0-exid4,30087-30013,fca,libpng
325,fairfuzz-0-exid1,30180-30200,fca,libpng
326,fairfuzz-0-exid4,30210-30248,fca,libpng
327,fairfuzz-0-exid1,30210-30808,fca,libpng
328,mopt-0-exid2,30248-30255,fca,libpng
329,fairfuzz-0-exid2,30248-30264,fca,libpng
330,aflplusplus-0-exid1,30255-30266,fca,libpng
331,aflplusplus-0-exid3,30264-30266,fca,libpng
332,aflplusplus-0-exid0,30266-30275,fca,libpng
333,fairfuzz-0-exid1,30266-30557,fca,libpng
334,aflplusplus-0-exid3,30275-30284,fca,libpng
335,aflplusplus-0-exid0,30275-30370,fca,libpng
336,aflplusplus-0-exid1,30275-30457,fca,libpng
337,aflplusplus-0-exid2,30284-30312,fca,libpng
338,fairfuzz-0-exid1,30312-30317,fca,libpng
339,aflplusplus-0-exid1,30312-30368,fca,libpng
340,mopt-0-exid1,30317-30336,fca,libpng
341,aflplusplus-0-exid0,30329-30340,fca,libpng
342,aflplusplus-0-exid2,30336-30340,fca,libpng
343,aflplusplus-0-exid2,30340-30344,fca,libpng
344,fairfuzz-0-exid3,30340-30353,fca,libpng
345,aflplusplus-0-exid1,30344-30358,fca,libpng
346,fairfuzz-0-exid2,30353-30358,fca,libpng
347,aflplusplus-0-exid1,30358-30363,fca,libpng
348,aflplusplus-0-exid2,30363-30312,fca,libpng
349,aflplusplus-0-exid1,30368-30541,fca,libpng
350,aflplusplus-0-exid4,30370-30399,fca,libpng
351,aflplusplus-0-exid0,30399-30404,fca,libpng
352,aflplusplus-0-exid1,30399-30455,fca,libpng
353,aflplusplus-0-exid4,30404-30431,fca,libpng
354,aflplusplus-0-exid0,30404-30440,fca,libpng
355,aflplusplus-0-exid3,30431-30445,fca,libpng
356,aflplusplus-0-exid0,30440-30445,fca,libpng
357,aflplusplus-0-exid2,30445-30450,fca,libpng
358,fairfuzz-0-exid2,30450-30399,fca,libpng
359,aflplusplus-0-exid1,30455-30541,fca,libpng
360,aflplusplus-0-exid0,30457-30486,fca,libpng
361,fairfuzz-0-exid4,30486-30491,fca,libpng
362,aflplusplus-0-exid2,30486-30534,fca,libpng
363,aflplusplus-0-exid0,30491-30512,fca,libpng
364,aflplusplus-0-exid4,30491-30521,fca,libpng
365,aflplusplus-0-exid1,30512-30524,fca,libpng
366,fairfuzz-0-exid2,30521-30524,fca,libpng
367,aflplusplus-0-exid0,30524-30529,fca,libpng
368,aflplusplus-0-exid1,30529-30486,fca,libpng
369,aflplusplus-0-exid0,30534-30541,fca,libpng
370,fairfuzz-0-exid1,30541-30557,fca,libpng
371,fairfuzz-0-exid2,30557-30561,fca,libpng
372,aflplusplus-0-exid0,30557-30806,fca,libpng
373,aflplusplus-0-exid2,30561-30571,fca,libpng
374,mopt-0-exid3,30561-30641,fca,libpng
375,aflplusplus-0-exid0,30571-30593,fca,libpng
376,aflplusplus-0-exid2,30593-30598,fca,libpng
377,fairfuzz-0-exid2,30593-30639,fca,libpng
378,aflplusplus-0-exid0,30598-30609,fca,libpng
379,aflplusplus-0-exid0,30598-30618,fca,libpng
380,aflplusplus-0-exid0,30609-30624,fca,libpng
381,aflplusplus-0-exid1,30618-30624,fca,libpng
382,aflplusplus-0-exid2,30624-30634,fca,libpng
383,aflplusplus-0-exid1,30634-30593,fca,libpng
384,fairfuzz-0-exid0,30639-30754,fca,libpng
385,fairfuzz-0-exid2,30641-30648,fca,libpng
386,aflplusplus-0-exid0,30648-30676,fca,libpng
387,aflplusplus-0-exid0,30676-30681,fca,libpng
388,aflplusplus-0-exid3,30676-30750,fca,libpng
389,aflplusplus-0-exid0,30681-30693,fca,libpng
390,aflplusplus-0-exid4,30681-30717,fca,libpng
391,aflplusplus-0-exid0,30693-30704,fca,libpng
392,aflplusplus-0-exid1,30693-30717,fca,libpng
393,aflplusplus-0-exid1,30704-30727,fca,libpng
394,mopt-0-exid4,30717-30727,fca,libpng
395,aflplusplus-0-exid1,30727-30745,fca,libpng
396,aflplusplus-0-exid0,30745-30676,fca,libpng
397,aflplusplus-0-exid2,30750-30752,fca,libpng
398,aflplusplus-0-exid1,30752-30754,fca,libpng
399,fairfuzz-0-exid2,30754-30776,fca,libpng
400,fairfuzz-0-exid0,30776-30800,fca,libpng
401,aflplusplus-0-exid3,30800-30806,fca,libpng
402,aflplusplus-0-exid4,30806-31245,fca,libpng
403,aflplusplus-0-exid2,30808-30815,fca,libpng
404,aflplusplus-0-exid2,30808-31243,fca,libpng
405,aflplusplus-0-exid1,30815-30822,fca,libpng
406,aflplusplus-0-exid0,30815-31243,fca,libpng
407,aflplusplus-0-exid0,30822-30832,fca,libpng
408,aflplusplus-0-exid3,30822-30961,fca,libpng
409,fairfuzz-0-exid1,30832-30873,fca,libpng
410,fairfuzz-0-exid4,30873-30878,fca,libpng
411,aflplusplus-0-exid0,30873-30959,fca,libpng
412,aflplusplus-0-exid1,30878-30890,fca,libpng
413,fairfuzz-0-exid1,30878-30922,fca,libpng
414,aflplusplus-0-exid0,30890-30902,fca,libpng
415,aflplusplus-0-exid0,30890-30922,fca,libpng
416,aflplusplus-0-exid0,30902-30913,fca,libpng
417,aflplusplus-0-exid1,30902-30922,fca,libpng
418,aflplusplus-0-exid0,30913-30928,fca,libpng
419,aflplusplus-0-exid0,30922-30928,fca,libpng
420,fairfuzz-0-exid1,30928-30954,fca,libpng
421,aflplusplus-0-exid1,30954-30873,fca,libpng
422,aflplusplus-0-exid2,30959-31191,fca,libpng
423,mopt-0-exid1,30961-30968,fca,libpng
424,fairfuzz-0-exid3,30968-31033,fca,libpng
425,aflplusplus-0-exid1,31033-31038,fca,libpng
426,aflplusplus-0-exid0,31033-31187,fca,libpng
427,aflplusplus-0-exid1,31038-31050,fca,libpng
428,fairfuzz-0-exid0,31038-31122,fca,libpng
429,aflplusplus-0-exid0,31050-31062,fca,libpng
430,aflplusplus-0-exid2,31050-31122,fca,libpng
431,aflplusplus-0-exid0,31062-31074,fca,libpng
432,aflplusplus-0-exid0,31062-31122,fca,libpng
433,aflplusplus-0-exid0,31074-31086,fca,libpng
434,aflplusplus-0-exid1,31074-31122,fca,libpng
435,aflplusplus-0-exid3,31086-31098,fca,libpng
436,aflplusplus-0-exid0,31086-31122,fca,libpng
437,aflplusplus-0-exid0,31098-31109,fca,libpng
438,aflplusplus-0-exid1,31098-31122,fca,libpng
439,aflplusplus-0-exid1,31109-31132,fca,libpng
440,fairfuzz-0-exid3,31122-31132,fca,libpng
441,aflplusplus-0-exid0,31132-31182,fca,libpng
442,aflplusplus-0-exid4,31182-31033,fca,libpng
443,mopt-0-exid2,31187-31189,fca,libpng
444,aflplusplus-0-exid0,31189-31191,fca,libpng
445,fairfuzz-0-exid0,31191-31213,fca,libpng
446,fairfuzz-0-exid2,31213-31237,fca,libpng
447,aflplusplus-0-exid2,31237-31243,fca,libpng
448,aflplusplus-0-exid4,31243-31245,fca,libpng
449,symcc-0-exid4,32221-32231,fca,libpng
450,aflplusplus-0-exid1,32221-32373,fca,libpng
451,mopt-0-exid1,32231-32241,fca,libpng
452,fairfuzz-0-exid0,32231-32296,fca,libpng
453,aflplusplus-0-exid1,32241-32259,fca,libpng
454,aflplusplus-0-exid1,32259-32264,fca,libpng
455,aflplusplus-0-exid4,32259-32294,fca,libpng
456,mopt-0-exid0,32264-32289,fca,libpng
457,aflplusplus-0-exid0,3228-3244,fca,libpng
458,fairfuzz-0-exid3,32289-32259,fca,libpng
459,symcc-0-exid1,32294-32371,fca,libpng
460,aflplusplus-0-exid0,32296-32312,fca,libpng
461,aflplusplus-0-exid1,32312-32317,fca,libpng
462,aflplusplus-0-exid2,32312-32369,fca,libpng
463,fairfuzz-0-exid2,32317-32364,fca,libpng
464,aflplusplus-0-exid4,32364-32312,fca,libpng
465,fairfuzz-0-exid4,32369-32371,fca,libpng
466,mopt-0-exid1,32373-32380,fca,libpng
467,mopt-0-exid3,32380-32390,fca,libpng
468,aflplusplus-0-exid0,32380-32454,fca,libpng
469,aflplusplus-0-exid0,32390-32409,fca,libpng
470,fairfuzz-0-exid0,32409-32414,fca,libpng
471,aflplusplus-0-exid2,32409-32452,fca,libpng
472,aflplusplus-0-exid0,32414-32447,fca,libpng
473,aflplusplus-0-exid4,32447-32409,fca,libpng
474,fairfuzz-0-exid0,32452-32545,fca,libpng
475,aflplusplus-0-exid1,32454-32470,fca,libpng
476,aflplusplus-0-exid1,32470-32475,fca,libpng
477,aflplusplus-0-exid0,32470-32543,fca,libpng
478,aflplusplus-0-exid3,32475-32538,fca,libpng
479,aflplusplus-0-exid1,32538-32470,fca,libpng
480,aflplusplus-0-exid2,32543-32545,fca,libpng
481,fairfuzz-0-exid4,32545-32547,fca,libpng
482,aflplusplus-0-exid1,32547-32549,fca,libpng
483,aflplusplus-0-exid1,32549-32585,fca,libpng
484,fairfuzz-0-exid0,32585-32609,fca,libpng
485,mopt-0-exid1,32609-32615,fca,libpng
486,fairfuzz-0-exid1,3438-3455,fca,libpng
487,aflplusplus-0-exid0,3438-3519,fca,libpng
488,aflplusplus-0-exid0,3455-3462,fca,libpng
489,aflplusplus-0-exid0,3455-3469,fca,libpng
490,aflplusplus-0-exid0,3462-3469,fca,libpng
491,aflplusplus-0-exid1,3462-3477,fca,libpng
492,aflplusplus-0-exid1,3469-3522,fca,libpng
493,fairfuzz-0-exid2,3477-3498,fca,libpng
494,aflplusplus-0-exid0,3477-3515,fca,libpng
495,aflplusplus-0-exid4,3498-3505,fca,libpng
496,aflplusplus-0-exid0,3498-3515,fca,libpng
497,aflplusplus-0-exid0,3505-3522,fca,libpng
498,aflplusplus-0-exid1,3515-3517,fca,libpng
499,aflplusplus-0-exid0,3517-3519,fca,libpng
500,aflplusplus-0-exid1,3519-3522,fca,libpng
501,aflplusplus-0-exid0,37276-37294,fca,libpng
502,aflplusplus-0-exid1,37294-37309,fca,libpng
503,aflplusplus-0-exid4,37309-37314,fca,libpng
504,mopt-0-exid4,37309-37344,fca,libpng
505,fairfuzz-0-exid1,37314-37309,fca,libpng
506,aflplusplus-0-exid0,37344-37370,fca,libpng
