,crash_id,discovery_time,fuzzer
2723,bug2723,691,fairfuzz-0-exid21
1357,bug1357,691,fairfuzz-0-exid21
784,bug784,736,fairfuzz-0-exid21
3559,bug3559,736,fairfuzz-0-exid21
555,bug555,756,afl-0-exid21
3331,bug3331,756,afl-0-exid21
4156,bug4156,932,fairfuzz-0-exid21
1043,bug1043,945,fairfuzz-0-exid21
3810,bug3810,945,fairfuzz-0-exid21
3200,bug3200,1065,afl-0-exid21
564,bug564,1131,aflfast-0-exid21
3340,bug3340,1131,aflfast-0-exid21
2993,bug2993,1134,aflfast-0-exid21
209,bug209,1134,aflfast-0-exid21
1323,bug1323,1143,fairfuzz-0-exid21
2692,bug2692,1143,fairfuzz-0-exid21
926,bug926,1209,afl-0-exid21
3697,bug3697,1209,afl-0-exid21
2355,bug2355,1239,fairfuzz-0-exid21
973,bug973,1239,fairfuzz-0-exid21
2959,bug2959,1346,afl-0-exid21
