,crash_id,discovery_time,fuzzer
2694,bug2694,705,fairfuzz-0-exid22
867,bug867,705,fairfuzz-0-exid22
2555,bug2555,708,aflfast-0-exid22
665,bug665,708,aflfast-0-exid22
2847,bug2847,726,aflplusplus-0-exid22
1076,bug1076,726,aflplusplus-0-exid22
2662,bug2662,738,afl-0-exid22
817,bug817,738,afl-0-exid22
90,bug90,772,fairfuzz-0-exid22
2154,bug2154,772,fairfuzz-0-exid22
2313,bug2313,774,aflfast-0-exid22
312,bug312,774,aflfast-0-exid22
543,bug543,777,aflplusplus-0-exid22
1632,bug1632,777,aflplusplus-0-exid22
2829,bug2829,871,aflfast-0-exid22
1053,bug1053,871,aflfast-0-exid22
2624,bug2624,1154,aflplusplus-0-exid22
762,bug762,1154,aflplusplus-0-exid22
2488,bug2488,1212,aflplusplus-0-exid22
566,bug566,1212,aflplusplus-0-exid22
