,discovery_id,discovery_time,crash_frames_hash,count
71,6633,282,9c74ce5d00fb534a6644db103f1bfe0b,3.6
72,6871,287,ba127fb63aa0f674b7835337994a5827,3.65
73,6871,287,d05f359b27234cc1572a4c4af1b79e43,3.7
74,6456,309,dc932f8b8003795cf9d4cf9e58604b99,3.75
75,6456,309,9c74ce5d00fb534a6644db103f1bfe0b,3.8
76,6294,326,242466f34bd61f7c5b79a168dbd25c63,3.85
77,6810,326,2240f99b7364454196a6e7fac2028d2b,3.9
78,6514,327,ef18311e55235156d43317cf16f5eb92,3.95
79,6845,341,98b0b019c8fb28351ab32f4e7127bc72,4.0
80,6845,341,5cb48614635b636e96efbb73c8add63f,4.05
81,6850,343,bf39470c4385d389d7814248ff4d17c1,4.1
82,6920,371,2240f99b7364454196a6e7fac2028d2b,4.15
83,6709,378,9c74ce5d00fb534a6644db103f1bfe0b,4.2
84,7015,383,097576036382d7d2b774623b1844285b,4.25
85,6409,393,dc932f8b8003795cf9d4cf9e58604b99,4.3
86,6409,393,bf39470c4385d389d7814248ff4d17c1,4.35
87,6902,401,d05f359b27234cc1572a4c4af1b79e43,4.4
88,6902,401,ba127fb63aa0f674b7835337994a5827,4.45
89,6704,404,bf39470c4385d389d7814248ff4d17c1,4.5
90,7085,431,2240f99b7364454196a6e7fac2028d2b,4.55
91,7100,433,9c74ce5d00fb534a6644db103f1bfe0b,4.6
92,7100,433,dc932f8b8003795cf9d4cf9e58604b99,4.65
93,6732,467,ef18311e55235156d43317cf16f5eb92,4.7
94,7334,491,608e3e385a0175b5249795cd7b6f6e80,4.75
95,7334,491,f62e79ec7a50f4eb81613db7874b05fc,4.8
96,6899,496,98b0b019c8fb28351ab32f4e7127bc72,4.85
97,6899,496,097576036382d7d2b774623b1844285b,4.9
98,7158,501,5cb48614635b636e96efbb73c8add63f,4.95
99,7359,507,198f3c3c354aaedb5e33ba83b5b95a7f,5.0
100,7356,507,706f128d1de30d2cf68c05529afb4247,5.05
101,7138,518,99fad7a3b490f7d3d7fc13b4db848e11,5.1
102,7138,518,242466f34bd61f7c5b79a168dbd25c63,5.15
103,7663,596,9c74ce5d00fb534a6644db103f1bfe0b,5.2
104,7861,613,242466f34bd61f7c5b79a168dbd25c63,5.25
105,7861,613,99fad7a3b490f7d3d7fc13b4db848e11,5.3
106,7923,713,242466f34bd61f7c5b79a168dbd25c63,5.35
107,7923,713,99fad7a3b490f7d3d7fc13b4db848e11,5.4
108,7711,734,ef18311e55235156d43317cf16f5eb92,5.45
109,7619,737,99fad7a3b490f7d3d7fc13b4db848e11,5.5
110,7619,737,242466f34bd61f7c5b79a168dbd25c63,5.55
111,7773,742,bf39470c4385d389d7814248ff4d17c1,5.6
112,7490,796,ef18311e55235156d43317cf16f5eb92,5.65
113,7997,849,ef18311e55235156d43317cf16f5eb92,5.7
114,7754,895,097576036382d7d2b774623b1844285b,5.75
115,7754,895,98b0b019c8fb28351ab32f4e7127bc72,5.8
116,7900,932,242466f34bd61f7c5b79a168dbd25c63,5.85
117,7900,932,99fad7a3b490f7d3d7fc13b4db848e11,5.9
118,8098,939,b6805236842427b48c7aaccd83dca7b7,5.95
119,7856,982,9c74ce5d00fb534a6644db103f1bfe0b,6.0
120,7576,1014,99fad7a3b490f7d3d7fc13b4db848e11,6.05
121,7576,1014,242466f34bd61f7c5b79a168dbd25c63,6.1
122,7895,1068,d41d8cd98f00b204e9800998ecf8427e,6.15
123,7977,1102,2240f99b7364454196a6e7fac2028d2b,6.2
124,7872,1142,bf39470c4385d389d7814248ff4d17c1,6.25
125,8044,1249,2240f99b7364454196a6e7fac2028d2b,6.3
126,8069,1348,2240f99b7364454196a6e7fac2028d2b,6.35
