,crash_id,discovery_time,fuzzer
3829,bug3829,110,fairfuzz-0-exid1
650,bug650,110,mopt-0-exid1
772,bug772,117,fairfuzz-0-exid1
2121,bug2121,117,fairfuzz-0-exid1
1144,bug1144,123,symcc-0-exid1
3844,bug3844,123,symcc-0-exid1
680,bug680,128,fairfuzz-0-exid1
3023,bug3023,130,symcc-0-exid1
316,bug316,130,symcc-0-exid1
3995,bug3995,130,symcc-0-exid1
1297,bug1297,130,symcc-0-exid1
665,bug665,132,fairfuzz-0-exid1
3369,bug3369,132,fairfuzz-0-exid1
2862,bug2862,135,mopt-0-exid1
154,bug154,135,mopt-0-exid1
1052,bug1052,155,mopt-0-exid1
3753,bug3753,155,mopt-0-exid1
483,bug483,168,symcc-0-exid1
3190,bug3190,168,symcc-0-exid1
3025,bug3025,180,fairfuzz-0-exid1
318,bug318,180,fairfuzz-0-exid1
3144,bug3144,184,fairfuzz-0-exid1
437,bug437,184,fairfuzz-0-exid1
3728,bug3728,214,fairfuzz-0-exid1
1027,bug1027,214,fairfuzz-0-exid1
473,bug473,214,fairfuzz-0-exid1
3180,bug3180,214,fairfuzz-0-exid1
433,bug433,243,symcc-0-exid1
1804,bug1804,243,symcc-0-exid1
792,bug792,250,symcc-0-exid1
2139,bug2139,250,symcc-0-exid1
4021,bug4021,255,fairfuzz-0-exid1
1323,bug1323,255,fairfuzz-0-exid1
3724,bug3724,263,fairfuzz-0-exid1
1023,bug1023,263,fairfuzz-0-exid1
1416,bug1416,268,fairfuzz-0-exid1
24,bug24,268,fairfuzz-0-exid1
3636,bug3636,279,symcc-0-exid1
1225,bug1225,308,aflplusplus-0-exid1
2552,bug2552,308,aflplusplus-0-exid1
3049,bug3049,331,mopt-0-exid1
342,bug342,331,mopt-0-exid1
1292,bug1292,353,fairfuzz-0-exid1
3990,bug3990,353,fairfuzz-0-exid1
390,bug390,364,fairfuzz-0-exid1
1762,bug1762,364,fairfuzz-0-exid1
3097,bug3097,364,fairfuzz-0-exid1
3331,bug3331,366,fairfuzz-0-exid1
625,bug625,366,fairfuzz-0-exid1
2882,bug2882,440,mopt-0-exid1
824,bug824,443,fairfuzz-0-exid1
3527,bug3527,443,fairfuzz-0-exid1
710,bug710,466,mopt-0-exid1
3413,bug3413,466,mopt-0-exid1
326,bug326,479,symcc-0-exid1
3033,bug3033,479,symcc-0-exid1
461,bug461,548,mopt-0-exid1
3168,bug3168,548,mopt-0-exid1
626,bug626,590,mopt-0-exid1
236,bug236,594,mopt-0-exid1
1615,bug1615,594,mopt-0-exid1
419,bug419,602,mopt-0-exid1
4116,bug4116,602,mopt-0-exid1
3802,bug3802,634,aflplusplus-0-exid1
1101,bug1101,634,aflplusplus-0-exid1
3552,bug3552,634,aflplusplus-0-exid1
849,bug849,634,aflplusplus-0-exid1
2255,bug2255,662,mopt-0-exid1
2644,bug2644,700,symcc-0-exid1
1321,bug1321,700,symcc-0-exid1
195,bug195,715,aflplusplus-0-exid1
2902,bug2902,715,aflplusplus-0-exid1
941,bug941,718,fairfuzz-0-exid1
3643,bug3643,718,fairfuzz-0-exid1
2282,bug2282,718,fairfuzz-0-exid1
16,bug16,719,symcc-0-exid1
1408,bug1408,719,symcc-0-exid1
3327,bug3327,961,symcc-0-exid1
621,bug621,961,symcc-0-exid1
2276,bug2276,967,symcc-0-exid1
935,bug935,967,symcc-0-exid1
4145,bug4145,967,symcc-0-exid1
3637,bug3637,967,symcc-0-exid1
3631,bug3631,1051,mopt-0-exid1
929,bug929,1051,mopt-0-exid1
1071,bug1071,1112,fairfuzz-0-exid1
3772,bug3772,1112,fairfuzz-0-exid1
1728,bug1728,1136,symcc-0-exid1
354,bug354,1136,symcc-0-exid1
1517,bug1517,1156,mopt-0-exid1
132,bug132,1156,mopt-0-exid1
2739,bug2739,1180,aflplusplus-0-exid1
30,bug30,1180,aflplusplus-0-exid1
142,bug142,1201,mopt-0-exid1
3422,bug3422,1233,mopt-0-exid1
1387,bug1387,1238,mopt-0-exid1
355,bug355,1263,mopt-0-exid1
3939,bug3939,1286,mopt-0-exid1
1151,bug1151,1319,aflplusplus-0-exid1
3739,bug3739,1334,aflplusplus-0-exid1
1038,bug1038,1334,aflplusplus-0-exid1
4157,bug4157,1430,mopt-0-exid1
2410,bug2410,1430,mopt-0-exid1
3774,bug3774,1430,mopt-0-exid1
1073,bug1073,1430,mopt-0-exid1
