,crash_id,discovery_time,fuzzer
2159,bug2159,244,symcc-0-exid2
129,bug129,249,symcc-0-exid2
2347,bug2347,249,symcc-0-exid2
570,bug570,253,mopt-0-exid2
2664,bug2664,253,mopt-0-exid2
1886,bug1886,254,fairfuzz-0-exid2
795,bug795,254,fairfuzz-0-exid2
2817,bug2817,254,fairfuzz-0-exid2
2561,bug2561,266,symcc-0-exid2
410,bug410,266,symcc-0-exid2
68,bug68,272,symcc-0-exid2
2663,bug2663,275,symcc-0-exid2
569,bug569,275,symcc-0-exid2
1064,bug1064,276,mopt-0-exid2
2063,bug2063,276,mopt-0-exid2
3007,bug3007,276,mopt-0-exid2
336,bug336,279,fairfuzz-0-exid2
5,bug5,291,mopt-0-exid2
2591,bug2591,321,symcc-0-exid2
454,bug454,321,symcc-0-exid2
2718,bug2718,365,symcc-0-exid2
647,bug647,365,symcc-0-exid2
772,bug772,369,mopt-0-exid2
883,bug883,407,mopt-0-exid2
699,bug699,422,symcc-0-exid2
2750,bug2750,422,symcc-0-exid2
2488,bug2488,433,symcc-0-exid2
311,bug311,433,symcc-0-exid2
694,bug694,439,mopt-0-exid2
313,bug313,451,mopt-0-exid2
3212,bug3212,489,symcc-0-exid2
758,bug758,490,fairfuzz-0-exid2
1348,bug1348,492,symcc-0-exid2
3208,bug3208,492,symcc-0-exid2
2263,bug2263,492,symcc-0-exid2
580,bug580,603,symcc-0-exid2
952,bug952,605,fairfuzz-0-exid2
3033,bug3033,618,fairfuzz-0-exid2
1098,bug1098,618,fairfuzz-0-exid2
709,bug709,623,fairfuzz-0-exid2
1184,bug1184,742,symcc-0-exid2
3096,bug3096,742,symcc-0-exid2
2945,bug2945,755,fairfuzz-0-exid2
881,bug881,762,fairfuzz-0-exid2
1936,bug1936,762,fairfuzz-0-exid2
1075,bug1075,763,mopt-0-exid2
373,bug373,815,mopt-0-exid2
470,bug470,839,fairfuzz-0-exid2
2601,bug2601,839,fairfuzz-0-exid2
3213,bug3213,842,fairfuzz-0-exid2
328,bug328,906,fairfuzz-0-exid2
1197,bug1197,950,fairfuzz-0-exid2
474,bug474,954,mopt-0-exid2
1255,bug1255,1013,symcc-0-exid2
3143,bug3143,1013,symcc-0-exid2
1121,bug1121,1056,mopt-0-exid2
3260,bug3260,1056,mopt-0-exid2
1176,bug1176,1228,aflplusplus-0-exid2
3092,bug3092,1228,aflplusplus-0-exid2
3066,bug3066,1229,symcc-0-exid2
1140,bug1140,1229,symcc-0-exid2
1204,bug1204,1273,fairfuzz-0-exid2
978,bug978,1284,mopt-0-exid2
2943,bug2943,1284,mopt-0-exid2
646,bug646,1298,aflplusplus-0-exid2
2717,bug2717,1298,aflplusplus-0-exid2
651,bug651,1305,mopt-0-exid2
