,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
3334,5083,4155711769,afl-0-exid20,afl,2243,f747818a5d1a3cecdb2b717f9ea9082734ee9cc0868e6a7089ec4d16cd0cfae2,crash,3334,SEGV,0646f8dc98605131cbd13c096e45cad3,tsan,fcb,nm
500,5083,4155711769,afl-0-exid20,afl,2243,f747818a5d1a3cecdb2b717f9ea9082734ee9cc0868e6a7089ec4d16cd0cfae2,crash,500,SEGV,e962321310000bd8f0df569f7feedb44,asan,fcb,nm
3407,5177,4155711769,afl-0-exid20,afl,2289,98e4791a69c1aac8f1a7dfc3c2a1370f63e27392985f54e9a26d63ed88811980,crash,3407,SEGV,2d91054c9de94c5eca7ef99745635aa8,tsan,fcb,nm
573,5177,4155711769,afl-0-exid20,afl,2289,98e4791a69c1aac8f1a7dfc3c2a1370f63e27392985f54e9a26d63ed88811980,crash,573,SEGV,b71cb45c0e69aebbecc7a064fa470eeb,asan,fcb,nm
2004,5177,4155711769,afl-0-exid20,afl,2289,98e4791a69c1aac8f1a7dfc3c2a1370f63e27392985f54e9a26d63ed88811980,crash,2004,SEGV,cd1441e8dfe39c370ba2732fdd1f4b4f,msan,fcb,nm
457,5419,3124029781,fairfuzz-0-exid20,fairfuzz,2459,b33a8b733af3978ceb5b45d9829420596721683a99fb1ea30a4513c0426eb564,crash,457,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan,fcb,nm
1894,5419,3124029781,fairfuzz-0-exid20,fairfuzz,2459,b33a8b733af3978ceb5b45d9829420596721683a99fb1ea30a4513c0426eb564,crash,1894,SEGV,0c22f5df8527d37af8fb39cf84536a5f,msan,fcb,nm
3291,5419,3124029781,fairfuzz-0-exid20,fairfuzz,2459,b33a8b733af3978ceb5b45d9829420596721683a99fb1ea30a4513c0426eb564,crash,3291,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan,fcb,nm
1118,5578,4155711769,afl-0-exid20,afl,2576,ee54ddde298571afdbd7bc83123dc51f27961d1598c43b901913b0c05cce966d,crash,1118,SEGV,97fe955b4a8cb5e8cb4e6e920aa9da6d,asan,fcb,nm
2508,5578,4155711769,afl-0-exid20,afl,2576,ee54ddde298571afdbd7bc83123dc51f27961d1598c43b901913b0c05cce966d,crash,2508,SEGV,a8e5d185fc13ac02ff6e78dc094679c5,msan,fcb,nm
3952,5578,4155711769,afl-0-exid20,afl,2576,ee54ddde298571afdbd7bc83123dc51f27961d1598c43b901913b0c05cce966d,crash,3952,SEGV,a8e5d185fc13ac02ff6e78dc094679c5,tsan,fcb,nm
3193,5842,3124029781,fairfuzz-0-exid20,fairfuzz,2730,669d97851db1ea5cad89fb75699b895436c0dc5a8b17e641b0eab5f90dc15615,crash,3193,SEGV,87aaa85249fb7e63506af5d72c3f26c5,tsan,fcb,nm
358,5842,3124029781,fairfuzz-0-exid20,fairfuzz,2730,669d97851db1ea5cad89fb75699b895436c0dc5a8b17e641b0eab5f90dc15615,crash,358,SEGV,c66b2c326db349ab6561d6b782d2ab8f,asan,fcb,nm
1803,5842,3124029781,fairfuzz-0-exid20,fairfuzz,2730,669d97851db1ea5cad89fb75699b895436c0dc5a8b17e641b0eab5f90dc15615,crash,1803,SEGV,c66b2c326db349ab6561d6b782d2ab8f,msan,fcb,nm
4306,5842,3124029781,fairfuzz-0-exid20,fairfuzz,2730,669d97851db1ea5cad89fb75699b895436c0dc5a8b17e641b0eab5f90dc15615,crash,4306,SEGV,c66b2c326db349ab6561d6b782d2ab8f,ubsan,fcb,nm
1050,5845,3124029781,fairfuzz-0-exid20,fairfuzz,2730,7e1e335f578a9b00f3e7c4cf817faf7615d39abe0e3810e1818670285c7c363d,crash,1050,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,asan,fcb,nm
2443,5845,3124029781,fairfuzz-0-exid20,fairfuzz,2730,7e1e335f578a9b00f3e7c4cf817faf7615d39abe0e3810e1818670285c7c363d,crash,2443,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,msan,fcb,nm
4319,5845,3124029781,fairfuzz-0-exid20,fairfuzz,2730,7e1e335f578a9b00f3e7c4cf817faf7615d39abe0e3810e1818670285c7c363d,crash,4319,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,ubsan,fcb,nm
3884,5845,3124029781,fairfuzz-0-exid20,fairfuzz,2730,7e1e335f578a9b00f3e7c4cf817faf7615d39abe0e3810e1818670285c7c363d,crash,3884,SEGV,d68ef8a660bb62fd4346463a27e8b6bb,tsan,fcb,nm
984,6344,4155711769,afl-0-exid20,afl,3070,c9b888bf16ce0c7b8da219d649e858547da809fbeaa77f64244e32a27481fb50,crash,984,SEGV,5ae32016c91ba99ef4545e0f2a6c42dd,asan,fcb,nm
3818,6344,4155711769,afl-0-exid20,afl,3070,c9b888bf16ce0c7b8da219d649e858547da809fbeaa77f64244e32a27481fb50,crash,3818,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,tsan,fcb,nm
3629,6359,4155711769,afl-0-exid20,afl,3082,46b5379f10bfd7203de969b3ae6a9dd6ce73f2841b47bed64d1ee5fd9332cc6d,crash,3629,SEGV,5dbd59db9fbfa619db19e3ee161ea098,tsan,fcb,nm
795,6359,4155711769,afl-0-exid20,afl,3082,46b5379f10bfd7203de969b3ae6a9dd6ce73f2841b47bed64d1ee5fd9332cc6d,crash,795,SEGV,c764e6a661b1693be2e3fb7b9e59345a,asan,fcb,nm
2206,6359,4155711769,afl-0-exid20,afl,3082,46b5379f10bfd7203de969b3ae6a9dd6ce73f2841b47bed64d1ee5fd9332cc6d,crash,2206,SEGV,c764e6a661b1693be2e3fb7b9e59345a,msan,fcb,nm
1682,6403,4155711769,afl-0-exid20,afl,3107,66905591015a621e08990ef7c7d862e931aab53504f7ce6e975b60e2461e3788,crash,1682,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan,fcb,nm
3065,6403,4155711769,afl-0-exid20,afl,3107,66905591015a621e08990ef7c7d862e931aab53504f7ce6e975b60e2461e3788,crash,3065,SEGV,6128f51c6c406ea6fb7c22ab72995672,tsan,fcb,nm
230,6403,4155711769,afl-0-exid20,afl,3107,66905591015a621e08990ef7c7d862e931aab53504f7ce6e975b60e2461e3788,crash,230,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan,fcb,nm
1289,6441,4155711769,afl-0-exid20,afl,3127,c58dcbdd63c62260e414ef991e1e47cc85b63e4b3eba2f32106a4c1b22136aa2,crash,1289,SEGV,0892c571768cea463ae1e0b4b4f12efa,asan,fcb,nm
2668,6441,4155711769,afl-0-exid20,afl,3127,c58dcbdd63c62260e414ef991e1e47cc85b63e4b3eba2f32106a4c1b22136aa2,crash,2668,SEGV,0892c571768cea463ae1e0b4b4f12efa,msan,fcb,nm
4123,6441,4155711769,afl-0-exid20,afl,3127,c58dcbdd63c62260e414ef991e1e47cc85b63e4b3eba2f32106a4c1b22136aa2,crash,4123,SEGV,b3e2e218e7943d0f1bfb2dda43cd1262,tsan,fcb,nm
677,6586,4155711769,afl-0-exid20,afl,3193,4540bbd8c48acc170555773aac137da8d315584992e4f1eb3173073b51ed46b8,crash,677,SEGV,b1f53a001c1900e37ef1071a367fc95b,asan,fcb,nm
2098,6586,4155711769,afl-0-exid20,afl,3193,4540bbd8c48acc170555773aac137da8d315584992e4f1eb3173073b51ed46b8,crash,2098,SEGV,e3b427f266d8e9c2378e57a9b2507e31,msan,fcb,nm
3511,6586,4155711769,afl-0-exid20,afl,3193,4540bbd8c48acc170555773aac137da8d315584992e4f1eb3173073b51ed46b8,crash,3511,SEGV,f7e87bb58d33e863c8f322c0ade43b0b,tsan,fcb,nm
40,6665,3124029781,fairfuzz-0-exid20,fairfuzz,3232,f8cb90fa5487d813a00f8cf6b432b0f6285d0b5c02554242d564253b709b0e6b,crash,40,SEGV,4a436bc2ae0b651b32668457aab5f28a,asan,fcb,nm
1503,6665,3124029781,fairfuzz-0-exid20,fairfuzz,3232,f8cb90fa5487d813a00f8cf6b432b0f6285d0b5c02554242d564253b709b0e6b,crash,1503,SEGV,4a436bc2ae0b651b32668457aab5f28a,msan,fcb,nm
2876,6665,3124029781,fairfuzz-0-exid20,fairfuzz,3232,f8cb90fa5487d813a00f8cf6b432b0f6285d0b5c02554242d564253b709b0e6b,crash,2876,SEGV,a5405891c81691e1eec2684d72a85f21,tsan,fcb,nm
3632,6684,3124029781,fairfuzz-0-exid20,fairfuzz,3233,7fa4a1785d463d5d2cb5b733b1a0cb7587594801cf985fc38d0fac27b1480cc6,crash,3632,SEGV,7955604df67ffcf65427a58682b0f595,tsan,fcb,nm
798,6684,3124029781,fairfuzz-0-exid20,fairfuzz,3233,7fa4a1785d463d5d2cb5b733b1a0cb7587594801cf985fc38d0fac27b1480cc6,crash,798,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,asan,fcb,nm
2209,6684,3124029781,fairfuzz-0-exid20,fairfuzz,3233,7fa4a1785d463d5d2cb5b733b1a0cb7587594801cf985fc38d0fac27b1480cc6,crash,2209,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,msan,fcb,nm
1385,7353,3124029781,fairfuzz-0-exid20,fairfuzz,3591,86a2a9de38d01d3ded398f25dddc7727193a1c8603a0082e9ac2fd0814ca4195,crash,1385,SEGV,158451269c95aabc43bea3f0711dfebf,asan,fcb,nm
2762,7353,3124029781,fairfuzz-0-exid20,fairfuzz,3591,86a2a9de38d01d3ded398f25dddc7727193a1c8603a0082e9ac2fd0814ca4195,crash,2762,SEGV,158451269c95aabc43bea3f0711dfebf,msan,fcb,nm
4219,7353,3124029781,fairfuzz-0-exid20,fairfuzz,3591,86a2a9de38d01d3ded398f25dddc7727193a1c8603a0082e9ac2fd0814ca4195,crash,4219,SEGV,5d358e824d65a4dae55a6405dcf2eb3c,tsan,fcb,nm
3662,7378,4155711769,afl-0-exid20,afl,3599,72f5d3f7a5a50c65a6fd69e5855139685e72a3569eee2028adda444921c96df5,crash,3662,SEGV,5b36fbb5cf67b603f44fc2228af0218a,tsan,fcb,nm
828,7378,4155711769,afl-0-exid20,afl,3599,72f5d3f7a5a50c65a6fd69e5855139685e72a3569eee2028adda444921c96df5,crash,828,SEGV,90e4e93374ee95f213213658c2bf72c3,asan,fcb,nm
2231,7378,4155711769,afl-0-exid20,afl,3599,72f5d3f7a5a50c65a6fd69e5855139685e72a3569eee2028adda444921c96df5,crash,2231,SEGV,90e4e93374ee95f213213658c2bf72c3,msan,fcb,nm
4237,7392,4155711769,afl-0-exid20,afl,3609,4e9ace41f886f90930e7d02c79c8ec6c106fb5e2de4b2556f98256d871dfec0d,crash,4237,SEGV,53db53068c3b108d77149d6c571a626c,tsan,fcb,nm
1403,7392,4155711769,afl-0-exid20,afl,3609,4e9ace41f886f90930e7d02c79c8ec6c106fb5e2de4b2556f98256d871dfec0d,crash,1403,SEGV,f67ae7838a8a1ab050c5d7e726233ad6,asan,fcb,nm
2778,7392,4155711769,afl-0-exid20,afl,3609,4e9ace41f886f90930e7d02c79c8ec6c106fb5e2de4b2556f98256d871dfec0d,crash,2778,SEGV,f67ae7838a8a1ab050c5d7e726233ad6,msan,fcb,nm
1312,7534,3124029781,fairfuzz-0-exid20,fairfuzz,3743,e1404011b7a2ab931889bb5b61357a28c55ca54a2447586af81a342410103458,crash,1312,SEGV,8b389ba44aa3acfc7a830079d7223d26,asan,fcb,nm
2690,7534,3124029781,fairfuzz-0-exid20,fairfuzz,3743,e1404011b7a2ab931889bb5b61357a28c55ca54a2447586af81a342410103458,crash,2690,SEGV,8b389ba44aa3acfc7a830079d7223d26,msan,fcb,nm
4146,7534,3124029781,fairfuzz-0-exid20,fairfuzz,3743,e1404011b7a2ab931889bb5b61357a28c55ca54a2447586af81a342410103458,crash,4146,SEGV,9ca6690d16f1085e43e3fa570dddb4d6,tsan,fcb,nm
233,7598,3124029781,fairfuzz-0-exid20,fairfuzz,3790,8744227ed544d55b71e6197943a5772b46802f8e44ec854cc755cc2c548e9013,crash,233,SEGV,0c809dc479e32efbbfe3e1e2e8f86045,asan,fcb,nm
1684,7598,3124029781,fairfuzz-0-exid20,fairfuzz,3790,8744227ed544d55b71e6197943a5772b46802f8e44ec854cc755cc2c548e9013,crash,1684,SEGV,0c809dc479e32efbbfe3e1e2e8f86045,msan,fcb,nm
3068,7598,3124029781,fairfuzz-0-exid20,fairfuzz,3790,8744227ed544d55b71e6197943a5772b46802f8e44ec854cc755cc2c548e9013,crash,3068,SEGV,f51ba2c3a608d38078af9e8834755d7a,tsan,fcb,nm
875,8518,3124029781,fairfuzz-0-exid20,fairfuzz,4536,70dcdbd12444d40a8f55157031a1697793f851ecf97c0a92c84430960b6369ab,crash,875,SEGV,85d525a5ed697ac02f7bf45f82035839,asan,fcb,nm
2277,8518,3124029781,fairfuzz-0-exid20,fairfuzz,4536,70dcdbd12444d40a8f55157031a1697793f851ecf97c0a92c84430960b6369ab,crash,2277,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan,fcb,nm
3709,8518,3124029781,fairfuzz-0-exid20,fairfuzz,4536,70dcdbd12444d40a8f55157031a1697793f851ecf97c0a92c84430960b6369ab,crash,3709,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,tsan,fcb,nm
624,8572,3124029781,fairfuzz-0-exid20,fairfuzz,4555,2fb69eeb435070a9009b037f110456bcfb8e22f22463d49d378b1a0b9b349010,crash,624,SEGV,32792956b9c80ab5079b134198ca61b8,asan,fcb,nm
2051,8572,3124029781,fairfuzz-0-exid20,fairfuzz,4555,2fb69eeb435070a9009b037f110456bcfb8e22f22463d49d378b1a0b9b349010,crash,2051,SEGV,5130600714e96c95bd2bccd69d07f496,msan,fcb,nm
3458,8572,3124029781,fairfuzz-0-exid20,fairfuzz,4555,2fb69eeb435070a9009b037f110456bcfb8e22f22463d49d378b1a0b9b349010,crash,3458,SEGV,5130600714e96c95bd2bccd69d07f496,tsan,fcb,nm
86,8712,4155711769,afl-0-exid20,afl,4638,eedf4ff7332a05f906f08c2343a981366f3b9a91c274693a4de629fd852038f6,crash,86,SEGV,76963e8d3021a3a3740288656624dc7e,asan,fcb,nm
1548,8712,4155711769,afl-0-exid20,afl,4638,eedf4ff7332a05f906f08c2343a981366f3b9a91c274693a4de629fd852038f6,crash,1548,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan,fcb,nm
2922,8712,4155711769,afl-0-exid20,afl,4638,eedf4ff7332a05f906f08c2343a981366f3b9a91c274693a4de629fd852038f6,crash,2922,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,tsan,fcb,nm
2540,8875,3124029781,fairfuzz-0-exid20,fairfuzz,4790,d7ae290c161093b8d1572a3d003d157c571e85d5d4b9d62973826ffad9c8ca8b,crash,2540,SEGV,5ffff55bb70ca93a6d1ea49c23161e9c,msan,fcb,nm
3987,8875,3124029781,fairfuzz-0-exid20,fairfuzz,4790,d7ae290c161093b8d1572a3d003d157c571e85d5d4b9d62973826ffad9c8ca8b,crash,3987,SEGV,5ffff55bb70ca93a6d1ea49c23161e9c,tsan,fcb,nm
1153,8875,3124029781,fairfuzz-0-exid20,fairfuzz,4790,d7ae290c161093b8d1572a3d003d157c571e85d5d4b9d62973826ffad9c8ca8b,crash,1153,SEGV,b8f4aa699bfd494b786506c1a27acebf,asan,fcb,nm
1009,9238,3124029781,fairfuzz-0-exid20,fairfuzz,5081,35562a6980e73a28be977e4cd973e71dba2b76e3b6d30e149bb9a890ef7773b4,crash,1009,SEGV,036970cadbf3539a826ad22b62f77d20,asan,fcb,nm
2406,9238,3124029781,fairfuzz-0-exid20,fairfuzz,5081,35562a6980e73a28be977e4cd973e71dba2b76e3b6d30e149bb9a890ef7773b4,crash,2406,SEGV,0ab214692ecb89468e279d02fe53320c,msan,fcb,nm
3843,9238,3124029781,fairfuzz-0-exid20,fairfuzz,5081,35562a6980e73a28be977e4cd973e71dba2b76e3b6d30e149bb9a890ef7773b4,crash,3843,SEGV,0ab214692ecb89468e279d02fe53320c,tsan,fcb,nm
1017,9383,3124029781,fairfuzz-0-exid20,fairfuzz,5224,8a5cef1c83ae04777e722bcfe951596505bd2a67a095f81d1c5b5b40c82c8cb9,crash,1017,SEGV,57890460dfe5926c20024863347d9d1d,asan,fcb,nm
2413,9383,3124029781,fairfuzz-0-exid20,fairfuzz,5224,8a5cef1c83ae04777e722bcfe951596505bd2a67a095f81d1c5b5b40c82c8cb9,crash,2413,SEGV,57890460dfe5926c20024863347d9d1d,msan,fcb,nm
3851,9383,3124029781,fairfuzz-0-exid20,fairfuzz,5224,8a5cef1c83ae04777e722bcfe951596505bd2a67a095f81d1c5b5b40c82c8cb9,crash,3851,SEGV,c6b40a134598dcb28b7835932910f147,tsan,fcb,nm
3524,9404,3124029781,fairfuzz-0-exid20,fairfuzz,5238,f4ed1551be0dd91d1aaa5683f2cf8b8b2c7afb25f03e53c4305a759f344a5056,crash,3524,SEGV,0ff5d2c1e4d1f2abb970c81bbf93aff7,tsan,fcb,nm
690,9404,3124029781,fairfuzz-0-exid20,fairfuzz,5238,f4ed1551be0dd91d1aaa5683f2cf8b8b2c7afb25f03e53c4305a759f344a5056,crash,690,SEGV,7b5bad529ef025686e8e057d89315614,asan,fcb,nm
2110,9404,3124029781,fairfuzz-0-exid20,fairfuzz,5238,f4ed1551be0dd91d1aaa5683f2cf8b8b2c7afb25f03e53c4305a759f344a5056,crash,2110,SEGV,a68b23068d3f1d2f0ba0dc3c41286e6f,msan,fcb,nm
1782,9406,3124029781,fairfuzz-0-exid20,fairfuzz,5239,56bd2eba859fa8c5c8a7d2b801f4e6a75f5dcdff84a6516fd302f4cab162f04e,crash,1782,SEGV,78c5fe1e9fea41710ccf42d74a3642be,msan,fcb,nm
3171,9406,3124029781,fairfuzz-0-exid20,fairfuzz,5239,56bd2eba859fa8c5c8a7d2b801f4e6a75f5dcdff84a6516fd302f4cab162f04e,crash,3171,SEGV,78c5fe1e9fea41710ccf42d74a3642be,tsan,fcb,nm
336,9406,3124029781,fairfuzz-0-exid20,fairfuzz,5239,56bd2eba859fa8c5c8a7d2b801f4e6a75f5dcdff84a6516fd302f4cab162f04e,crash,336,SEGV,8590b2ad25e44c36b8c6d6080ee36a39,asan,fcb,nm
3699,9408,3124029781,fairfuzz-0-exid20,fairfuzz,5241,4a4bc9db9b995bd5c484b7d179cea6a5ad0241128be6fe527c2d0b13242b6bce,crash,3699,SEGV,13363db11bc1499678b8cd88f1476f65,tsan,fcb,nm
865,9408,3124029781,fairfuzz-0-exid20,fairfuzz,5241,4a4bc9db9b995bd5c484b7d179cea6a5ad0241128be6fe527c2d0b13242b6bce,crash,865,SEGV,a13530c69d9135ee9edc3ca8ceda356b,asan,fcb,nm
2267,9408,3124029781,fairfuzz-0-exid20,fairfuzz,5241,4a4bc9db9b995bd5c484b7d179cea6a5ad0241128be6fe527c2d0b13242b6bce,crash,2267,SEGV,fa482ff00b4846160d3ad1c23900f15e,msan,fcb,nm
1950,9518,3124029781,fairfuzz-0-exid20,fairfuzz,5360,847abf5c4ab1e60b58f78c7db1ef6f30e02dc1ad35e35765acd31cd4ae8f519c,crash,1950,SEGV,1344a6531a7eabd15ea22801608469a5,msan,fcb,nm
3350,9518,3124029781,fairfuzz-0-exid20,fairfuzz,5360,847abf5c4ab1e60b58f78c7db1ef6f30e02dc1ad35e35765acd31cd4ae8f519c,crash,3350,SEGV,1344a6531a7eabd15ea22801608469a5,tsan,fcb,nm
516,9518,3124029781,fairfuzz-0-exid20,fairfuzz,5360,847abf5c4ab1e60b58f78c7db1ef6f30e02dc1ad35e35765acd31cd4ae8f519c,crash,516,SEGV,f1865bb339fb3486c823b5462099935d,asan,fcb,nm
1448,9705,3124029781,fairfuzz-0-exid20,fairfuzz,5467,9c10668793804c0243cb6ce2fec0053e8595b669273bc0eed563e4e473b18abf,crash,1448,SEGV,08ca7b2ca1c99db338517f8acbb587e7,asan,fcb,nm
2820,9705,3124029781,fairfuzz-0-exid20,fairfuzz,5467,9c10668793804c0243cb6ce2fec0053e8595b669273bc0eed563e4e473b18abf,crash,2820,SEGV,08ca7b2ca1c99db338517f8acbb587e7,msan,fcb,nm
4282,9705,3124029781,fairfuzz-0-exid20,fairfuzz,5467,9c10668793804c0243cb6ce2fec0053e8595b669273bc0eed563e4e473b18abf,crash,4282,SEGV,a190c7f5e1672cc05575fe4f38ee9a40,tsan,fcb,nm
3737,9910,3426688137,aflfast-0-exid20,aflfast,5641,55d4c425b08e4477e56a6443e9eebe8b557b7fac347910585c86e0f86c1d00a4,crash,3737,SEGV,b6b029e55c4f96a4092a4d02cbb8f8b8,tsan,fcb,nm
903,9910,3426688137,aflfast-0-exid20,aflfast,5641,55d4c425b08e4477e56a6443e9eebe8b557b7fac347910585c86e0f86c1d00a4,crash,903,SEGV,fa482ff00b4846160d3ad1c23900f15e,asan,fcb,nm
1346,9923,3124029781,fairfuzz-0-exid20,fairfuzz,5652,98adaafc204a2b89488f40681ef599215aea69787dac4a40c4c1e77fce942f1c,crash,1346,SEGV,51ea19cf3cdd0032322d439a97abf293,asan,fcb,nm
2724,9923,3124029781,fairfuzz-0-exid20,fairfuzz,5652,98adaafc204a2b89488f40681ef599215aea69787dac4a40c4c1e77fce942f1c,crash,2724,SEGV,64f3eee2c7b2e4594b050aa702a3f154,msan,fcb,nm
4180,9923,3124029781,fairfuzz-0-exid20,fairfuzz,5652,98adaafc204a2b89488f40681ef599215aea69787dac4a40c4c1e77fce942f1c,crash,4180,SEGV,64f3eee2c7b2e4594b050aa702a3f154,tsan,fcb,nm
3973,9979,3124029781,fairfuzz-0-exid20,fairfuzz,5745,92b341ed2d08852e8a45495c37a946a545a39dab1d7100294c220ac99b7926cb,crash,3973,SEGV,5792677fbbcd4b20faedab348e435279,tsan,fcb,nm
1139,9979,3124029781,fairfuzz-0-exid20,fairfuzz,5745,92b341ed2d08852e8a45495c37a946a545a39dab1d7100294c220ac99b7926cb,crash,1139,SEGV,dce33dd1e86fcd7160ed5a0ff73422ac,asan,fcb,nm
2528,9979,3124029781,fairfuzz-0-exid20,fairfuzz,5745,92b341ed2d08852e8a45495c37a946a545a39dab1d7100294c220ac99b7926cb,crash,2528,SEGV,dce33dd1e86fcd7160ed5a0ff73422ac,msan,fcb,nm
851,10134,3124029781,fairfuzz-0-exid20,fairfuzz,5913,360590e40d8f1b087a950cd94619eb672c123ee0fa73518696d8aca463ce1ff8,crash,851,SEGV,675264e67bb16cf95fce8e6a3fd44284,asan,fcb,nm
2253,10134,3124029781,fairfuzz-0-exid20,fairfuzz,5913,360590e40d8f1b087a950cd94619eb672c123ee0fa73518696d8aca463ce1ff8,crash,2253,SEGV,ea96565a4e012cca8889fcce4b25307e,msan,fcb,nm
3685,10134,3124029781,fairfuzz-0-exid20,fairfuzz,5913,360590e40d8f1b087a950cd94619eb672c123ee0fa73518696d8aca463ce1ff8,crash,3685,SEGV,ea96565a4e012cca8889fcce4b25307e,tsan,fcb,nm
706,10215,3124029781,fairfuzz-0-exid20,fairfuzz,5991,165692f4dc2681ed25965f0c5e4b6f5defb3f649f835b7a9265104fe66421f17,crash,706,SEGV,b453799f5c179081bcc588ea5f2d778f,asan,fcb,nm
2125,10215,3124029781,fairfuzz-0-exid20,fairfuzz,5991,165692f4dc2681ed25965f0c5e4b6f5defb3f649f835b7a9265104fe66421f17,crash,2125,SEGV,b453799f5c179081bcc588ea5f2d778f,msan,fcb,nm
3540,10215,3124029781,fairfuzz-0-exid20,fairfuzz,5991,165692f4dc2681ed25965f0c5e4b6f5defb3f649f835b7a9265104fe66421f17,crash,3540,SEGV,e0da2f949bfa86be1950838514bfb75a,tsan,fcb,nm
