,crash_id,discovery_time,fuzzer
1395,bug1395,503,mopt-0-exid0
2587,bug2587,503,mopt-0-exid0
3907,bug3907,503,mopt-0-exid0
3754,bug3754,535,mopt-0-exid0
3807,bug3807,537,fairfuzz-0-exid0
3549,bug3549,563,mopt-0-exid0
1098,bug1098,563,mopt-0-exid0
1701,bug1701,567,mopt-0-exid0
3232,bug3232,582,mopt-0-exid0
3308,bug3308,603,fairfuzz-0-exid0
786,bug786,603,fairfuzz-0-exid0
413,bug413,623,mopt-0-exid0
667,bug667,623,mopt-0-exid0
3573,bug3573,666,fairfuzz-0-exid0
1129,bug1129,666,fairfuzz-0-exid0
727,bug727,685,mopt-0-exid0
1707,bug1707,705,fairfuzz-0-exid0
3575,bug3575,732,symcc-0-exid0
2383,bug2383,732,symcc-0-exid0
672,bug672,746,aflplusplus-0-exid0
3221,bug3221,746,aflplusplus-0-exid0
3129,bug3129,762,symcc-0-exid0
557,bug557,762,symcc-0-exid0
458,bug458,782,fairfuzz-0-exid0
753,bug753,800,fairfuzz-0-exid0
2105,bug2105,800,fairfuzz-0-exid0
2348,bug2348,810,mopt-0-exid0
1087,bug1087,810,mopt-0-exid0
3858,bug3858,826,fairfuzz-0-exid0
1489,bug1489,826,fairfuzz-0-exid0
937,bug937,853,mopt-0-exid0
817,bug817,929,mopt-0-exid0
106,bug106,954,symcc-0-exid0
2767,bug2767,954,symcc-0-exid0
54,bug54,1172,mopt-0-exid0
1017,bug1017,1396,symcc-0-exid0
3485,bug3485,1396,symcc-0-exid0
