,crash_id,discovery_time,fuzzer
83,bug83,811,fairfuzz-0-exid0
1455,bug1455,811,fairfuzz-0-exid0
331,bug331,916,mopt-0-exid0
2506,bug2506,966,fairfuzz-0-exid0
207,bug207,966,fairfuzz-0-exid0
918,bug918,976,symcc-0-exid0
2020,bug2020,976,symcc-0-exid0
153,bug153,1003,symcc-0-exid0
2470,bug2470,1003,symcc-0-exid0
1274,bug1274,1011,fairfuzz-0-exid0
2273,bug2273,1011,fairfuzz-0-exid0
1023,bug1023,1019,mopt-0-exid0
116,bug116,1057,mopt-0-exid0
1481,bug1481,1057,mopt-0-exid0
3322,bug3322,1057,mopt-0-exid0
2444,bug2444,1057,mopt-0-exid0
247,bug247,1060,mopt-0-exid0
1253,bug1253,1064,mopt-0-exid0
3067,bug3067,1142,symcc-0-exid0
2112,bug2112,1142,symcc-0-exid0
3102,bug3102,1162,symcc-0-exid0
1104,bug1104,1162,symcc-0-exid0
1308,bug1308,1209,mopt-0-exid0
3249,bug3249,1209,mopt-0-exid0
1258,bug1258,1410,mopt-0-exid0
