,crash_id,discovery_time,fuzzer
2180,bug2180,191,fairfuzz-0-exid0
3378,bug3378,191,fairfuzz-0-exid0
3512,bug3512,195,mopt-0-exid0
1091,bug1091,195,mopt-0-exid0
1071,bug1071,198,fairfuzz-0-exid0
3492,bug3492,198,fairfuzz-0-exid0
619,bug619,199,symcc-0-exid0
3082,bug3082,199,symcc-0-exid0
2668,bug2668,204,fairfuzz-0-exid0
167,bug167,204,fairfuzz-0-exid0
2752,bug2752,206,fairfuzz-0-exid0
259,bug259,206,fairfuzz-0-exid0
108,bug108,246,mopt-0-exid0
2614,bug2614,246,mopt-0-exid0
2176,bug2176,251,fairfuzz-0-exid0
936,bug936,251,fairfuzz-0-exid0
2785,bug2785,253,mopt-0-exid0
295,bug295,253,mopt-0-exid0
2396,bug2396,254,aflplusplus-0-exid0
1175,bug1175,254,aflplusplus-0-exid0
3592,bug3592,254,aflplusplus-0-exid0
96,bug96,300,mopt-0-exid0
2603,bug2603,300,mopt-0-exid0
839,bug839,316,mopt-0-exid0
1053,bug1053,318,mopt-0-exid0
120,bug120,326,fairfuzz-0-exid0
2624,bug2624,326,fairfuzz-0-exid0
1409,bug1409,326,fairfuzz-0-exid0
586,bug586,336,fairfuzz-0-exid0
3049,bug3049,336,fairfuzz-0-exid0
2955,bug2955,340,mopt-0-exid0
483,bug483,340,mopt-0-exid0
428,bug428,349,aflplusplus-0-exid0
2906,bug2906,349,aflplusplus-0-exid0
1028,bug1028,356,mopt-0-exid0
2262,bug2262,356,mopt-0-exid0
3740,bug3740,356,mopt-0-exid0
3456,bug3456,356,mopt-0-exid0
210,bug210,375,mopt-0-exid0
2705,bug2705,375,mopt-0-exid0
1017,bug1017,424,symcc-0-exid0
3445,bug3445,424,symcc-0-exid0
2252,bug2252,424,symcc-0-exid0
798,bug798,432,fairfuzz-0-exid0
1275,bug1275,454,fairfuzz-0-exid0
3686,bug3686,454,fairfuzz-0-exid0
2940,bug2940,473,mopt-0-exid0
466,bug466,473,mopt-0-exid0
1247,bug1247,479,aflplusplus-0-exid0
3662,bug3662,479,aflplusplus-0-exid0
2228,bug2228,485,mopt-0-exid0
993,bug993,485,mopt-0-exid0
771,bug771,503,mopt-0-exid0
3219,bug3219,512,symcc-0-exid0
767,bug767,512,symcc-0-exid0
3573,bug3573,580,mopt-0-exid0
1156,bug1156,580,mopt-0-exid0
716,bug716,591,fairfuzz-0-exid0
1976,bug1976,591,fairfuzz-0-exid0
3720,bug3720,638,symcc-0-exid0
2807,bug2807,638,symcc-0-exid0
1597,bug1597,638,symcc-0-exid0
332,bug332,670,symcc-0-exid0
2821,bug2821,670,symcc-0-exid0
2638,bug2638,679,fairfuzz-0-exid0
135,bug135,679,fairfuzz-0-exid0
3426,bug3426,776,mopt-0-exid0
995,bug995,776,mopt-0-exid0
1234,bug1234,855,fairfuzz-0-exid0
3650,bug3650,855,fairfuzz-0-exid0
1975,bug1975,858,fairfuzz-0-exid0
715,bug715,858,fairfuzz-0-exid0
3502,bug3502,917,fairfuzz-0-exid0
1081,bug1081,917,fairfuzz-0-exid0
2897,bug2897,923,fairfuzz-0-exid0
416,bug416,923,fairfuzz-0-exid0
1058,bug1058,938,mopt-0-exid0
3715,bug3715,951,mopt-0-exid0
2564,bug2564,951,mopt-0-exid0
146,bug146,955,mopt-0-exid0
3692,bug3692,962,aflplusplus-0-exid0
1281,bug1281,962,aflplusplus-0-exid0
2801,bug2801,1008,fairfuzz-0-exid0
312,bug312,1008,fairfuzz-0-exid0
780,bug780,1048,mopt-0-exid0
706,bug706,1115,mopt-0-exid0
1966,bug1966,1115,mopt-0-exid0
419,bug419,1123,fairfuzz-0-exid0
2899,bug2899,1123,fairfuzz-0-exid0
