,crash_id,discovery_time,fuzzer
51,bug51,182,aflfast-0-exid23
2629,bug2629,182,aflfast-0-exid23
3217,bug3217,183,aflfast-0-exid23
535,bug535,184,fairfuzz-0-exid23
3097,bug3097,184,fairfuzz-0-exid23
3493,bug3493,185,afl-0-exid23
950,bug950,185,afl-0-exid23
3118,bug3118,190,fairfuzz-0-exid23
558,bug558,190,fairfuzz-0-exid23
1614,bug1614,199,aflfast-0-exid23
309,bug309,199,aflfast-0-exid23
922,bug922,235,fairfuzz-0-exid23
3466,bug3466,235,fairfuzz-0-exid23
401,bug401,247,afl-0-exid23
2970,bug2970,247,afl-0-exid23
2907,bug2907,248,afl-0-exid23
336,bug336,248,afl-0-exid23
548,bug548,258,afl-0-exid23
3108,bug3108,258,afl-0-exid23
608,bug608,270,fairfuzz-0-exid23
3166,bug3166,270,fairfuzz-0-exid23
3266,bug3266,296,afl-0-exid23
3852,bug3852,296,afl-0-exid23
3848,bug3848,302,afl-0-exid23
3064,bug3064,302,afl-0-exid23
746,bug746,393,fairfuzz-0-exid23
2033,bug2033,393,fairfuzz-0-exid23
3223,bug3223,414,afl-0-exid23
1363,bug1363,476,fairfuzz-0-exid23
48,bug48,476,fairfuzz-0-exid23
1246,bug1246,529,afl-0-exid23
3776,bug3776,529,afl-0-exid23
2170,bug2170,621,fairfuzz-0-exid23
886,bug886,621,fairfuzz-0-exid23
3430,bug3430,621,fairfuzz-0-exid23
3639,bug3639,653,fairfuzz-0-exid23
1104,bug1104,653,fairfuzz-0-exid23
1069,bug1069,712,fairfuzz-0-exid23
2342,bug2342,712,fairfuzz-0-exid23
20,bug20,723,aflfast-0-exid23
2600,bug2600,723,aflfast-0-exid23
832,bug832,747,fairfuzz-0-exid23
3380,bug3380,747,fairfuzz-0-exid23
2973,bug2973,849,aflplusplus-0-exid23
405,bug405,849,aflplusplus-0-exid23
18,bug18,856,aflfast-0-exid23
2598,bug2598,856,aflfast-0-exid23
3093,bug3093,902,aflplusplus-0-exid23
531,bug531,902,aflplusplus-0-exid23
1473,bug1473,975,fairfuzz-0-exid23
160,bug160,975,fairfuzz-0-exid23
2736,bug2736,975,fairfuzz-0-exid23
77,bug77,1009,afl-0-exid23
1391,bug1391,1009,afl-0-exid23
3033,bug3033,1030,aflfast-0-exid23
468,bug468,1030,aflfast-0-exid23
3763,bug3763,1042,afl-0-exid23
1232,bug1232,1042,afl-0-exid23
788,bug788,1064,fairfuzz-0-exid23
2074,bug2074,1064,fairfuzz-0-exid23
510,bug510,1133,fairfuzz-0-exid23
3073,bug3073,1133,fairfuzz-0-exid23
1269,bug1269,1195,afl-0-exid23
3797,bug3797,1195,afl-0-exid23
3412,bug3412,1285,afl-0-exid23
