,crash_id,discovery_time,fuzzer
3486,bug3486,183,aflfast-0-exid20
250,bug250,272,aflplusplus-0-exid20
2614,bug2614,272,aflplusplus-0-exid20
188,bug188,275,fairfuzz-0-exid20
2560,bug2560,275,fairfuzz-0-exid20
635,bug635,284,aflplusplus-0-exid20
3328,bug3328,285,aflfast-0-exid20
1049,bug1049,285,aflfast-0-exid20
2013,bug2013,295,aflfast-0-exid20
830,bug830,295,aflfast-0-exid20
2470,bug2470,324,aflfast-0-exid20
86,bug86,324,aflfast-0-exid20
902,bug902,358,afl-0-exid20
3199,bug3199,358,afl-0-exid20
1220,bug1220,393,aflplusplus-0-exid20
2347,bug2347,393,aflplusplus-0-exid20
794,bug794,396,fairfuzz-0-exid20
3109,bug3109,396,fairfuzz-0-exid20
191,bug191,433,fairfuzz-0-exid20
2563,bug2563,433,fairfuzz-0-exid20
2096,bug2096,438,afl-0-exid20
930,bug930,438,afl-0-exid20
665,bug665,492,afl-0-exid20
1021,bug1021,551,aflfast-0-exid20
3302,bug3302,551,aflfast-0-exid20
1643,bug1643,626,fairfuzz-0-exid20
419,bug419,626,fairfuzz-0-exid20
2767,bug2767,626,fairfuzz-0-exid20
895,bug895,729,afl-0-exid20
3193,bug3193,729,afl-0-exid20
2066,bug2066,729,afl-0-exid20
3274,bug3274,750,aflfast-0-exid20
988,bug988,750,aflfast-0-exid20
2586,bug2586,765,fairfuzz-0-exid20
217,bug217,765,fairfuzz-0-exid20
3475,bug3475,919,afl-0-exid20
548,bug548,980,fairfuzz-0-exid20
2885,bug2885,980,fairfuzz-0-exid20
1520,bug1520,1325,fairfuzz-0-exid20
285,bug285,1325,fairfuzz-0-exid20
