,discovery_id,discovery_time,crash_frames_hash,count
103,3457,15,eb5d682f5a89e229ebd2b7426817c68a,5.2
104,3457,15,0c22f5df8527d37af8fb39cf84536a5f,5.25
105,3238,15,e0c7e593bb81a6ff05eb77f65af7cc7c,5.3
106,3238,15,76963e8d3021a3a3740288656624dc7e,5.35
107,3475,15,7eb8a033fb93be1a166b929b057f47e8,5.4
108,2669,16,8e3b5edd63978d4a20e0ae0d181fcd60,5.45
109,2669,16,82a52b099b0cb44ccb2ec4868c8c055f,5.5
110,2499,16,6cd47e5aebb4297df5acaba2b6b80a23,5.55
111,3738,16,217e3f6c0ab4aacc1417e41707b79cd2,5.6
112,4166,16,76963e8d3021a3a3740288656624dc7e,5.65
113,4166,16,e0c7e593bb81a6ff05eb77f65af7cc7c,5.7
114,3738,16,d68ef8a660bb62fd4346463a27e8b6bb,5.75
115,2499,16,884ec7d3390930225f967542efadb816,5.8
116,3518,17,96f96aaa3e6be22754adfddb27164944,5.85
117,3518,17,3b34085a6c59f7df3b1f34b996a4eacc,5.9
118,2623,17,0646f8dc98605131cbd13c096e45cad3,5.95
119,2565,17,cba4c4a26a9acbe4942b5a0f31f84451,6.0
120,3399,17,3b34085a6c59f7df3b1f34b996a4eacc,6.05
121,3388,17,20342dca7c121d150537a553601f2cff,6.1
122,3388,17,7eb8a033fb93be1a166b929b057f47e8,6.15
123,3399,17,96f96aaa3e6be22754adfddb27164944,6.2
124,2623,17,e962321310000bd8f0df569f7feedb44,6.25
125,2565,17,6128f51c6c406ea6fb7c22ab72995672,6.3
126,3846,17,3b34085a6c59f7df3b1f34b996a4eacc,6.35
127,3846,17,96f96aaa3e6be22754adfddb27164944,6.4
128,3453,17,b684b91573dd0c7ddc4935ec8f3ba6a3,6.45
129,3448,17,070ba31683323066fe5594bc96ae71d1,6.5
130,3448,17,cc17b0041b6531a93c4bfa99cf98050a,6.55
131,2753,17,b71cb45c0e69aebbecc7a064fa470eeb,6.6
132,2753,17,cd1441e8dfe39c370ba2732fdd1f4b4f,6.65
133,2753,17,2d91054c9de94c5eca7ef99745635aa8,6.7
134,3453,17,85d525a5ed697ac02f7bf45f82035839,6.75
135,3908,18,c7d2cebfec5264147deaa0c4941e6db3,6.8
136,3295,18,5fb56ce37a439067b9539a8d112d1a01,6.85
137,3291,18,e962321310000bd8f0df569f7feedb44,6.9
138,3291,18,0646f8dc98605131cbd13c096e45cad3,6.95
139,3287,18,884ec7d3390930225f967542efadb816,7.0
140,3287,18,6cd47e5aebb4297df5acaba2b6b80a23,7.05
141,3280,18,e47d8c0bac54f00eadd6e1e2e3662c65,7.1
142,3280,18,5ae32016c91ba99ef4545e0f2a6c42dd,7.15
143,3277,18,cba4c4a26a9acbe4942b5a0f31f84451,7.2
144,3971,18,7eb8a033fb93be1a166b929b057f47e8,7.25
145,3971,18,20342dca7c121d150537a553601f2cff,7.3
146,3277,18,6128f51c6c406ea6fb7c22ab72995672,7.35
147,3870,18,5130600714e96c95bd2bccd69d07f496,7.4
148,3870,18,32792956b9c80ab5079b134198ca61b8,7.45
149,3887,18,036970cadbf3539a826ad22b62f77d20,7.5
150,3911,18,cba4c4a26a9acbe4942b5a0f31f84451,7.55
151,2810,18,f0f342bb14e9e6e68dd08d6238202490,7.6
152,2810,18,3eb5851e990e6e543e3861801339bdd6,7.65
153,2810,18,31fdadb70cea93ae8e5fc42f7429577c,7.7
154,3858,18,6cd47e5aebb4297df5acaba2b6b80a23,7.75
155,3887,18,0ab214692ecb89468e279d02fe53320c,7.8
156,3908,18,ab82a35ef635651378049cee2e629e6a,7.85
157,3911,18,6128f51c6c406ea6fb7c22ab72995672,7.9
158,3858,18,884ec7d3390930225f967542efadb816,7.95
159,3295,18,e69464d29edee748e3495be97bafe20e,8.0
160,3719,18,96f96aaa3e6be22754adfddb27164944,8.05
161,3719,18,3b34085a6c59f7df3b1f34b996a4eacc,8.1
162,4297,19,3b34085a6c59f7df3b1f34b996a4eacc,8.15
163,4297,19,96f96aaa3e6be22754adfddb27164944,8.2
164,3073,19,96f96aaa3e6be22754adfddb27164944,8.25
165,3073,19,3b34085a6c59f7df3b1f34b996a4eacc,8.3
166,3018,19,7eb8a033fb93be1a166b929b057f47e8,8.35
167,3018,19,20342dca7c121d150537a553601f2cff,8.4
168,3946,19,3eb5851e990e6e543e3861801339bdd6,8.45
169,3946,19,f0f342bb14e9e6e68dd08d6238202490,8.5
170,3946,19,31fdadb70cea93ae8e5fc42f7429577c,8.55
171,4356,20,38437eee2d9c701de96336291632678f,8.6
172,4072,20,db49e5091659cea81ceb888e9e82108b,8.65
173,4072,20,01b500657eb3eed1b45b5347a3832f6e,8.7
174,4360,20,32792956b9c80ab5079b134198ca61b8,8.75
175,4360,20,5130600714e96c95bd2bccd69d07f496,8.8
176,3528,20,3b34085a6c59f7df3b1f34b996a4eacc,8.85
177,3952,20,0f44695389213eaaa9d22f82e4a1bbdc,8.9
178,3952,20,189d3af2d351e4a957a2cdee6427f4fd,8.95
179,3528,20,96f96aaa3e6be22754adfddb27164944,9.0
180,4356,20,e6d7a1d059817b81e9924cd15c91399b,9.05
181,4677,21,01b500657eb3eed1b45b5347a3832f6e,9.1
182,3370,21,0ab214692ecb89468e279d02fe53320c,9.15
183,3370,21,036970cadbf3539a826ad22b62f77d20,9.2
184,3572,21,5130600714e96c95bd2bccd69d07f496,9.25
185,3561,21,e47d8c0bac54f00eadd6e1e2e3662c65,9.3
186,3572,21,32792956b9c80ab5079b134198ca61b8,9.35
187,3562,21,e0c7e593bb81a6ff05eb77f65af7cc7c,9.4
188,3567,21,85d525a5ed697ac02f7bf45f82035839,9.45
189,3570,21,884ec7d3390930225f967542efadb816,9.5
190,3567,21,b684b91573dd0c7ddc4935ec8f3ba6a3,9.55
191,3570,21,6cd47e5aebb4297df5acaba2b6b80a23,9.6
192,3562,21,76963e8d3021a3a3740288656624dc7e,9.65
193,4208,21,0c22f5df8527d37af8fb39cf84536a5f,9.7
194,4461,21,036970cadbf3539a826ad22b62f77d20,9.75
195,3561,21,5ae32016c91ba99ef4545e0f2a6c42dd,9.8
196,4511,21,e0c7e593bb81a6ff05eb77f65af7cc7c,9.85
197,4511,21,76963e8d3021a3a3740288656624dc7e,9.9
198,4506,21,cba4c4a26a9acbe4942b5a0f31f84451,9.95
199,4506,21,6128f51c6c406ea6fb7c22ab72995672,10.0
200,4503,21,8590b2ad25e44c36b8c6d6080ee36a39,10.05
201,4503,21,78c5fe1e9fea41710ccf42d74a3642be,10.1
202,4226,21,5b36fbb5cf67b603f44fc2228af0218a,10.15
203,4226,21,90e4e93374ee95f213213658c2bf72c3,10.2
204,4677,21,db49e5091659cea81ceb888e9e82108b,10.25
205,4461,21,0ab214692ecb89468e279d02fe53320c,10.3
206,4208,21,eb5d682f5a89e229ebd2b7426817c68a,10.35
207,4309,22,527198ae5c79874a5feefded1f48a76c,10.4
208,4309,22,b7cbc7c01387305c732b6767c988f3af,10.45
209,3387,22,3b34085a6c59f7df3b1f34b996a4eacc,10.5
210,3387,22,96f96aaa3e6be22754adfddb27164944,10.55
211,4232,22,3b34085a6c59f7df3b1f34b996a4eacc,10.6
212,4232,22,96f96aaa3e6be22754adfddb27164944,10.65
213,4313,22,6807fae1ed3d488067ae193ec01db375,10.7
214,4313,22,07519e983f9c1f1f3243bd37defb96d8,10.75
215,4805,22,eba863f5303a116e3e406095cb9d9508,10.8
216,3502,22,76963e8d3021a3a3740288656624dc7e,10.85
217,3502,22,e0c7e593bb81a6ff05eb77f65af7cc7c,10.9
218,3509,22,32792956b9c80ab5079b134198ca61b8,10.95
219,4808,22,85d525a5ed697ac02f7bf45f82035839,11.0
220,3679,22,3b34085a6c59f7df3b1f34b996a4eacc,11.05
221,3679,22,96f96aaa3e6be22754adfddb27164944,11.1
222,4141,22,5130600714e96c95bd2bccd69d07f496,11.15
223,4038,22,96f96aaa3e6be22754adfddb27164944,11.2
224,4038,22,3b34085a6c59f7df3b1f34b996a4eacc,11.25
225,4022,22,7eb8a033fb93be1a166b929b057f47e8,11.3
226,4022,22,20342dca7c121d150537a553601f2cff,11.35
227,4146,22,b684b91573dd0c7ddc4935ec8f3ba6a3,11.4
228,4141,22,32792956b9c80ab5079b134198ca61b8,11.45
229,4146,22,85d525a5ed697ac02f7bf45f82035839,11.5
230,3509,22,5130600714e96c95bd2bccd69d07f496,11.55
231,5062,22,553da1631e4644a8233d72607b76b023,11.6
232,3708,22,6128f51c6c406ea6fb7c22ab72995672,11.65
233,5062,22,c23d49d464482eb996d08f509d802321,11.7
234,3708,22,cba4c4a26a9acbe4942b5a0f31f84451,11.75
235,4805,22,0c0e53750432c40bb4f59a18c3dea84c,11.8
236,4808,22,b684b91573dd0c7ddc4935ec8f3ba6a3,11.85
237,4958,23,82a52b099b0cb44ccb2ec4868c8c055f,11.9
238,4958,23,8e3b5edd63978d4a20e0ae0d181fcd60,11.95
239,5042,23,675264e67bb16cf95fce8e6a3fd44284,12.0
240,5042,23,ea96565a4e012cca8889fcce4b25307e,12.05
241,4504,23,cba4c4a26a9acbe4942b5a0f31f84451,12.1
242,4291,23,3bd4843f95bb7a4a3a99b88119055a77,12.15
243,4291,23,2670e464370682164bd6532823c010f4,12.2
244,4509,23,0ab214692ecb89468e279d02fe53320c,12.25
245,4509,23,036970cadbf3539a826ad22b62f77d20,12.3
246,4508,23,e962321310000bd8f0df569f7feedb44,12.35
247,4443,23,20342dca7c121d150537a553601f2cff,12.4
248,4508,23,0646f8dc98605131cbd13c096e45cad3,12.45
249,3721,23,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,12.5
250,4332,23,7eb8a033fb93be1a166b929b057f47e8,12.55
251,3355,23,76963e8d3021a3a3740288656624dc7e,12.6
252,5330,23,cd65f36d3a2669d55a4f7c4695ddb7cf,12.65
253,4451,23,cba4c4a26a9acbe4942b5a0f31f84451,12.7
254,4451,23,6128f51c6c406ea6fb7c22ab72995672,12.75
255,5330,23,ac97f97bc7c486825473741fc4d88548,12.8
256,4332,23,20342dca7c121d150537a553601f2cff,12.85
257,5330,23,f0f342bb14e9e6e68dd08d6238202490,12.9
258,4504,23,6128f51c6c406ea6fb7c22ab72995672,12.95
259,5423,23,3eb5851e990e6e543e3861801339bdd6,13.0
260,3721,23,29c9bea4133ee9c945c5692f13ce2abb,13.05
261,4443,23,7eb8a033fb93be1a166b929b057f47e8,13.1
262,3355,23,e0c7e593bb81a6ff05eb77f65af7cc7c,13.15
263,5423,23,31fdadb70cea93ae8e5fc42f7429577c,13.2
264,4760,24,0c22f5df8527d37af8fb39cf84536a5f,13.25
265,3978,24,50b003deb4b331c44241db4cea752ee4,13.3
266,3978,24,7dd30d6c4aa394cae217d6922a082550,13.35
267,4352,24,6128f51c6c406ea6fb7c22ab72995672,13.4
268,4353,24,e47d8c0bac54f00eadd6e1e2e3662c65,13.45
269,4353,24,5ae32016c91ba99ef4545e0f2a6c42dd,13.5
270,4760,24,eb5d682f5a89e229ebd2b7426817c68a,13.55
271,4352,24,cba4c4a26a9acbe4942b5a0f31f84451,13.6
272,4765,24,50b003deb4b331c44241db4cea752ee4,13.65
273,4765,24,7dd30d6c4aa394cae217d6922a082550,13.7
274,4199,24,32792956b9c80ab5079b134198ca61b8,13.75
275,3690,24,0f44695389213eaaa9d22f82e4a1bbdc,13.8
276,3690,24,189d3af2d351e4a957a2cdee6427f4fd,13.85
277,4199,24,5130600714e96c95bd2bccd69d07f496,13.9
278,3905,25,76963e8d3021a3a3740288656624dc7e,13.95
279,3638,25,036970cadbf3539a826ad22b62f77d20,14.0
280,3766,25,20342dca7c121d150537a553601f2cff,14.05
281,3641,25,6128f51c6c406ea6fb7c22ab72995672,14.1
282,3904,25,6128f51c6c406ea6fb7c22ab72995672,14.15
283,5684,25,0c22f5df8527d37af8fb39cf84536a5f,14.2
284,3638,25,0ab214692ecb89468e279d02fe53320c,14.25
285,3766,25,7eb8a033fb93be1a166b929b057f47e8,14.3
286,3869,25,0ab214692ecb89468e279d02fe53320c,14.35
287,3869,25,036970cadbf3539a826ad22b62f77d20,14.4
288,3631,25,e962321310000bd8f0df569f7feedb44,14.45
289,3631,25,0646f8dc98605131cbd13c096e45cad3,14.5
290,3905,25,e0c7e593bb81a6ff05eb77f65af7cc7c,14.55
291,3904,25,cba4c4a26a9acbe4942b5a0f31f84451,14.6
292,4921,25,b684b91573dd0c7ddc4935ec8f3ba6a3,14.65
293,3654,25,884ec7d3390930225f967542efadb816,14.7
294,5684,25,eb5d682f5a89e229ebd2b7426817c68a,14.75
295,4921,25,85d525a5ed697ac02f7bf45f82035839,14.8
296,5237,25,90e4e93374ee95f213213658c2bf72c3,14.85
297,4861,25,7eb8a033fb93be1a166b929b057f47e8,14.9
298,5237,25,5b36fbb5cf67b603f44fc2228af0218a,14.95
299,3654,25,6cd47e5aebb4297df5acaba2b6b80a23,15.0
300,4771,25,355864b311673634226216ec29214457,15.05
301,4861,25,20342dca7c121d150537a553601f2cff,15.1
302,4297,25,b684b91573dd0c7ddc4935ec8f3ba6a3,15.15
303,4297,25,85d525a5ed697ac02f7bf45f82035839,15.2
304,3864,25,0646f8dc98605131cbd13c096e45cad3,15.25
305,3864,25,e962321310000bd8f0df569f7feedb44,15.3
306,4771,25,e7e1ccf245a89c564af22a5f0cbd2336,15.35
307,3641,25,cba4c4a26a9acbe4942b5a0f31f84451,15.4
308,4152,26,20342dca7c121d150537a553601f2cff,15.45
309,4849,26,822aa6c6e293b6234ac2dd3610e0eaf3,15.5
310,5206,26,5ffff55bb70ca93a6d1ea49c23161e9c,15.55
311,5206,26,b8f4aa699bfd494b786506c1a27acebf,15.6
312,4849,26,404bda1b199064724efef5872299313a,15.65
313,4152,26,7eb8a033fb93be1a166b929b057f47e8,15.7
314,4806,26,85d525a5ed697ac02f7bf45f82035839,15.75
315,4383,26,8a7eb5158b51d7bcdc297b491906347e,15.8
316,4383,26,b0df3415cd2f5d4bf0d78b9af6978ae9,15.85
317,4958,26,e0c7e593bb81a6ff05eb77f65af7cc7c,15.9
318,4958,26,76963e8d3021a3a3740288656624dc7e,15.95
319,4821,26,e962321310000bd8f0df569f7feedb44,16.0
320,4821,26,0646f8dc98605131cbd13c096e45cad3,16.05
321,4808,26,cba4c4a26a9acbe4942b5a0f31f84451,16.1
322,4808,26,6128f51c6c406ea6fb7c22ab72995672,16.15
323,4806,26,b684b91573dd0c7ddc4935ec8f3ba6a3,16.2
324,5332,26,db26c23d2898fd1af9ef6a59db9b5c4a,16.25
325,4969,26,37e3e9076524a4b2ea46592e302a3160,16.3
326,3660,26,d68ef8a660bb62fd4346463a27e8b6bb,16.35
327,3660,26,217e3f6c0ab4aacc1417e41707b79cd2,16.4
328,5332,26,31b818f6b84cdfb659fe8928c4138272,16.45
329,5277,26,cd1441e8dfe39c370ba2732fdd1f4b4f,16.5
330,5277,26,b71cb45c0e69aebbecc7a064fa470eeb,16.55
331,5277,26,2d91054c9de94c5eca7ef99745635aa8,16.6
332,4135,26,036970cadbf3539a826ad22b62f77d20,16.65
333,4135,26,0ab214692ecb89468e279d02fe53320c,16.7
334,4969,26,a8096fe8a03d5c3886069f170d340f05,16.75
335,4161,27,a5405891c81691e1eec2684d72a85f21,16.8
336,4161,27,4a436bc2ae0b651b32668457aab5f28a,16.85
337,5221,27,404bda1b199064724efef5872299313a,16.9
338,4162,27,0646f8dc98605131cbd13c096e45cad3,16.95
339,5221,27,822aa6c6e293b6234ac2dd3610e0eaf3,17.0
340,4828,27,76963e8d3021a3a3740288656624dc7e,17.05
341,4162,27,e962321310000bd8f0df569f7feedb44,17.1
342,4828,27,e0c7e593bb81a6ff05eb77f65af7cc7c,17.15
343,5938,28,6128f51c6c406ea6fb7c22ab72995672,17.2
344,5938,28,cba4c4a26a9acbe4942b5a0f31f84451,17.25
345,5697,28,87aaa85249fb7e63506af5d72c3f26c5,17.3
346,5697,28,c66b2c326db349ab6561d6b782d2ab8f,17.35
347,3929,28,c66b2c326db349ab6561d6b782d2ab8f,17.4
348,4981,28,29c9bea4133ee9c945c5692f13ce2abb,17.45
349,3929,28,87aaa85249fb7e63506af5d72c3f26c5,17.5
350,5003,28,0c22f5df8527d37af8fb39cf84536a5f,17.55
351,5003,28,eb5d682f5a89e229ebd2b7426817c68a,17.6
352,4981,28,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,17.65
353,4958,29,c7d2cebfec5264147deaa0c4941e6db3,17.7
354,5326,29,c7d2cebfec5264147deaa0c4941e6db3,17.75
355,5326,29,ab82a35ef635651378049cee2e629e6a,17.8
356,4963,29,6128f51c6c406ea6fb7c22ab72995672,17.85
357,4963,29,cba4c4a26a9acbe4942b5a0f31f84451,17.9
358,5378,29,5130600714e96c95bd2bccd69d07f496,17.95
359,5378,29,32792956b9c80ab5079b134198ca61b8,18.0
360,5191,29,eb5d682f5a89e229ebd2b7426817c68a,18.05
361,4971,29,76963e8d3021a3a3740288656624dc7e,18.1
362,4971,29,e0c7e593bb81a6ff05eb77f65af7cc7c,18.15
363,4956,29,b684b91573dd0c7ddc4935ec8f3ba6a3,18.2
364,4956,29,85d525a5ed697ac02f7bf45f82035839,18.25
365,5191,29,0c22f5df8527d37af8fb39cf84536a5f,18.3
366,5407,29,cba4c4a26a9acbe4942b5a0f31f84451,18.35
367,4958,29,ab82a35ef635651378049cee2e629e6a,18.4
368,4903,29,9b349cc04c6456646f5bcca29d5f2e16,18.45
369,4655,29,20342dca7c121d150537a553601f2cff,18.5
370,4655,29,7eb8a033fb93be1a166b929b057f47e8,18.55
371,5165,29,cc17b0041b6531a93c4bfa99cf98050a,18.6
372,5165,29,070ba31683323066fe5594bc96ae71d1,18.65
373,4903,29,553283ef69b1fd89297a2747b33205fe,18.7
374,4629,29,29c9bea4133ee9c945c5692f13ce2abb,18.75
375,5165,29,c2c3e73b6671997475b1eb8185e5e6d8,18.8
376,5165,29,d8b742ad34803237e604b391b201201e,18.85
377,4629,29,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,18.9
378,4711,29,0c22f5df8527d37af8fb39cf84536a5f,18.95
379,4711,29,eb5d682f5a89e229ebd2b7426817c68a,19.0
380,5407,29,6128f51c6c406ea6fb7c22ab72995672,19.05
381,5334,30,cba4c4a26a9acbe4942b5a0f31f84451,19.1
382,4537,30,e6d7a1d059817b81e9924cd15c91399b,19.15
383,5080,30,32792956b9c80ab5079b134198ca61b8,19.2
384,5334,30,6128f51c6c406ea6fb7c22ab72995672,19.25
385,5333,30,e962321310000bd8f0df569f7feedb44,19.3
386,5080,30,5130600714e96c95bd2bccd69d07f496,19.35
387,5333,30,0646f8dc98605131cbd13c096e45cad3,19.4
388,4537,30,38437eee2d9c701de96336291632678f,19.45
389,4616,30,ea96565a4e012cca8889fcce4b25307e,19.5
390,4616,30,675264e67bb16cf95fce8e6a3fd44284,19.55
391,5666,31,dce33dd1e86fcd7160ed5a0ff73422ac,19.6
392,5666,31,5792677fbbcd4b20faedab348e435279,19.65
393,5596,31,96f96aaa3e6be22754adfddb27164944,19.7
394,5596,31,3b34085a6c59f7df3b1f34b996a4eacc,19.75
395,5381,31,c66b2c326db349ab6561d6b782d2ab8f,19.8
396,6286,31,036970cadbf3539a826ad22b62f77d20,19.85
397,4478,31,50b003deb4b331c44241db4cea752ee4,19.9
398,4155,31,b684b91573dd0c7ddc4935ec8f3ba6a3,19.95
399,4748,31,3b34085a6c59f7df3b1f34b996a4eacc,20.0
400,6286,31,0ab214692ecb89468e279d02fe53320c,20.05
401,4748,31,96f96aaa3e6be22754adfddb27164944,20.1
402,4790,31,97fe955b4a8cb5e8cb4e6e920aa9da6d,20.15
403,4790,31,a8e5d185fc13ac02ff6e78dc094679c5,20.2
404,4805,31,20342dca7c121d150537a553601f2cff,20.25
405,4805,31,7eb8a033fb93be1a166b929b057f47e8,20.3
406,4478,31,7dd30d6c4aa394cae217d6922a082550,20.35
407,5342,31,01b500657eb3eed1b45b5347a3832f6e,20.4
408,5342,31,db49e5091659cea81ceb888e9e82108b,20.45
409,5381,31,87aaa85249fb7e63506af5d72c3f26c5,20.5
410,4155,31,85d525a5ed697ac02f7bf45f82035839,20.55
411,5678,32,ec6ee55e4cefbc1e83a5fadea0fbdc07,20.6
412,4977,32,6c94fd057732ad5590f3d2a7416e1f8d,20.65
413,5678,32,0630650325b8d516707467f9ce32db0d,20.7
414,5720,32,6807fae1ed3d488067ae193ec01db375,20.75
415,5720,32,07519e983f9c1f1f3243bd37defb96d8,20.8
416,4977,32,3b314419f1753049f9092113c476a5b4,20.85
417,5787,32,0c22f5df8527d37af8fb39cf84536a5f,20.9
418,5787,32,eb5d682f5a89e229ebd2b7426817c68a,20.95
419,6148,32,f8be52f2f55e4e3a6786e7a0c6d42ac4,21.0
420,5738,32,8e3b5edd63978d4a20e0ae0d181fcd60,21.05
421,5738,32,82a52b099b0cb44ccb2ec4868c8c055f,21.1
422,6148,32,66cecc259f05a8d3bfff1fc273c4224f,21.15
423,4350,33,96f96aaa3e6be22754adfddb27164944,21.2
