,fuzzer,edge,fuzzer_combination,benchmark
9517,aflplusplus-0,11273-11340,fca,lua
9519,aflplusplus-0,11273-11367,fca,lua
9523,aflplusplus-0,11273-11372,fca,lua
9527,aflplusplus-0,11273-11379,fca,lua
9531,aflplusplus-0,11273-11390,fca,lua
9535,aflplusplus-0,11273-11460,fca,lua
9539,aflplusplus-0,11283-11288,fca,lua
9543,aflplusplus-0,11298-11498,fca,lua
9551,aflplusplus-0,11323-11330,fca,lua
9558,aflplusplus-0,11337-11479,fca,lua
9561,aflplusplus-0,11340-11350,fca,lua
9564,aflplusplus-0,11364-11479,fca,lua
9565,aflplusplus-0,11367-11377,fca,lua
9569,aflplusplus-0,11372-11377,fca,lua
9573,aflplusplus-0,11377-11384,fca,lua
9576,aflplusplus-0,11379-11384,fca,lua
9580,aflplusplus-0,11384-11479,fca,lua
9582,aflplusplus-0,11390-11479,fca,lua
9586,aflplusplus-0,11460-11470,fca,lua
9590,aflplusplus-0,11470-11479,fca,lua
9598,aflplusplus-0,12166-12186,fca,lua
9602,aflplusplus-0,12186-12205,fca,lua
9608,aflplusplus-0,12297-12330,fca,lua
9612,aflplusplus-0,12305-12318,fca,lua
9614,aflplusplus-0,12406-12435,fca,lua
9618,aflplusplus-0,12435-12453,fca,lua
9625,aflplusplus-0,12472-12474,fca,lua
9629,aflplusplus-0,12474-12546,fca,lua
9632,aflplusplus-0,12546-12562,fca,lua
9636,aflplusplus-0,12562-12566,fca,lua
9647,aflplusplus-0,13078-13105,fca,lua
9649,aflplusplus-0,13105-13114,fca,lua
9652,aflplusplus-0,13114-13123,fca,lua
9659,aflplusplus-0,13207-13261,fca,lua
9663,aflplusplus-0,13673-13689,fca,lua
9667,aflplusplus-0,13689-13696,fca,lua
9677,aflplusplus-0,14070-14091,fca,lua
9683,aflplusplus-0,14097-14102,fca,lua
9687,aflplusplus-0,14102-14109,fca,lua
9697,aflplusplus-0,14562-14611,fca,lua
9701,aflplusplus-0,14611-14676,fca,lua
9708,aflplusplus-0,14952-14964,fca,lua
9711,aflplusplus-0,15125-15202,fca,lua
9712,aflplusplus-0,15292-15327,fca,lua
9716,aflplusplus-0,15327-15337,fca,lua
9720,aflplusplus-0,15337-15292,fca,lua
9724,aflplusplus-0,15524-15595,fca,lua
9728,aflplusplus-0,15558-15585,fca,lua
9732,aflplusplus-0,15602-15632,fca,lua
9735,aflplusplus-0,15602-15639,fca,lua
9736,aflplusplus-0,15632-15639,fca,lua
9741,aflplusplus-0,15694-15996,fca,lua
9743,aflplusplus-0,15781-15795,fca,lua
9744,aflplusplus-0,15903-15924,fca,lua
9748,aflplusplus-0,15924-15931,fca,lua
9752,aflplusplus-0,15996-16017,fca,lua
9755,aflplusplus-0,15996-16057,fca,lua
9760,aflplusplus-0,16045-16059,fca,lua
9762,aflplusplus-0,16057-16059,fca,lua
9765,aflplusplus-0,16072-16088,fca,lua
9767,aflplusplus-0,16172-16203,fca,lua
9772,aflplusplus-0,16359-16379,fca,lua
9774,aflplusplus-0,16379-16390,fca,lua
9776,aflplusplus-0,16390-16551,fca,lua
9778,aflplusplus-0,16399-16417,fca,lua
9782,aflplusplus-0,16417-16551,fca,lua
9786,aflplusplus-0,16430-16437,fca,lua
9790,aflplusplus-0,16437-16551,fca,lua
9796,aflplusplus-0,16492-16513,fca,lua
9805,aflplusplus-0,16637-16640,fca,lua
9807,aflplusplus-0,16640-16624,fca,lua
9811,aflplusplus-0,16669-16682,fca,lua
9816,aflplusplus-0,16682-16712,fca,lua
9821,aflplusplus-0,16686-16704,fca,lua
9826,aflplusplus-0,16704-16706,fca,lua
9830,aflplusplus-0,16706-16682,fca,lua
9833,aflplusplus-0,16712-16715,fca,lua
9837,aflplusplus-0,17813-17823,fca,lua
9840,aflplusplus-0,17823-17851,fca,lua
9843,aflplusplus-0,17841-17843,fca,lua
9845,aflplusplus-0,18108-18127,fca,lua
9846,aflplusplus-0,18130-18171,fca,lua
9849,aflplusplus-0,18260-18267,fca,lua
9853,aflplusplus-0,18267-18278,fca,lua
9857,aflplusplus-0,18278-18281,fca,lua
9864,aflplusplus-0,18465-18489,fca,lua
9865,aflplusplus-0,18489-18508,fca,lua
9872,aflplusplus-0,1859-1898,fca,lua
9877,aflplusplus-0,18603-18626,fca,lua
9882,aflplusplus-0,18626-18658,fca,lua
9887,aflplusplus-0,18700-18703,fca,lua
9888,aflplusplus-0,18703-18714,fca,lua
9889,aflplusplus-0,18703-18721,fca,lua
9891,aflplusplus-0,18714-18735,fca,lua
9892,aflplusplus-0,18721-18683,fca,lua
9895,aflplusplus-0,1898-1924,fca,lua
9903,aflplusplus-0,19249-19282,fca,lua
9907,aflplusplus-0,19282-19292,fca,lua
9911,aflplusplus-0,19319-19331,fca,lua
9917,aflplusplus-0,19837-20015,fca,lua
9921,aflplusplus-0,19887-20001,fca,lua
9925,aflplusplus-0,20001-20013,fca,lua
9928,aflplusplus-0,20069-20110,fca,lua
9929,aflplusplus-0,20130-20144,fca,lua
9933,aflplusplus-0,20144-20217,fca,lua
9939,aflplusplus-0,20188-20208,fca,lua
9945,aflplusplus-0,20551-20567,fca,lua
9949,aflplusplus-0,20567-20574,fca,lua
9959,aflplusplus-0,20993-21007,fca,lua
9963,aflplusplus-0,21007-21023,fca,lua
9967,aflplusplus-0,21007-21052,fca,lua
9971,aflplusplus-0,21023-21052,fca,lua
9975,aflplusplus-0,21052-21054,fca,lua
10004,aflplusplus-0,21641-21673,fca,lua
10009,aflplusplus-0,21700-21709,fca,lua
10013,aflplusplus-0,21720-21725,fca,lua
10019,aflplusplus-0,21741-21772,fca,lua
10026,aflplusplus-0,21777-21793,fca,lua
10030,aflplusplus-0,21777-21829,fca,lua
10034,aflplusplus-0,21793-21812,fca,lua
10036,aflplusplus-0,21793-21829,fca,lua
10040,aflplusplus-0,21812-21829,fca,lua
10042,aflplusplus-0,21829-21831,fca,lua
10045,aflplusplus-0,21831-21772,fca,lua
10048,aflplusplus-0,21839-21844,fca,lua
10055,aflplusplus-0,21865-21873,fca,lua
10059,aflplusplus-0,21873-21884,fca,lua
10062,aflplusplus-0,21873-21891,fca,lua
10065,aflplusplus-0,21891-21911,fca,lua
10069,aflplusplus-0,21954-21963,fca,lua
10076,aflplusplus-0,21993-21995,fca,lua
10077,aflplusplus-0,21995-21997,fca,lua
10078,aflplusplus-0,21997-21839,fca,lua
10081,aflplusplus-0,2200-2239,fca,lua
10085,aflplusplus-0,22002-22009,fca,lua
10087,aflplusplus-0,22002-22022,fca,lua
10088,aflplusplus-0,22009-22067,fca,lua
10093,aflplusplus-0,22039-22056,fca,lua
10096,aflplusplus-0,22063-22065,fca,lua
10098,aflplusplus-0,22065-22067,fca,lua
10104,aflplusplus-0,22109-22121,fca,lua
10106,aflplusplus-0,2215-2239,fca,lua
10111,aflplusplus-0,22330-22419,fca,lua
10117,aflplusplus-0,22368-22375,fca,lua
10120,aflplusplus-0,22375-22419,fca,lua
10129,aflplusplus-0,2239-2246,fca,lua
10136,aflplusplus-0,22636-22650,fca,lua
10137,aflplusplus-0,22650-22671,fca,lua
10140,aflplusplus-0,2293-2369,fca,lua
10145,aflplusplus-0,23245-23255,fca,lua
10146,aflplusplus-0,23299-23306,fca,lua
10147,aflplusplus-0,2330-2369,fca,lua
10151,aflplusplus-0,23368-23402,fca,lua
10156,aflplusplus-0,23402-23511,fca,lua
10159,aflplusplus-0,23407-23419,fca,lua
10163,aflplusplus-0,23407-23426,fca,lua
10170,aflplusplus-0,23426-23435,fca,lua
10173,aflplusplus-0,23426-23462,fca,lua
10178,aflplusplus-0,23462-23466,fca,lua
10181,aflplusplus-0,23466-23479,fca,lua
10182,aflplusplus-0,23479-23491,fca,lua
10184,aflplusplus-0,23491-23496,fca,lua
10186,aflplusplus-0,23496-23502,fca,lua
10189,aflplusplus-0,23502-23504,fca,lua
10192,aflplusplus-0,23511-23518,fca,lua
10194,aflplusplus-0,23511-23538,fca,lua
10198,aflplusplus-0,23518-23525,fca,lua
10200,aflplusplus-0,23518-23538,fca,lua
10202,aflplusplus-0,23525-23548,fca,lua
10207,aflplusplus-0,2381-2455,fca,lua
10208,aflplusplus-0,23894-23903,fca,lua
10210,aflplusplus-0,23903-23912,fca,lua
10213,aflplusplus-0,23912-23931,fca,lua
10219,aflplusplus-0,24124-24140,fca,lua
10222,aflplusplus-0,24140-24145,fca,lua
10224,aflplusplus-0,24140-24154,fca,lua
10229,aflplusplus-0,24154-24157,fca,lua
10234,aflplusplus-0,24157-24164,fca,lua
10238,aflplusplus-0,24164-24140,fca,lua
10242,aflplusplus-0,24448-24454,fca,lua
10245,aflplusplus-0,24532-24627,fca,lua
10246,aflplusplus-0,24576-24597,fca,lua
10250,aflplusplus-0,24597-24612,fca,lua
10256,aflplusplus-0,25015-25041,fca,lua
10261,aflplusplus-0,25328-25391,fca,lua
10265,aflplusplus-0,25363-25371,fca,lua
10271,aflplusplus-0,2624-2674,fca,lua
10275,aflplusplus-0,26348-26367,fca,lua
10279,aflplusplus-0,26367-26383,fca,lua
10284,aflplusplus-0,26391-26410,fca,lua
10288,aflplusplus-0,26410-26431,fca,lua
10294,aflplusplus-0,26449-26470,fca,lua
10298,aflplusplus-0,26470-26485,fca,lua
10305,aflplusplus-0,26490-26497,fca,lua
10307,aflplusplus-0,26591-26650,fca,lua
10311,aflplusplus-0,26591-26719,fca,lua
10315,aflplusplus-0,26591-26756,fca,lua
10321,aflplusplus-0,26591-26874,fca,lua
10325,aflplusplus-0,26650-26659,fca,lua
10329,aflplusplus-0,26659-26674,fca,lua
10333,aflplusplus-0,26674-26891,fca,lua
10336,aflplusplus-0,26719-26729,fca,lua
10340,aflplusplus-0,26729-26744,fca,lua
10343,aflplusplus-0,2674-2681,fca,lua
10349,aflplusplus-0,26756-26766,fca,lua
10352,aflplusplus-0,26766-26781,fca,lua
10354,aflplusplus-0,26781-26891,fca,lua
10357,aflplusplus-0,26793-26805,fca,lua
10361,aflplusplus-0,26805-26820,fca,lua
10362,aflplusplus-0,26820-26891,fca,lua
10365,aflplusplus-0,26874-26891,fca,lua
10369,aflplusplus-0,26997-27012,fca,lua
10373,aflplusplus-0,27012-27019,fca,lua
10378,aflplusplus-0,27203-27230,fca,lua
10382,aflplusplus-0,27230-27246,fca,lua
10386,aflplusplus-0,27230-27270,fca,lua
10390,aflplusplus-0,27246-27270,fca,lua
10394,aflplusplus-0,27270-27272,fca,lua
10400,aflplusplus-0,27457-27467,fca,lua
10405,aflplusplus-0,27523-27535,fca,lua
10409,aflplusplus-0,27535-27551,fca,lua
10413,aflplusplus-0,27551-27635,fca,lua
10417,aflplusplus-0,27575-27587,fca,lua
10421,aflplusplus-0,27587-27575,fca,lua
10425,aflplusplus-0,27614-27618,fca,lua
10428,aflplusplus-0,27618-27628,fca,lua
10432,aflplusplus-0,27670-27672,fca,lua
10434,aflplusplus-0,27703-27711,fca,lua
10435,aflplusplus-0,27703-27717,fca,lua
10439,aflplusplus-0,27717-27754,fca,lua
10443,aflplusplus-0,27754-27756,fca,lua
10447,aflplusplus-0,27812-27824,fca,lua
10451,aflplusplus-0,27824-27812,fca,lua
10455,aflplusplus-0,27832-27844,fca,lua
10459,aflplusplus-0,27844-27846,fca,lua
10462,aflplusplus-0,27861-27874,fca,lua
10466,aflplusplus-0,27874-27905,fca,lua
10470,aflplusplus-0,27884-27891,fca,lua
10474,aflplusplus-0,27891-27900,fca,lua
10478,aflplusplus-0,27950-27986,fca,lua
10481,aflplusplus-0,27994-28021,fca,lua
10484,aflplusplus-0,27994-28026,fca,lua
10488,aflplusplus-0,27994-28033,fca,lua
10492,aflplusplus-0,27994-28047,fca,lua
10496,aflplusplus-0,27994-28054,fca,lua
10500,aflplusplus-0,27994-28139,fca,lua
10503,aflplusplus-0,28021-28031,fca,lua
10506,aflplusplus-0,28026-28031,fca,lua
10510,aflplusplus-0,28031-28038,fca,lua
10513,aflplusplus-0,28033-28038,fca,lua
10520,aflplusplus-0,28047-28052,fca,lua
10523,aflplusplus-0,28054-28059,fca,lua
10527,aflplusplus-0,28059-28081,fca,lua
10531,aflplusplus-0,28081-28086,fca,lua
10535,aflplusplus-0,28086-28111,fca,lua
10539,aflplusplus-0,28101-28116,fca,lua
10540,aflplusplus-0,28111-28116,fca,lua
10546,aflplusplus-0,28186-28196,fca,lua
10550,aflplusplus-0,28186-28206,fca,lua
10552,aflplusplus-0,28196-28226,fca,lua
10557,aflplusplus-0,28259-28295,fca,lua
10561,aflplusplus-0,28295-28312,fca,lua
10565,aflplusplus-0,28312-28319,fca,lua
10569,aflplusplus-0,28319-28332,fca,lua
10573,aflplusplus-0,28403-28436,fca,lua
10577,aflplusplus-0,28403-28445,fca,lua
10581,aflplusplus-0,28403-28455,fca,lua
10585,aflplusplus-0,28403-28465,fca,lua
10589,aflplusplus-0,28403-28474,fca,lua
10593,aflplusplus-0,28403-28483,fca,lua
10597,aflplusplus-0,28403-28501,fca,lua
10601,aflplusplus-0,28403-28519,fca,lua
10605,aflplusplus-0,28436-28533,fca,lua
10609,aflplusplus-0,28445-28533,fca,lua
10613,aflplusplus-0,28455-28533,fca,lua
10617,aflplusplus-0,28465-28533,fca,lua
10620,aflplusplus-0,28474-28533,fca,lua
10624,aflplusplus-0,28483-28533,fca,lua
10628,aflplusplus-0,28501-28533,fca,lua
10632,aflplusplus-0,28519-28533,fca,lua
10636,aflplusplus-0,28541-28565,fca,lua
10640,aflplusplus-0,28541-28574,fca,lua
10644,aflplusplus-0,28541-28583,fca,lua
10648,aflplusplus-0,28541-28617,fca,lua
10652,aflplusplus-0,28541-28636,fca,lua
10656,aflplusplus-0,28565-28652,fca,lua
10660,aflplusplus-0,28574-28652,fca,lua
10664,aflplusplus-0,28583-28652,fca,lua
10668,aflplusplus-0,28592-28600,fca,lua
10672,aflplusplus-0,28600-28613,fca,lua
10677,aflplusplus-0,28617-28652,fca,lua
10681,aflplusplus-0,28636-28652,fca,lua
10685,aflplusplus-0,2903-2911,fca,lua
10689,aflplusplus-0,2911-2918,fca,lua
10693,aflplusplus-0,29161-29208,fca,lua
10694,aflplusplus-0,2923-2965,fca,lua
10698,aflplusplus-0,29283-29298,fca,lua
10705,aflplusplus-0,29873-29898,fca,lua
10707,aflplusplus-0,29932-29950,fca,lua
10711,aflplusplus-0,29950-29982,fca,lua
10715,aflplusplus-0,29965-29982,fca,lua
10723,aflplusplus-0,30607-30630,fca,lua
10724,aflplusplus-0,30673-30680,fca,lua
10725,aflplusplus-0,30780-30803,fca,lua
10729,aflplusplus-0,30803-30813,fca,lua
10733,aflplusplus-0,30803-30821,fca,lua
10737,aflplusplus-0,30841-30892,fca,lua
10741,aflplusplus-0,30912-30953,fca,lua
10743,aflplusplus-0,30912-30977,fca,lua
10747,aflplusplus-0,31121-31141,fca,lua
10750,aflplusplus-0,31141-31155,fca,lua
10754,aflplusplus-0,31299-31309,fca,lua
10756,aflplusplus-0,31353-31363,fca,lua
10761,aflplusplus-0,31402-31442,fca,lua
10765,aflplusplus-0,3144-3175,fca,lua
10769,aflplusplus-0,3144-3193,fca,lua
10770,aflplusplus-0,3144-3230,fca,lua
10771,aflplusplus-0,31542-31563,fca,lua
10773,aflplusplus-0,31617-31623,fca,lua
10777,aflplusplus-0,3175-3683,fca,lua
10781,aflplusplus-0,31765-31794,fca,lua
10785,aflplusplus-0,31784-31794,fca,lua
10791,aflplusplus-0,31825-31834,fca,lua
10795,aflplusplus-0,31834-31843,fca,lua
10796,aflplusplus-0,31957-31977,fca,lua
10800,aflplusplus-0,31977-31987,fca,lua
10804,aflplusplus-0,31989-32011,fca,lua
10807,aflplusplus-0,32011-32020,fca,lua
10811,aflplusplus-0,32027-32034,fca,lua
10815,aflplusplus-0,32084-32094,fca,lua
10818,aflplusplus-0,32094-32104,fca,lua
10822,aflplusplus-0,32104-32114,fca,lua
10826,aflplusplus-0,32104-32160,fca,lua
10830,aflplusplus-0,32114-32123,fca,lua
10834,aflplusplus-0,32114-32158,fca,lua
10838,aflplusplus-0,32123-32140,fca,lua
10842,aflplusplus-0,32123-32158,fca,lua
10846,aflplusplus-0,32140-32158,fca,lua
10850,aflplusplus-0,32158-32250,fca,lua
10854,aflplusplus-0,32160-32166,fca,lua
10858,aflplusplus-0,32160-32199,fca,lua
10862,aflplusplus-0,32166-32185,fca,lua
10866,aflplusplus-0,32166-32199,fca,lua
10869,aflplusplus-0,32185-32199,fca,lua
10873,aflplusplus-0,32199-32206,fca,lua
10877,aflplusplus-0,32199-32248,fca,lua
10884,aflplusplus-0,32206-32248,fca,lua
10888,aflplusplus-0,32215-32234,fca,lua
10892,aflplusplus-0,32215-32248,fca,lua
10896,aflplusplus-0,32234-32248,fca,lua
10900,aflplusplus-0,32248-32250,fca,lua
10904,aflplusplus-0,32250-32252,fca,lua
10908,aflplusplus-0,32260-32264,fca,lua
10912,aflplusplus-0,32264-32273,fca,lua
10916,aflplusplus-0,32264-32287,fca,lua
10920,aflplusplus-0,32273-32296,fca,lua
10924,aflplusplus-0,32287-32296,fca,lua
10928,aflplusplus-0,32296-32300,fca,lua
10932,aflplusplus-0,32402-32412,fca,lua
10936,aflplusplus-0,32412-32418,fca,lua
10941,aflplusplus-0,3254-3278,fca,lua
10945,aflplusplus-0,32659-32674,fca,lua
10947,aflplusplus-0,32680-32698,fca,lua
10950,aflplusplus-0,3278-3297,fca,lua
10954,aflplusplus-0,3278-3304,fca,lua
10958,aflplusplus-0,32783-32798,fca,lua
10963,aflplusplus-0,32851-32896,fca,lua
10967,aflplusplus-0,32851-32902,fca,lua
10970,aflplusplus-0,32851-32956,fca,lua
10972,aflplusplus-0,32851-32968,fca,lua
10977,aflplusplus-0,32896-32992,fca,lua
10981,aflplusplus-0,32908-32992,fca,lua
10985,aflplusplus-0,32962-32992,fca,lua
10986,aflplusplus-0,32968-32992,fca,lua
10990,aflplusplus-0,3297-3304,fca,lua
10994,aflplusplus-0,32980-32992,fca,lua
10995,aflplusplus-0,3304-3306,fca,lua
10999,aflplusplus-0,3306-3330,fca,lua
11006,aflplusplus-0,3324-3330,fca,lua
11011,aflplusplus-0,33449-33454,fca,lua
11012,aflplusplus-0,33535-33561,fca,lua
11018,aflplusplus-0,33824-33853,fca,lua
11021,aflplusplus-0,33824-33858,fca,lua
11023,aflplusplus-0,33853-33863,fca,lua
11032,aflplusplus-0,34252-34296,fca,lua
11036,aflplusplus-0,34337-34428,fca,lua
11043,aflplusplus-0,35102-35119,fca,lua
11044,aflplusplus-0,35109-35111,fca,lua
11045,aflplusplus-0,35152-35174,fca,lua
11047,aflplusplus-0,35211-35232,fca,lua
11048,aflplusplus-0,35232-35243,fca,lua
11052,aflplusplus-0,35237-35255,fca,lua
11057,aflplusplus-0,35326-35333,fca,lua
11061,aflplusplus-0,35333-35326,fca,lua
11065,aflplusplus-0,35446-35459,fca,lua
11069,aflplusplus-0,35459-35466,fca,lua
11073,aflplusplus-0,35873-35878,fca,lua
11077,aflplusplus-0,35878-35873,fca,lua
11081,aflplusplus-0,35883-35895,fca,lua
11085,aflplusplus-0,35895-35900,fca,lua
11089,aflplusplus-0,35900-35913,fca,lua
11094,aflplusplus-0,35954-35977,fca,lua
11098,aflplusplus-0,35977-35992,fca,lua
11101,aflplusplus-0,35990-35992,fca,lua
11105,aflplusplus-0,36012-36032,fca,lua
11108,aflplusplus-0,36032-36046,fca,lua
11115,aflplusplus-0,36908-36929,fca,lua
11118,aflplusplus-0,36989-37010,fca,lua
11122,aflplusplus-0,37010-37017,fca,lua
11126,aflplusplus-0,37115-37137,fca,lua
11130,aflplusplus-0,37148-37160,fca,lua
11137,aflplusplus-0,37167-37174,fca,lua
11141,aflplusplus-0,37167-37181,fca,lua
11145,aflplusplus-0,37181-37183,fca,lua
11152,aflplusplus-0,38256-38286,fca,lua
11155,aflplusplus-0,38552-38577,fca,lua
11160,aflplusplus-0,38577-38580,fca,lua
11161,aflplusplus-0,38586-38603,fca,lua
11162,aflplusplus-0,38620-38687,fca,lua
11166,aflplusplus-0,38644-38681,fca,lua
11171,aflplusplus-0,38652-38681,fca,lua
11175,aflplusplus-0,38687-38724,fca,lua
11179,aflplusplus-0,38698-38724,fca,lua
11186,aflplusplus-0,38792-38851,fca,lua
11188,aflplusplus-0,38821-38844,fca,lua
11192,aflplusplus-0,38844-38851,fca,lua
11196,aflplusplus-0,38856-38883,fca,lua
11202,aflplusplus-0,39080-39092,fca,lua
11207,aflplusplus-0,39092-39103,fca,lua
11211,aflplusplus-0,39092-39120,fca,lua
11215,aflplusplus-0,39189-39203,fca,lua
11220,aflplusplus-0,39203-39211,fca,lua
11223,aflplusplus-0,39211-39218,fca,lua
11226,aflplusplus-0,39213-39218,fca,lua
11229,aflplusplus-0,39218-39224,fca,lua
11231,aflplusplus-0,39224-39252,fca,lua
11232,aflplusplus-0,39252-39254,fca,lua
11235,aflplusplus-0,39254-39213,fca,lua
11242,aflplusplus-0,39267-39273,fca,lua
11248,aflplusplus-0,39273-39291,fca,lua
11254,aflplusplus-0,39291-39302,fca,lua
11257,aflplusplus-0,39298-39302,fca,lua
11260,aflplusplus-0,39302-39267,fca,lua
11263,aflplusplus-0,39304-39308,fca,lua
11266,aflplusplus-0,39435-39470,fca,lua
11270,aflplusplus-0,39477-39484,fca,lua
11271,aflplusplus-0,39484-39497,fca,lua
11275,aflplusplus-0,39497-39532,fca,lua
11281,aflplusplus-0,40036-40211,fca,lua
11286,aflplusplus-0,40211-40265,fca,lua
11290,aflplusplus-0,40270-40302,fca,lua
11294,aflplusplus-0,40287-40302,fca,lua
11298,aflplusplus-0,40302-40331,fca,lua
11302,aflplusplus-0,4034-4067,fca,lua
11303,aflplusplus-0,40340-40382,fca,lua
11307,aflplusplus-0,40382-40421,fca,lua
11311,aflplusplus-0,40388-40399,fca,lua
11313,aflplusplus-0,40608-40615,fca,lua
11317,aflplusplus-0,40615-40626,fca,lua
11321,aflplusplus-0,40615-40637,fca,lua
11325,aflplusplus-0,40626-40643,fca,lua
11329,aflplusplus-0,40643-40655,fca,lua
11334,aflplusplus-0,40643-40670,fca,lua
11337,aflplusplus-0,40643-40721,fca,lua
11341,aflplusplus-0,40655-40660,fca,lua
11345,aflplusplus-0,40660-40667,fca,lua
11350,aflplusplus-0,4067-4154,fca,lua
11354,aflplusplus-0,40670-40775,fca,lua
11357,aflplusplus-0,40721-40775,fca,lua
11363,aflplusplus-0,40854-40922,fca,lua
11365,aflplusplus-0,41021-41051,fca,lua
11369,aflplusplus-0,41051-41054,fca,lua
11372,aflplusplus-0,41143-41169,fca,lua
11376,aflplusplus-0,41169-41182,fca,lua
11383,aflplusplus-0,41182-41227,fca,lua
11387,aflplusplus-0,41187-41203,fca,lua
11391,aflplusplus-0,41187-41220,fca,lua
11395,aflplusplus-0,41203-41220,fca,lua
11399,aflplusplus-0,41220-41222,fca,lua
11403,aflplusplus-0,41222-41182,fca,lua
11407,aflplusplus-0,41227-41235,fca,lua
11410,aflplusplus-0,41309-41291,fca,lua
11411,aflplusplus-0,41645-41664,fca,lua
11412,aflplusplus-0,41704-41726,fca,lua
11416,aflplusplus-0,41726-41729,fca,lua
11420,aflplusplus-0,41929-41934,fca,lua
11424,aflplusplus-0,41934-41950,fca,lua
11428,aflplusplus-0,41934-41994,fca,lua
11433,aflplusplus-0,41950-42098,fca,lua
11437,aflplusplus-0,41994-41996,fca,lua
11441,aflplusplus-0,41996-41929,fca,lua
11445,aflplusplus-0,42134-42141,fca,lua
11449,aflplusplus-0,42141-42153,fca,lua
11453,aflplusplus-0,42153-42161,fca,lua
11457,aflplusplus-0,42161-42210,fca,lua
11460,aflplusplus-0,42168-42184,fca,lua
11464,aflplusplus-0,42218-42321,fca,lua
11465,aflplusplus-0,42244-42269,fca,lua
11469,aflplusplus-0,42269-42290,fca,lua
11472,aflplusplus-0,42269-42297,fca,lua
11479,aflplusplus-0,42297-42312,fca,lua
11484,aflplusplus-0,42384-42389,fca,lua
11487,aflplusplus-0,42599-42622,fca,lua
11491,aflplusplus-0,42599-42637,fca,lua
11495,aflplusplus-0,42622-42649,fca,lua
11499,aflplusplus-0,42637-42649,fca,lua
11503,aflplusplus-0,42649-42653,fca,lua
11507,aflplusplus-0,42649-42661,fca,lua
11511,aflplusplus-0,42653-42664,fca,lua
11515,aflplusplus-0,42661-42664,fca,lua
11519,aflplusplus-0,42676-42730,fca,lua
11523,aflplusplus-0,42742-42770,fca,lua
11526,aflplusplus-0,42742-42780,fca,lua
11530,aflplusplus-0,42770-42780,fca,lua
11533,aflplusplus-0,42780-42788,fca,lua
11536,aflplusplus-0,42780-42794,fca,lua
11540,aflplusplus-0,42788-42803,fca,lua
11543,aflplusplus-0,42794-42803,fca,lua
