,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
2171,3570,3082024549,fairfuzz-0-exid24,fairfuzz,1291,1d460a117ba89ec3a8e2f29876f2f68ebc2de84e7b3e8f3c632206de91d1ab6e,crash,2171,SEGV,884ec7d3390930225f967542efadb816,msan,fcb,nm
3713,3570,3082024549,fairfuzz-0-exid24,fairfuzz,1291,1d460a117ba89ec3a8e2f29876f2f68ebc2de84e7b3e8f3c632206de91d1ab6e,crash,3713,SEGV,884ec7d3390930225f967542efadb816,tsan,fcb,nm
497,3572,3082024549,fairfuzz-0-exid24,fairfuzz,1292,7b7e557e79929b4a403d01c6ccc3b7f0cae875eb6e01c9dc15a1408470854c15,crash,497,SEGV,32792956b9c80ab5079b134198ca61b8,asan,fcb,nm
2076,3572,3082024549,fairfuzz-0-exid24,fairfuzz,1292,7b7e557e79929b4a403d01c6ccc3b7f0cae875eb6e01c9dc15a1408470854c15,crash,2076,SEGV,5130600714e96c95bd2bccd69d07f496,msan,fcb,nm
3614,3572,3082024549,fairfuzz-0-exid24,fairfuzz,1292,7b7e557e79929b4a403d01c6ccc3b7f0cae875eb6e01c9dc15a1408470854c15,crash,3614,SEGV,5130600714e96c95bd2bccd69d07f496,tsan,fcb,nm
2263,3708,3082024549,fairfuzz-0-exid24,fairfuzz,1378,386254ce4a03e945097c31942b414862fc6c988a579d62c445e337da227f3353,crash,2263,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan,fcb,nm
3812,3708,3082024549,fairfuzz-0-exid24,fairfuzz,1378,386254ce4a03e945097c31942b414862fc6c988a579d62c445e337da227f3353,crash,3812,SEGV,6128f51c6c406ea6fb7c22ab72995672,tsan,fcb,nm
697,3708,3082024549,fairfuzz-0-exid24,fairfuzz,1378,386254ce4a03e945097c31942b414862fc6c988a579d62c445e337da227f3353,crash,697,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan,fcb,nm
642,4135,3063924159,afl-0-exid24,afl,1615,d76bea2621cc7d5731cd03b96d46cabd7a6156a5f7fdaad582a84cce0c54a908,crash,642,SEGV,036970cadbf3539a826ad22b62f77d20,asan,fcb,nm
2210,4135,3063924159,afl-0-exid24,afl,1615,d76bea2621cc7d5731cd03b96d46cabd7a6156a5f7fdaad582a84cce0c54a908,crash,2210,SEGV,0ab214692ecb89468e279d02fe53320c,msan,fcb,nm
3757,4135,3063924159,afl-0-exid24,afl,1615,d76bea2621cc7d5731cd03b96d46cabd7a6156a5f7fdaad582a84cce0c54a908,crash,3757,SEGV,0ab214692ecb89468e279d02fe53320c,tsan,fcb,nm
2095,4162,3063924159,afl-0-exid24,afl,1632,c60d4838f6d29803d73d6f7a1dba47391e1ecfa8e3c783d53a69c228048adaba,crash,2095,SEGV,0646f8dc98605131cbd13c096e45cad3,msan,fcb,nm
3633,4162,3063924159,afl-0-exid24,afl,1632,c60d4838f6d29803d73d6f7a1dba47391e1ecfa8e3c783d53a69c228048adaba,crash,3633,SEGV,0646f8dc98605131cbd13c096e45cad3,tsan,fcb,nm
516,4162,3063924159,afl-0-exid24,afl,1632,c60d4838f6d29803d73d6f7a1dba47391e1ecfa8e3c783d53a69c228048adaba,crash,516,SEGV,e962321310000bd8f0df569f7feedb44,asan,fcb,nm
575,4537,3880102995,aflfast-0-exid24,aflfast,1812,5d2ee89200ecc89b0c28f8a4285b72c57eec57bcb106e9470cdc8f4dc42bef96,crash,575,SEGV,38437eee2d9c701de96336291632678f,asan,fcb,nm
2150,4537,3880102995,aflfast-0-exid24,aflfast,1812,5d2ee89200ecc89b0c28f8a4285b72c57eec57bcb106e9470cdc8f4dc42bef96,crash,2150,SEGV,e6d7a1d059817b81e9924cd15c91399b,msan,fcb,nm
3691,4537,3880102995,aflfast-0-exid24,aflfast,1812,5d2ee89200ecc89b0c28f8a4285b72c57eec57bcb106e9470cdc8f4dc42bef96,crash,3691,SEGV,e6d7a1d059817b81e9924cd15c91399b,tsan,fcb,nm
673,4616,3082024549,fairfuzz-0-exid24,fairfuzz,1832,ab6c14f64d029007e2746a571a26267fa2af9b54d8b524ce63703365db1d117d,crash,673,SEGV,675264e67bb16cf95fce8e6a3fd44284,asan,fcb,nm
2240,4616,3082024549,fairfuzz-0-exid24,fairfuzz,1832,ab6c14f64d029007e2746a571a26267fa2af9b54d8b524ce63703365db1d117d,crash,2240,SEGV,ea96565a4e012cca8889fcce4b25307e,msan,fcb,nm
3788,4616,3082024549,fairfuzz-0-exid24,fairfuzz,1832,ab6c14f64d029007e2746a571a26267fa2af9b54d8b524ce63703365db1d117d,crash,3788,SEGV,ea96565a4e012cca8889fcce4b25307e,tsan,fcb,nm
625,4748,3082024549,fairfuzz-0-exid24,fairfuzz,1881,f84a400e989ffbb9bfc3a7cacb7fabd5c6f5443bfb40bc686ea2b8ec0b4151c2,crash,625,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan,fcb,nm
2194,4748,3082024549,fairfuzz-0-exid24,fairfuzz,1881,f84a400e989ffbb9bfc3a7cacb7fabd5c6f5443bfb40bc686ea2b8ec0b4151c2,crash,2194,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,msan,fcb,nm
3740,4748,3082024549,fairfuzz-0-exid24,fairfuzz,1881,f84a400e989ffbb9bfc3a7cacb7fabd5c6f5443bfb40bc686ea2b8ec0b4151c2,crash,3740,SEGV,96f96aaa3e6be22754adfddb27164944,tsan,fcb,nm
1510,4790,3880102995,aflfast-0-exid24,aflfast,1897,286a97cb27ca2142acc4ff0f90d7d51449b7059409723d323ccd93b2c07941f5,crash,1510,SEGV,97fe955b4a8cb5e8cb4e6e920aa9da6d,asan,fcb,nm
3029,4790,3880102995,aflfast-0-exid24,aflfast,1897,286a97cb27ca2142acc4ff0f90d7d51449b7059409723d323ccd93b2c07941f5,crash,3029,SEGV,a8e5d185fc13ac02ff6e78dc094679c5,msan,fcb,nm
4621,4790,3880102995,aflfast-0-exid24,aflfast,1897,286a97cb27ca2142acc4ff0f90d7d51449b7059409723d323ccd93b2c07941f5,crash,4621,SEGV,a8e5d185fc13ac02ff6e78dc094679c5,tsan,fcb,nm
3799,4805,3082024549,fairfuzz-0-exid24,fairfuzz,1900,7b87362b24c30322db09e97b34a2b474ca77de1c763975064e3084a4b321e210,crash,3799,SEGV,20342dca7c121d150537a553601f2cff,tsan,fcb,nm
684,4805,3082024549,fairfuzz-0-exid24,fairfuzz,1900,7b87362b24c30322db09e97b34a2b474ca77de1c763975064e3084a4b321e210,crash,684,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan,fcb,nm
2251,4805,3082024549,fairfuzz-0-exid24,fairfuzz,1900,7b87362b24c30322db09e97b34a2b474ca77de1c763975064e3084a4b321e210,crash,2251,SEGV,7eb8a033fb93be1a166b929b057f47e8,msan,fcb,nm
2777,5696,3082024549,fairfuzz-0-exid24,fairfuzz,2210,22512a54cb3de4641033642269dce7b79ce17d18c1bf6c3a8ae7bb3412e3f223,crash,2777,SEGV,78c5fe1e9fea41710ccf42d74a3642be,msan,fcb,nm
4362,5696,3082024549,fairfuzz-0-exid24,fairfuzz,2210,22512a54cb3de4641033642269dce7b79ce17d18c1bf6c3a8ae7bb3412e3f223,crash,4362,SEGV,78c5fe1e9fea41710ccf42d74a3642be,tsan,fcb,nm
1249,5696,3082024549,fairfuzz-0-exid24,fairfuzz,2210,22512a54cb3de4641033642269dce7b79ce17d18c1bf6c3a8ae7bb3412e3f223,crash,1249,SEGV,8590b2ad25e44c36b8c6d6080ee36a39,asan,fcb,nm
3675,6084,3082024549,fairfuzz-0-exid24,fairfuzz,2397,16800a6dc170763a4f3ad3522bb624571cce8ef5f69d8ec9df436c7115a48e09,crash,3675,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan,fcb,nm
558,6084,3082024549,fairfuzz-0-exid24,fairfuzz,2397,16800a6dc170763a4f3ad3522bb624571cce8ef5f69d8ec9df436c7115a48e09,crash,558,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan,fcb,nm
2134,6084,3082024549,fairfuzz-0-exid24,fairfuzz,2397,16800a6dc170763a4f3ad3522bb624571cce8ef5f69d8ec9df436c7115a48e09,crash,2134,SEGV,189d3af2d351e4a957a2cdee6427f4fd,msan,fcb,nm
1061,6255,3082024549,fairfuzz-0-exid24,fairfuzz,2507,fa9ad83904bd68567e9cf8780138309311ddc42098c004361f2ff92a0daad6ea,crash,1061,SEGV,01b500657eb3eed1b45b5347a3832f6e,asan,fcb,nm
2600,6255,3082024549,fairfuzz-0-exid24,fairfuzz,2507,fa9ad83904bd68567e9cf8780138309311ddc42098c004361f2ff92a0daad6ea,crash,2600,SEGV,01b500657eb3eed1b45b5347a3832f6e,msan,fcb,nm
4175,6255,3082024549,fairfuzz-0-exid24,fairfuzz,2507,fa9ad83904bd68567e9cf8780138309311ddc42098c004361f2ff92a0daad6ea,crash,4175,SEGV,db49e5091659cea81ceb888e9e82108b,tsan,fcb,nm
269,6444,3082024549,fairfuzz-0-exid24,fairfuzz,2589,c991454b1b23274aa29272b82468b833b689cd2782048333d911736d87de9fba,crash,269,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan,fcb,nm
1867,6444,3082024549,fairfuzz-0-exid24,fairfuzz,2589,c991454b1b23274aa29272b82468b833b689cd2782048333d911736d87de9fba,crash,1867,SEGV,0c22f5df8527d37af8fb39cf84536a5f,msan,fcb,nm
3388,6444,3082024549,fairfuzz-0-exid24,fairfuzz,2589,c991454b1b23274aa29272b82468b833b689cd2782048333d911736d87de9fba,crash,3388,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan,fcb,nm
4709,6738,3880102995,aflfast-0-exid24,aflfast,2799,b9088f45b4ad90f144de77d1ec027d2cb3f3287c08af5ed5766ea5b3b84cd7b7,crash,4709,SEGV,5792677fbbcd4b20faedab348e435279,tsan,fcb,nm
1598,6738,3880102995,aflfast-0-exid24,aflfast,2799,b9088f45b4ad90f144de77d1ec027d2cb3f3287c08af5ed5766ea5b3b84cd7b7,crash,1598,SEGV,dce33dd1e86fcd7160ed5a0ff73422ac,asan,fcb,nm
3111,6738,3880102995,aflfast-0-exid24,aflfast,2799,b9088f45b4ad90f144de77d1ec027d2cb3f3287c08af5ed5766ea5b3b84cd7b7,crash,3111,SEGV,dce33dd1e86fcd7160ed5a0ff73422ac,msan,fcb,nm
185,7969,3063924159,afl-0-exid24,afl,3593,5eae4798daa609386857f3fdc6498be1e4be86472d1223db6a8812142fc9f189,crash,185,SEGV,041f8597a231b2c090936d6b106c6cbf,asan,fcb,nm
1788,7969,3063924159,afl-0-exid24,afl,3593,5eae4798daa609386857f3fdc6498be1e4be86472d1223db6a8812142fc9f189,crash,1788,SEGV,041f8597a231b2c090936d6b106c6cbf,msan,fcb,nm
3305,7969,3063924159,afl-0-exid24,afl,3593,5eae4798daa609386857f3fdc6498be1e4be86472d1223db6a8812142fc9f189,crash,3305,SEGV,5b5c8c4675564e67c33ba6e1c5ba6806,tsan,fcb,nm
2054,8334,3063924159,afl-0-exid24,afl,3875,3695ee5d05c459b70f46906c999845c29a0615e6989e4232156fbdb322f7f235,crash,2054,SEGV,404bda1b199064724efef5872299313a,msan,fcb,nm
472,8334,3063924159,afl-0-exid24,afl,3875,3695ee5d05c459b70f46906c999845c29a0615e6989e4232156fbdb322f7f235,crash,472,negative-size-param,822aa6c6e293b6234ac2dd3610e0eaf3,asan,fcb,nm
2062,8415,3063924159,afl-0-exid24,afl,3936,4318b7145e05c33451458344bb49843935c437276359980fd78701bb62c12c46,crash,2062,SEGV,68104205c9af0b5cb07aacdf594ba216,msan,fcb,nm
3599,8415,3063924159,afl-0-exid24,afl,3936,4318b7145e05c33451458344bb49843935c437276359980fd78701bb62c12c46,crash,3599,SEGV,68104205c9af0b5cb07aacdf594ba216,tsan,fcb,nm
482,8415,3063924159,afl-0-exid24,afl,3936,4318b7145e05c33451458344bb49843935c437276359980fd78701bb62c12c46,crash,482,SEGV,c596c64c7cf5d4c2cdaa42a3139af1b5,asan,fcb,nm
4724,9512,3082024549,fairfuzz-0-exid24,fairfuzz,5029,7fef23487fcf7c72586387bd764771ad8b58eb6f1ef709e1eb513b7e02cfcd4b,crash,4724,SEGV,041f8597a231b2c090936d6b106c6cbf,ubsan,fcb,nm
2899,9579,3082024549,fairfuzz-0-exid24,fairfuzz,5108,effc606fe0e33127d33c33dea07824123437cf56c94a6cb20df4cdc7a651d2fc,crash,2899,SEGV,071d504f8d1935191ea3c38b37a229f7,msan,fcb,nm
4490,9579,3082024549,fairfuzz-0-exid24,fairfuzz,5108,effc606fe0e33127d33c33dea07824123437cf56c94a6cb20df4cdc7a651d2fc,crash,4490,SEGV,071d504f8d1935191ea3c38b37a229f7,tsan,fcb,nm
1378,9579,3082024549,fairfuzz-0-exid24,fairfuzz,5108,effc606fe0e33127d33c33dea07824123437cf56c94a6cb20df4cdc7a651d2fc,crash,1378,SEGV,dc029a3e1ea5e57024c0900de085fbce,asan,fcb,nm
4157,10047,3063924159,afl-0-exid24,afl,5552,3b810115be6e7fc1b9f2eabb1ce095eff5ac04ece71550f0a99a558efe276e68,crash,4157,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan,fcb,nm
1043,10047,3063924159,afl-0-exid24,afl,5552,3b810115be6e7fc1b9f2eabb1ce095eff5ac04ece71550f0a99a558efe276e68,crash,1043,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan,fcb,nm
2583,10047,3063924159,afl-0-exid24,afl,5552,3b810115be6e7fc1b9f2eabb1ce095eff5ac04ece71550f0a99a558efe276e68,crash,2583,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,msan,fcb,nm
592,10552,3082024549,fairfuzz-0-exid24,fairfuzz,6110,613a8d13b7df003ee099adbd983bcb22db242ee31ffe648cef414c379959826e,crash,592,SEGV,8b389ba44aa3acfc7a830079d7223d26,asan,fcb,nm
2166,10552,3082024549,fairfuzz-0-exid24,fairfuzz,6110,613a8d13b7df003ee099adbd983bcb22db242ee31ffe648cef414c379959826e,crash,2166,SEGV,8b389ba44aa3acfc7a830079d7223d26,msan,fcb,nm
3708,10552,3082024549,fairfuzz-0-exid24,fairfuzz,6110,613a8d13b7df003ee099adbd983bcb22db242ee31ffe648cef414c379959826e,crash,3708,SEGV,9ca6690d16f1085e43e3fa570dddb4d6,tsan,fcb,nm
986,10727,3063924159,afl-0-exid24,afl,6285,700fcc411ce069fda8aa77e105108ee07ce65dc43de6e8f2c4c42692410aa422,crash,986,SEGV,1de1adfe99291fcb6fac8e9ec1a1d520,asan,fcb,nm
2532,10727,3063924159,afl-0-exid24,afl,6285,700fcc411ce069fda8aa77e105108ee07ce65dc43de6e8f2c4c42692410aa422,crash,2532,SEGV,1de1adfe99291fcb6fac8e9ec1a1d520,msan,fcb,nm
4100,10727,3063924159,afl-0-exid24,afl,6285,700fcc411ce069fda8aa77e105108ee07ce65dc43de6e8f2c4c42692410aa422,crash,4100,SEGV,881c889b0d0e954fcc9098fea94bdc84,tsan,fcb,nm
1317,10854,3082024549,fairfuzz-0-exid24,fairfuzz,6444,bd8656dbb480c4375845bd21d1990cd8e74d1370fba95a20fe2a245870202e6a,crash,1317,heap-buffer-overflow,5d2f29e901a6016e7d55804ebb557c1a,asan,fcb,nm
733,10992,3082024549,fairfuzz-0-exid24,fairfuzz,6567,a4c99fc0c513a4deea45e8a710fa857866c6fff8dd7dc88dcd9964435ee791a8,crash,733,SEGV,ab82a35ef635651378049cee2e629e6a,asan,fcb,nm
3848,10992,3082024549,fairfuzz-0-exid24,fairfuzz,6567,a4c99fc0c513a4deea45e8a710fa857866c6fff8dd7dc88dcd9964435ee791a8,crash,3848,SEGV,c7d2cebfec5264147deaa0c4941e6db3,tsan,fcb,nm
1691,11064,3082024549,fairfuzz-0-exid24,fairfuzz,6633,ff59eb37550da8d9ee5aa1417044e938ecdc5a4a38f3249a78b514a52db74ea2,crash,1691,SEGV,c7d2cebfec5264147deaa0c4941e6db3,msan,fcb,nm
898,11164,3063924159,afl-0-exid24,afl,6745,15f48b524102a88f7f53dc6bd17b53187ba67c9c3e69a67a960e4a56d104dfe0,crash,898,SEGV,4a436bc2ae0b651b32668457aab5f28a,asan,fcb,nm
2450,11164,3063924159,afl-0-exid24,afl,6745,15f48b524102a88f7f53dc6bd17b53187ba67c9c3e69a67a960e4a56d104dfe0,crash,2450,SEGV,4a436bc2ae0b651b32668457aab5f28a,msan,fcb,nm
4012,11164,3063924159,afl-0-exid24,afl,6745,15f48b524102a88f7f53dc6bd17b53187ba67c9c3e69a67a960e4a56d104dfe0,crash,4012,SEGV,a5405891c81691e1eec2684d72a85f21,tsan,fcb,nm
3235,11199,3082024549,fairfuzz-0-exid24,fairfuzz,6787,dae14471e89338b1f766f1b6d0c48b5d3b9dc2fc0059327ccb689576a026ff58,crash,3235,SEGV,7955604df67ffcf65427a58682b0f595,tsan,fcb,nm
114,11199,3082024549,fairfuzz-0-exid24,fairfuzz,6787,dae14471e89338b1f766f1b6d0c48b5d3b9dc2fc0059327ccb689576a026ff58,crash,114,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,asan,fcb,nm
1720,11199,3082024549,fairfuzz-0-exid24,fairfuzz,6787,dae14471e89338b1f766f1b6d0c48b5d3b9dc2fc0059327ccb689576a026ff58,crash,1720,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,msan,fcb,nm
994,12383,3063924159,afl-0-exid24,afl,9078,af007bc893ca56e3c3cb90adf68e97164cd30d5c9d06001cfa12aa3c0f5b3708,crash,994,SEGV,0c809dc479e32efbbfe3e1e2e8f86045,asan,fcb,nm
2540,12383,3063924159,afl-0-exid24,afl,9078,af007bc893ca56e3c3cb90adf68e97164cd30d5c9d06001cfa12aa3c0f5b3708,crash,2540,SEGV,0c809dc479e32efbbfe3e1e2e8f86045,msan,fcb,nm
4108,12383,3063924159,afl-0-exid24,afl,9078,af007bc893ca56e3c3cb90adf68e97164cd30d5c9d06001cfa12aa3c0f5b3708,crash,4108,SEGV,f51ba2c3a608d38078af9e8834755d7a,tsan,fcb,nm
4225,12586,3880102995,aflfast-0-exid24,aflfast,9652,2f340a8cbe8e1a50c9d1e20c02bd2e3c49b8dfa7dde268c2a94a36a65f1c3894,crash,4225,SEGV,5399d0e25584f878fdd7bbef67155845,tsan,fcb,nm
1111,12586,3880102995,aflfast-0-exid24,aflfast,9652,2f340a8cbe8e1a50c9d1e20c02bd2e3c49b8dfa7dde268c2a94a36a65f1c3894,crash,1111,SEGV,9405ed2cab244073322d7ff10934f5a3,asan,fcb,nm
2646,12586,3880102995,aflfast-0-exid24,aflfast,9652,2f340a8cbe8e1a50c9d1e20c02bd2e3c49b8dfa7dde268c2a94a36a65f1c3894,crash,2646,SEGV,9405ed2cab244073322d7ff10934f5a3,msan,fcb,nm
3288,12607,3063924159,afl-0-exid24,afl,9725,8cb036edfa1e043aa216aa040ace499360b106fa3ce24d881d5cde30c4a499a4,crash,3288,SEGV,5dbd59db9fbfa619db19e3ee161ea098,tsan,fcb,nm
168,12607,3063924159,afl-0-exid24,afl,9725,8cb036edfa1e043aa216aa040ace499360b106fa3ce24d881d5cde30c4a499a4,crash,168,SEGV,c764e6a661b1693be2e3fb7b9e59345a,asan,fcb,nm
1771,12607,3063924159,afl-0-exid24,afl,9725,8cb036edfa1e043aa216aa040ace499360b106fa3ce24d881d5cde30c4a499a4,crash,1771,SEGV,c764e6a661b1693be2e3fb7b9e59345a,msan,fcb,nm
55,12912,3082024549,fairfuzz-0-exid24,fairfuzz,10407,2cfdbf90470e3e86742feb5dfa93d6a4366f63d693ba57138c9b4d362b09c0cb,crash,55,SEGV,01e24fcdcf5bb44af77f4daaae534a02,asan,fcb,nm
1665,12912,3082024549,fairfuzz-0-exid24,fairfuzz,10407,2cfdbf90470e3e86742feb5dfa93d6a4366f63d693ba57138c9b4d362b09c0cb,crash,1665,SEGV,01e24fcdcf5bb44af77f4daaae534a02,msan,fcb,nm
3178,12912,3082024549,fairfuzz-0-exid24,fairfuzz,10407,2cfdbf90470e3e86742feb5dfa93d6a4366f63d693ba57138c9b4d362b09c0cb,crash,3178,SEGV,9308620905bbf4f6c9cc971d61f0cd99,tsan,fcb,nm
926,13448,3082024549,fairfuzz-0-exid24,fairfuzz,11096,2817a19047a99934c5954c0e7de1ba6b317857ba9928aca0a939e0245240d089,crash,926,heap-buffer-overflow,6807fae1ed3d488067ae193ec01db375,asan,fcb,nm
4588,13719,3082024549,fairfuzz-0-exid24,fairfuzz,11544,3540feff3ebd660c1ffdf6ea9220a6014e432569d81a7b65a55c55406db800a6,crash,4588,SEGV,9e2314932920a7b3063851313cee9b98,tsan,fcb,nm
1476,13719,3082024549,fairfuzz-0-exid24,fairfuzz,11544,3540feff3ebd660c1ffdf6ea9220a6014e432569d81a7b65a55c55406db800a6,crash,1476,SEGV,eb2987cd0876ff5f642e3fdb5a9cd85e,asan,fcb,nm
2995,13719,3082024549,fairfuzz-0-exid24,fairfuzz,11544,3540feff3ebd660c1ffdf6ea9220a6014e432569d81a7b65a55c55406db800a6,crash,2995,SEGV,eb2987cd0876ff5f642e3fdb5a9cd85e,msan,fcb,nm
3124,14296,3082024549,fairfuzz-0-exid24,fairfuzz,12362,02dac1c8ffd7fa59cb9cfc29fb2f84a44b820bbea70fb01a5d403d77e344b283,crash,3124,SEGV,202227457dd192d3197881377b6b7f9c,tsan,fcb,nm
1,14296,3082024549,fairfuzz-0-exid24,fairfuzz,12362,02dac1c8ffd7fa59cb9cfc29fb2f84a44b820bbea70fb01a5d403d77e344b283,crash,1,SEGV,7b0d6cede632389bcefdecbdad8add39,asan,fcb,nm
1613,14296,3082024549,fairfuzz-0-exid24,fairfuzz,12362,02dac1c8ffd7fa59cb9cfc29fb2f84a44b820bbea70fb01a5d403d77e344b283,crash,1613,SEGV,7b0d6cede632389bcefdecbdad8add39,msan,fcb,nm
1758,14564,3082024549,fairfuzz-0-exid24,fairfuzz,12829,7dd0ee28e7f9a8ed795dc8a2e56729fb441a3857a37b4ed49cb3655144ccafff,crash,1758,SEGV,2670e464370682164bd6532823c010f4,msan,fcb,nm
155,14564,3082024549,fairfuzz-0-exid24,fairfuzz,12829,7dd0ee28e7f9a8ed795dc8a2e56729fb441a3857a37b4ed49cb3655144ccafff,crash,155,heap-buffer-overflow,3bd4843f95bb7a4a3a99b88119055a77,asan,fcb,nm
4204,14918,3082024549,fairfuzz-0-exid24,fairfuzz,13734,0ec5e1fa6bb6f3566a307add96176cf03de8e2df480b83b821b507ac91111aeb,crash,4204,SEGV,f2407df2854f370297147b5c4ed6a8d6,tsan,fcb,nm
1090,14918,3082024549,fairfuzz-0-exid24,fairfuzz,13734,0ec5e1fa6bb6f3566a307add96176cf03de8e2df480b83b821b507ac91111aeb,crash,1090,SEGV,f7b10243bc4ae61146b7ff995c7972e6,asan,fcb,nm
2627,14918,3082024549,fairfuzz-0-exid24,fairfuzz,13734,0ec5e1fa6bb6f3566a307add96176cf03de8e2df480b83b821b507ac91111aeb,crash,2627,SEGV,f7b10243bc4ae61146b7ff995c7972e6,msan,fcb,nm
3174,14998,3082024549,fairfuzz-0-exid24,fairfuzz,13901,291e2abafc52dce76e8d82892b152aa413a9c72883a9fef5213ba25d330460f4,crash,3174,SEGV,553da1631e4644a8233d72607b76b023,tsan,fcb,nm
51,14998,3082024549,fairfuzz-0-exid24,fairfuzz,13901,291e2abafc52dce76e8d82892b152aa413a9c72883a9fef5213ba25d330460f4,crash,51,SEGV,c23d49d464482eb996d08f509d802321,asan,fcb,nm
1661,14998,3082024549,fairfuzz-0-exid24,fairfuzz,13901,291e2abafc52dce76e8d82892b152aa413a9c72883a9fef5213ba25d330460f4,crash,1661,SEGV,c23d49d464482eb996d08f509d802321,msan,fcb,nm
853,15006,3082024549,fairfuzz-0-exid24,fairfuzz,13914,45fc1451bb22e03442ceb0ff65a3847329fe0b3c54331f7cc8d8a6ad7c6f060c,crash,853,SEGV,66cecc259f05a8d3bfff1fc273c4224f,asan,fcb,nm
2408,15006,3082024549,fairfuzz-0-exid24,fairfuzz,13914,45fc1451bb22e03442ceb0ff65a3847329fe0b3c54331f7cc8d8a6ad7c6f060c,crash,2408,SEGV,66cecc259f05a8d3bfff1fc273c4224f,msan,fcb,nm
3967,15006,3082024549,fairfuzz-0-exid24,fairfuzz,13914,45fc1451bb22e03442ceb0ff65a3847329fe0b3c54331f7cc8d8a6ad7c6f060c,crash,3967,SEGV,f8be52f2f55e4e3a6786e7a0c6d42ac4,tsan,fcb,nm
987,15284,3063924159,afl-0-exid24,afl,14770,449fc7fe760bbbdb450c33a494f58d37be7df16dcf9a36dd8b1a7af0dd6bbe25,crash,987,SEGV,3f7c48601414711f9d701293708e17a0,asan,fcb,nm
2533,15284,3063924159,afl-0-exid24,afl,14770,449fc7fe760bbbdb450c33a494f58d37be7df16dcf9a36dd8b1a7af0dd6bbe25,crash,2533,SEGV,3f7c48601414711f9d701293708e17a0,msan,fcb,nm
