,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
3813,7680,1391336914,fairfuzz-0-exid4,fairfuzz,4057,7f2693d702414e2bff89b3c3cfb6c74f5143aecbe027de5dcf5482cfea759d62,crash,3813,SEGV,c66b2c326db349ab6561d6b782d2ab8f,ubsan,fca,nm
2391,7798,2820883414,symcc-0-exid4,symcc,4167,363724e3317b2b5ebc137da8344ff4b5c70626e54af4a73ebfb69eeab41d7a2e,crash,2391,SEGV,37e3e9076524a4b2ea46592e302a3160,msan,fca,nm
1151,7798,2820883414,symcc-0-exid4,symcc,4167,363724e3317b2b5ebc137da8344ff4b5c70626e54af4a73ebfb69eeab41d7a2e,crash,1151,SEGV,bbdb462f4d9f5326592a154553747863,asan,fca,nm
3638,7798,2820883414,symcc-0-exid4,symcc,4167,363724e3317b2b5ebc137da8344ff4b5c70626e54af4a73ebfb69eeab41d7a2e,crash,3638,SEGV,f7e87bb58d33e863c8f322c0ade43b0b,tsan,fca,nm
137,7933,2820883414,symcc-0-exid4,symcc,4260,ea7554173a00db5aa5de1434c0fbaf054740f9960f7f9a77b166afba3be82aa4,crash,137,SEGV,32792956b9c80ab5079b134198ca61b8,asan,fca,nm
1416,7933,2820883414,symcc-0-exid4,symcc,4260,ea7554173a00db5aa5de1434c0fbaf054740f9960f7f9a77b166afba3be82aa4,crash,1416,SEGV,5130600714e96c95bd2bccd69d07f496,msan,fca,nm
2653,7933,2820883414,symcc-0-exid4,symcc,4260,ea7554173a00db5aa5de1434c0fbaf054740f9960f7f9a77b166afba3be82aa4,crash,2653,SEGV,5130600714e96c95bd2bccd69d07f496,tsan,fca,nm
642,8513,1391336914,fairfuzz-0-exid4,fairfuzz,4856,813eb9c24316fa68926e90a8713bde7133fab387b343f650f1c0b5d07f11a5d5,crash,642,heap-buffer-overflow,d68ef8a660bb62fd4346463a27e8b6bb,asan,fca,nm
849,8773,1391336914,fairfuzz-0-exid4,fairfuzz,5084,0f91836bae359a2df97b51c91e354ad16d244683bddb83baecd3e2444262c134,crash,849,SEGV,ac97f97bc7c486825473741fc4d88548,asan,fca,nm
3347,8773,1391336914,fairfuzz-0-exid4,fairfuzz,5084,0f91836bae359a2df97b51c91e354ad16d244683bddb83baecd3e2444262c134,crash,3347,SEGV,cd65f36d3a2669d55a4f7c4695ddb7cf,tsan,fca,nm
2879,8783,1391336914,fairfuzz-0-exid4,fairfuzz,5099,5812795d083ed2d963853d7b9ae4ffa406b39bb80d6b54c849387e4aca0a9625,crash,2879,SEGV,0d82ec806f9e3e0c8dfdb5641710eee3,tsan,fca,nm
369,8783,1391336914,fairfuzz-0-exid4,fairfuzz,5099,5812795d083ed2d963853d7b9ae4ffa406b39bb80d6b54c849387e4aca0a9625,crash,369,SEGV,531e440bdb1b74613216b63c7c834a10,asan,fca,nm
1640,8783,1391336914,fairfuzz-0-exid4,fairfuzz,5099,5812795d083ed2d963853d7b9ae4ffa406b39bb80d6b54c849387e4aca0a9625,crash,1640,SEGV,531e440bdb1b74613216b63c7c834a10,msan,fca,nm
3892,8838,1391336914,fairfuzz-0-exid4,fairfuzz,5163,fdfeba4446da183c7b3b0cd92f97bc475e52904ef6c3b2aca0a7c00f56d83229,crash,3892,SEGV,531e440bdb1b74613216b63c7c834a10,ubsan,fca,nm
441,12629,1391336914,fairfuzz-0-exid4,fairfuzz,10745,3224fcce04e5ed5bab277a1acb920ec421c5a4085f24a76abbe28d6578494e01,crash,441,SEGV,ab82a35ef635651378049cee2e629e6a,asan,fca,nm
1712,12629,1391336914,fairfuzz-0-exid4,fairfuzz,10745,3224fcce04e5ed5bab277a1acb920ec421c5a4085f24a76abbe28d6578494e01,crash,1712,SEGV,c7d2cebfec5264147deaa0c4941e6db3,msan,fca,nm
2951,12629,1391336914,fairfuzz-0-exid4,fairfuzz,10745,3224fcce04e5ed5bab277a1acb920ec421c5a4085f24a76abbe28d6578494e01,crash,2951,SEGV,c7d2cebfec5264147deaa0c4941e6db3,tsan,fca,nm
1242,12660,2820883414,symcc-0-exid4,symcc,10790,32be3f9eb773103878e3acadb6a7e37f6a5bf88add547da63f06d1efb48b65c4,crash,1242,heap-buffer-overflow,87aaa85249fb7e63506af5d72c3f26c5,asan,fca,nm
985,14488,1391336914,fairfuzz-0-exid4,fairfuzz,15906,4f50b65132362e8a3817ad83ee47999b4fdd860a3df2908f521b361758fc254e,crash,985,SEGV,51ea19cf3cdd0032322d439a97abf293,asan,fca,nm
2232,14488,1391336914,fairfuzz-0-exid4,fairfuzz,15906,4f50b65132362e8a3817ad83ee47999b4fdd860a3df2908f521b361758fc254e,crash,2232,SEGV,64f3eee2c7b2e4594b050aa702a3f154,msan,fca,nm
3477,14488,1391336914,fairfuzz-0-exid4,fairfuzz,15906,4f50b65132362e8a3817ad83ee47999b4fdd860a3df2908f521b361758fc254e,crash,3477,SEGV,64f3eee2c7b2e4594b050aa702a3f154,tsan,fca,nm
3280,15055,3145854643,mopt-0-exid4,mopt,17212,f42e7e31089559b598892d3fd9df80d5a9790aa1759b258b5cbff803c3f66ad3,crash,3280,SEGV,82a52b099b0cb44ccb2ec4868c8c055f,tsan,fca,nm
779,15055,3145854643,mopt-0-exid4,mopt,17212,f42e7e31089559b598892d3fd9df80d5a9790aa1759b258b5cbff803c3f66ad3,crash,779,SEGV,8e3b5edd63978d4a20e0ae0d181fcd60,asan,fca,nm
2037,15055,3145854643,mopt-0-exid4,mopt,17212,f42e7e31089559b598892d3fd9df80d5a9790aa1759b258b5cbff803c3f66ad3,crash,2037,SEGV,8e3b5edd63978d4a20e0ae0d181fcd60,msan,fca,nm
581,15218,1169855146,aflplusplus-0-exid4,aflplusplus,17785,9ad541f7533d82a6a0322508780c1d7314811c6d68dd804d6e0f0932a8c9e1cc,crash,581,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan,fca,nm
1845,15218,1169855146,aflplusplus-0-exid4,aflplusplus,17785,9ad541f7533d82a6a0322508780c1d7314811c6d68dd804d6e0f0932a8c9e1cc,crash,1845,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,msan,fca,nm
3087,15218,1169855146,aflplusplus-0-exid4,aflplusplus,17785,9ad541f7533d82a6a0322508780c1d7314811c6d68dd804d6e0f0932a8c9e1cc,crash,3087,SEGV,96f96aaa3e6be22754adfddb27164944,tsan,fca,nm
3765,15367,1169855146,aflplusplus-0-exid4,aflplusplus,18299,9694fe6ad86343708634246c6f43e36749c7b75001de7242be71889f0974dc0c,crash,3765,SEGV,31fdadb70cea93ae8e5fc42f7429577c,tsan,fca,nm
1281,15367,1169855146,aflplusplus-0-exid4,aflplusplus,18299,9694fe6ad86343708634246c6f43e36749c7b75001de7242be71889f0974dc0c,crash,1281,SEGV,f0f342bb14e9e6e68dd08d6238202490,asan,fca,nm
1108,17718,2820883414,symcc-0-exid4,symcc,22867,9dfe9843d28d2501e96be4f23db1f25a2d3f53c59f4fb501e2c2182d1feef4cf,crash,1108,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan,fca,nm
2351,17718,2820883414,symcc-0-exid4,symcc,22867,9dfe9843d28d2501e96be4f23db1f25a2d3f53c59f4fb501e2c2182d1feef4cf,crash,2351,SEGV,0c22f5df8527d37af8fb39cf84536a5f,msan,fca,nm
3596,17718,2820883414,symcc-0-exid4,symcc,22867,9dfe9843d28d2501e96be4f23db1f25a2d3f53c59f4fb501e2c2182d1feef4cf,crash,3596,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan,fca,nm
3692,17722,2820883414,symcc-0-exid4,symcc,22873,dd3dbd92213e1bdd473f1f19bf2ada28632890b11347fdad273b2b6d989555c6,crash,3692,SEGV,7955604df67ffcf65427a58682b0f595,tsan,fca,nm
1206,17722,2820883414,symcc-0-exid4,symcc,22873,dd3dbd92213e1bdd473f1f19bf2ada28632890b11347fdad273b2b6d989555c6,crash,1206,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,asan,fca,nm
2444,17722,2820883414,symcc-0-exid4,symcc,22873,dd3dbd92213e1bdd473f1f19bf2ada28632890b11347fdad273b2b6d989555c6,crash,2444,SEGV,d1121efa09a3fdc4bd286ad890ebdcc3,msan,fca,nm
3561,17724,2820883414,symcc-0-exid4,symcc,22876,ce02234e435efdd9730126a689d3d2d9064b9e38babe5283496c543d06c3795c,crash,3561,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan,fca,nm
1073,17724,2820883414,symcc-0-exid4,symcc,22876,ce02234e435efdd9730126a689d3d2d9064b9e38babe5283496c543d06c3795c,crash,1073,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan,fca,nm
2316,17724,2820883414,symcc-0-exid4,symcc,22876,ce02234e435efdd9730126a689d3d2d9064b9e38babe5283496c543d06c3795c,crash,2316,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,msan,fca,nm
1064,18293,1169855146,aflplusplus-0-exid4,aflplusplus,23994,1f99de8fad739fd8683f5f91dd2ccc6166eb89ba74e9b7571bba19e023a471d2,crash,1064,SEGV,37e3e9076524a4b2ea46592e302a3160,asan,fca,nm
3552,18293,1169855146,aflplusplus-0-exid4,aflplusplus,23994,1f99de8fad739fd8683f5f91dd2ccc6166eb89ba74e9b7571bba19e023a471d2,crash,3552,SEGV,a8096fe8a03d5c3886069f170d340f05,tsan,fca,nm
3077,18390,1169855146,aflplusplus-0-exid4,aflplusplus,24161,fc830ed217bbd03b4d1d87cd77f5a4c5fa931e17162ce1b2481e52e67520a6f6,crash,3077,SEGV,468cdb66cbc579f111768f8b01610dcb,tsan,fca,nm
571,18390,1169855146,aflplusplus-0-exid4,aflplusplus,24161,fc830ed217bbd03b4d1d87cd77f5a4c5fa931e17162ce1b2481e52e67520a6f6,crash,571,SEGV,a8096fe8a03d5c3886069f170d340f05,asan,fca,nm
279,18686,2820883414,symcc-0-exid4,symcc,24770,eaf4fa80ca700f26bfa17f3c80d04a80aadd88b1d0809cc2b77e6484d2773366,crash,279,stack-overflow,3a4b0e0e55f196cd9c9a63235bb444dd,asan,fca,nm
1551,18686,2820883414,symcc-0-exid4,symcc,24770,eaf4fa80ca700f26bfa17f3c80d04a80aadd88b1d0809cc2b77e6484d2773366,crash,1551,stack-overflow,3a4b0e0e55f196cd9c9a63235bb444dd,msan,fca,nm
3824,18686,2820883414,symcc-0-exid4,symcc,24770,eaf4fa80ca700f26bfa17f3c80d04a80aadd88b1d0809cc2b77e6484d2773366,crash,3824,stack-overflow,3a4b0e0e55f196cd9c9a63235bb444dd,ubsan,fca,nm
2789,18686,2820883414,symcc-0-exid4,symcc,24770,eaf4fa80ca700f26bfa17f3c80d04a80aadd88b1d0809cc2b77e6484d2773366,crash,2789,stack-overflow,b1fcff8b2db0e6d497bdfc03b9a28c0d,tsan,fca,nm
899,20130,2820883414,symcc-0-exid4,symcc,28280,41909e172d883990c05620958d6142cc52a8c568f9c65be2c6497087d3f048b2,crash,899,stack-overflow,b1fcff8b2db0e6d497bdfc03b9a28c0d,asan,fca,nm
2150,20130,2820883414,symcc-0-exid4,symcc,28280,41909e172d883990c05620958d6142cc52a8c568f9c65be2c6497087d3f048b2,crash,2150,stack-overflow,b213fa0db824078496d3e2f1a58f125a,msan,fca,nm
537,20439,2820883414,symcc-0-exid4,symcc,28845,077e93feb4f7c6cd74823979af62d67a8a1442fe7fae464260a8d6368b070017,crash,537,SEGV,05088b24dd213b7553cf551bca2a4906,asan,fca,nm
1803,20439,2820883414,symcc-0-exid4,symcc,28845,077e93feb4f7c6cd74823979af62d67a8a1442fe7fae464260a8d6368b070017,crash,1803,SEGV,05088b24dd213b7553cf551bca2a4906,msan,fca,nm
3044,20439,2820883414,symcc-0-exid4,symcc,28845,077e93feb4f7c6cd74823979af62d67a8a1442fe7fae464260a8d6368b070017,crash,3044,SEGV,95b6f57e98218487e599c75cc17350c5,tsan,fca,nm
2701,20647,2820883414,symcc-0-exid4,symcc,29338,bb2f6596faebbacfa10bc633aba2fbb6d143a179d6140301e4a1384239813fa0,crash,2701,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan,fca,nm
187,20647,2820883414,symcc-0-exid4,symcc,29338,bb2f6596faebbacfa10bc633aba2fbb6d143a179d6140301e4a1384239813fa0,crash,187,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan,fca,nm
1464,20647,2820883414,symcc-0-exid4,symcc,29338,bb2f6596faebbacfa10bc633aba2fbb6d143a179d6140301e4a1384239813fa0,crash,1464,SEGV,189d3af2d351e4a957a2cdee6427f4fd,msan,fca,nm
928,20948,3145854643,mopt-0-exid4,mopt,30846,376a69c7d6b5c866fc3fe0b672c9b9cee2907dae96cebdc0b57914a1a51510ea,crash,928,SEGV,01b500657eb3eed1b45b5347a3832f6e,asan,fca,nm
2178,20948,3145854643,mopt-0-exid4,mopt,30846,376a69c7d6b5c866fc3fe0b672c9b9cee2907dae96cebdc0b57914a1a51510ea,crash,2178,SEGV,01b500657eb3eed1b45b5347a3832f6e,msan,fca,nm
3423,20948,3145854643,mopt-0-exid4,mopt,30846,376a69c7d6b5c866fc3fe0b672c9b9cee2907dae96cebdc0b57914a1a51510ea,crash,3423,SEGV,db49e5091659cea81ceb888e9e82108b,tsan,fca,nm
1187,21562,3145854643,mopt-0-exid4,mopt,33713,f05f1b5b7e4b7d63022bec8225c6143db8d08c960f9a0d642545fca3933e5410,crash,1187,heap-buffer-overflow,5d2f29e901a6016e7d55804ebb557c1a,asan,fca,nm
2987,21745,1391336914,fairfuzz-0-exid4,fairfuzz,34597,fefbaa32069e44844f3c95db48dae90632eb90c2602d5feea1b655a4f5a0e509,crash,2987,SEGV,527198ae5c79874a5feefded1f48a76c,tsan,fca,nm
479,21745,1391336914,fairfuzz-0-exid4,fairfuzz,34597,fefbaa32069e44844f3c95db48dae90632eb90c2602d5feea1b655a4f5a0e509,crash,479,SEGV,b7cbc7c01387305c732b6767c988f3af,asan,fca,nm
1748,21745,1391336914,fairfuzz-0-exid4,fairfuzz,34597,fefbaa32069e44844f3c95db48dae90632eb90c2602d5feea1b655a4f5a0e509,crash,1748,SEGV,b7cbc7c01387305c732b6767c988f3af,msan,fca,nm
3864,21745,1391336914,fairfuzz-0-exid4,fairfuzz,34597,fefbaa32069e44844f3c95db48dae90632eb90c2602d5feea1b655a4f5a0e509,crash,3864,SEGV,b7cbc7c01387305c732b6767c988f3af,ubsan,fca,nm
2593,22046,3145854643,mopt-0-exid4,mopt,35775,9ecb2d71bc0fc30b8ecf5611d38ce5a6accbd2e484307dab03110c89e64af888,crash,2593,SEGV,8a7eb5158b51d7bcdc297b491906347e,tsan,fca,nm
73,22046,3145854643,mopt-0-exid4,mopt,35775,9ecb2d71bc0fc30b8ecf5611d38ce5a6accbd2e484307dab03110c89e64af888,crash,73,SEGV,b0df3415cd2f5d4bf0d78b9af6978ae9,asan,fca,nm
1357,22046,3145854643,mopt-0-exid4,mopt,35775,9ecb2d71bc0fc30b8ecf5611d38ce5a6accbd2e484307dab03110c89e64af888,crash,1357,SEGV,b0df3415cd2f5d4bf0d78b9af6978ae9,msan,fca,nm
3782,22046,3145854643,mopt-0-exid4,mopt,35775,9ecb2d71bc0fc30b8ecf5611d38ce5a6accbd2e484307dab03110c89e64af888,crash,3782,SEGV,b0df3415cd2f5d4bf0d78b9af6978ae9,ubsan,fca,nm
303,24645,2820883414,symcc-0-exid4,symcc,46609,d150763b312c13f8fd3a277b5f3887145711e50b5139043764fed470bbdc319b,crash,303,SEGV,4a436bc2ae0b651b32668457aab5f28a,asan,fca,nm
1575,24645,2820883414,symcc-0-exid4,symcc,46609,d150763b312c13f8fd3a277b5f3887145711e50b5139043764fed470bbdc319b,crash,1575,SEGV,4a436bc2ae0b651b32668457aab5f28a,msan,fca,nm
2813,24645,2820883414,symcc-0-exid4,symcc,46609,d150763b312c13f8fd3a277b5f3887145711e50b5139043764fed470bbdc319b,crash,2813,SEGV,a5405891c81691e1eec2684d72a85f21,tsan,fca,nm
955,25704,3145854643,mopt-0-exid4,mopt,54116,3fc996a343ac154970c1a476658cbff7bbbf967506dbd4fb1e410a31dd6722a0,crash,955,heap-buffer-overflow,0d82ec806f9e3e0c8dfdb5641710eee3,asan,fca,nm
521,25773,1169855146,aflplusplus-0-exid4,aflplusplus,54419,cf45c00ef122f4fb14aff38894a2787ab4d81cb51af00204d8c9527678fa6cc4,crash,521,SEGV,b1f53a001c1900e37ef1071a367fc95b,asan,fca,nm
1787,25773,1169855146,aflplusplus-0-exid4,aflplusplus,54419,cf45c00ef122f4fb14aff38894a2787ab4d81cb51af00204d8c9527678fa6cc4,crash,1787,SEGV,e3b427f266d8e9c2378e57a9b2507e31,msan,fca,nm
135,26910,1391336914,fairfuzz-0-exid4,fairfuzz,60805,dae781f62b1a52d20c4c88e7f6d60b12a45bc8305d0d8ce82098184c4b8bd0b8,crash,135,SEGV,8b389ba44aa3acfc7a830079d7223d26,asan,fca,nm
1415,26910,1391336914,fairfuzz-0-exid4,fairfuzz,60805,dae781f62b1a52d20c4c88e7f6d60b12a45bc8305d0d8ce82098184c4b8bd0b8,crash,1415,SEGV,8b389ba44aa3acfc7a830079d7223d26,msan,fca,nm
