,crash_id,discovery_time,fuzzer
75,bug75,96,symcc-0-exid3
3320,bug3320,100,fairfuzz-0-exid3
666,bug666,100,fairfuzz-0-exid3
3467,bug3467,101,symcc-0-exid3
838,bug838,101,symcc-0-exid3
3655,bug3655,106,fairfuzz-0-exid3
1041,bug1041,106,fairfuzz-0-exid3
3779,bug3779,108,mopt-0-exid3
1178,bug1178,108,mopt-0-exid3
3498,bug3498,115,fairfuzz-0-exid3
870,bug870,115,fairfuzz-0-exid3
2212,bug2212,115,fairfuzz-0-exid3
1413,bug1413,137,symcc-0-exid3
3997,bug3997,137,symcc-0-exid3
2985,bug2985,152,symcc-0-exid3
302,bug302,152,symcc-0-exid3
3404,bug3404,153,mopt-0-exid3
768,bug768,153,mopt-0-exid3
1033,bug1033,160,fairfuzz-0-exid3
3648,bug3648,160,fairfuzz-0-exid3
964,bug964,169,mopt-0-exid3
3441,bug3441,170,symcc-0-exid3
807,bug807,170,symcc-0-exid3
3456,bug3456,173,symcc-0-exid3
824,bug824,173,symcc-0-exid3
82,bug82,176,symcc-0-exid3
2783,bug2783,176,symcc-0-exid3
904,bug904,180,mopt-0-exid3
338,bug338,184,fairfuzz-0-exid3
3018,bug3018,184,fairfuzz-0-exid3
2852,bug2852,185,symcc-0-exid3
4004,bug4004,185,symcc-0-exid3
157,bug157,185,symcc-0-exid3
673,bug673,190,mopt-0-exid3
3327,bug3327,190,mopt-0-exid3
512,bug512,197,symcc-0-exid3
3173,bug3173,197,symcc-0-exid3
3942,bug3942,197,fairfuzz-0-exid3
1351,bug1351,197,fairfuzz-0-exid3
3184,bug3184,207,mopt-0-exid3
523,bug523,207,mopt-0-exid3
2814,bug2814,209,fairfuzz-0-exid3
118,bug118,209,fairfuzz-0-exid3
1360,bug1360,211,symcc-0-exid3
3949,bug3949,211,symcc-0-exid3
1714,bug1714,218,fairfuzz-0-exid3
327,bug327,218,fairfuzz-0-exid3
2022,bug2022,227,fairfuzz-0-exid3
661,bug661,227,fairfuzz-0-exid3
3316,bug3316,227,fairfuzz-0-exid3
3366,bug3366,234,symcc-0-exid3
720,bug720,234,symcc-0-exid3
323,bug323,234,fairfuzz-0-exid3
3004,bug3004,234,fairfuzz-0-exid3
1325,bug1325,246,symcc-0-exid3
3916,bug3916,246,symcc-0-exid3
235,bug235,277,symcc-0-exid3
2922,bug2922,277,symcc-0-exid3
3874,bug3874,279,symcc-0-exid3
1282,bug1282,279,symcc-0-exid3
300,bug300,286,fairfuzz-0-exid3
2983,bug2983,286,fairfuzz-0-exid3
1068,bug1068,298,mopt-0-exid3
2394,bug2394,298,mopt-0-exid3
3843,bug3843,302,symcc-0-exid3
1251,bug1251,302,symcc-0-exid3
585,bug585,314,fairfuzz-0-exid3
1952,bug1952,314,fairfuzz-0-exid3
3243,bug3243,314,fairfuzz-0-exid3
3301,bug3301,324,mopt-0-exid3
310,bug310,374,symcc-0-exid3
2991,bug2991,374,symcc-0-exid3
3805,bug3805,433,symcc-0-exid3
4043,bug4043,433,symcc-0-exid3
2908,bug2908,447,symcc-0-exid3
220,bug220,447,symcc-0-exid3
930,bug930,483,mopt-0-exid3
2267,bug2267,483,mopt-0-exid3
79,bug79,490,mopt-0-exid3
3524,bug3524,511,aflplusplus-0-exid3
897,bug897,511,aflplusplus-0-exid3
1133,bug1133,521,fairfuzz-0-exid3
3738,bug3738,521,fairfuzz-0-exid3
3613,bug3613,524,mopt-0-exid3
994,bug994,524,mopt-0-exid3
660,bug660,530,mopt-0-exid3
4017,bug4017,530,mopt-0-exid3
498,bug498,563,mopt-0-exid3
3479,bug3479,586,aflplusplus-0-exid3
851,bug851,586,aflplusplus-0-exid3
819,bug819,595,mopt-0-exid3
3451,bug3451,595,mopt-0-exid3
4024,bug4024,595,mopt-0-exid3
519,bug519,605,fairfuzz-0-exid3
3180,bug3180,605,fairfuzz-0-exid3
3383,bug3383,608,fairfuzz-0-exid3
739,bug739,608,fairfuzz-0-exid3
448,bug448,631,mopt-0-exid3
1297,bug1297,715,mopt-0-exid3
3888,bug3888,715,mopt-0-exid3
1042,bug1042,777,symcc-0-exid3
3656,bug3656,777,symcc-0-exid3
3453,bug3453,825,fairfuzz-0-exid3
821,bug821,825,fairfuzz-0-exid3
657,bug657,852,symcc-0-exid3
3312,bug3312,852,symcc-0-exid3
2018,bug2018,852,symcc-0-exid3
1493,bug1493,878,mopt-0-exid3
91,bug91,878,mopt-0-exid3
2934,bug2934,913,fairfuzz-0-exid3
1641,bug1641,913,fairfuzz-0-exid3
248,bug248,913,fairfuzz-0-exid3
605,bug605,934,aflplusplus-0-exid3
1972,bug1972,934,aflplusplus-0-exid3
3831,bug3831,1005,fairfuzz-0-exid3
1236,bug1236,1005,fairfuzz-0-exid3
105,bug105,1005,mopt-0-exid3
284,bug284,1070,mopt-0-exid3
4007,bug4007,1070,mopt-0-exid3
3252,bug3252,1074,mopt-0-exid3
1625,bug1625,1086,symcc-0-exid3
2616,bug2616,1101,symcc-0-exid3
85,bug85,1112,symcc-0-exid3
330,bug330,1134,fairfuzz-0-exid3
4048,bug4048,1150,symcc-0-exid3
1375,bug1375,1150,symcc-0-exid3
576,bug576,1232,symcc-0-exid3
3235,bug3235,1232,symcc-0-exid3
1302,bug1302,1237,symcc-0-exid3
2607,bug2607,1237,symcc-0-exid3
1,bug1,1282,mopt-0-exid3
2713,bug2713,1282,mopt-0-exid3
119,bug119,1296,fairfuzz-0-exid3
2815,bug2815,1296,fairfuzz-0-exid3
2990,bug2990,1351,symcc-0-exid3
307,bug307,1351,symcc-0-exid3
3755,bug3755,1422,mopt-0-exid3
2056,bug2056,1433,fairfuzz-0-exid3
697,bug697,1433,fairfuzz-0-exid3
