,crash_id,discovery_time,fuzzer
1262,bug1262,79,aflplusplus-0-exid3
4122,bug4122,79,fairfuzz-0-exid3
1269,bug1269,92,symcc-0-exid3
3904,bug3904,92,symcc-0-exid3
960,bug960,93,fairfuzz-0-exid3
2421,bug2421,93,fairfuzz-0-exid3
2958,bug2958,95,fairfuzz-0-exid3
29,bug29,95,fairfuzz-0-exid3
1509,bug1509,101,fairfuzz-0-exid3
4081,bug4081,101,fairfuzz-0-exid3
3984,bug3984,103,symcc-0-exid3
1376,bug1376,103,symcc-0-exid3
1453,bug1453,103,mopt-0-exid3
722,bug722,119,fairfuzz-0-exid3
3486,bug3486,119,fairfuzz-0-exid3
1646,bug1646,129,fairfuzz-0-exid3
4183,bug4183,129,fairfuzz-0-exid3
409,bug409,147,mopt-0-exid3
815,bug815,147,fairfuzz-0-exid3
3558,bug3558,147,fairfuzz-0-exid3
3014,bug3014,151,fairfuzz-0-exid3
101,bug101,151,fairfuzz-0-exid3
684,bug684,153,mopt-0-exid3
3875,bug3875,154,aflplusplus-0-exid3
1231,bug1231,154,aflplusplus-0-exid3
2917,bug2917,155,mopt-0-exid3
1724,bug1724,155,mopt-0-exid3
4237,bug4237,155,mopt-0-exid3
601,bug601,156,mopt-0-exid3
3393,bug3393,156,mopt-0-exid3
1366,bug1366,158,mopt-0-exid3
404,bug404,173,fairfuzz-0-exid3
3242,bug3242,173,fairfuzz-0-exid3
3385,bug3385,185,mopt-0-exid3
592,bug592,185,mopt-0-exid3
3556,bug3556,185,fairfuzz-0-exid3
813,bug813,185,fairfuzz-0-exid3
3128,bug3128,200,fairfuzz-0-exid3
249,bug249,200,fairfuzz-0-exid3
1230,bug1230,207,symcc-0-exid3
3874,bug3874,207,symcc-0-exid3
3563,bug3563,207,symcc-0-exid3
821,bug821,207,symcc-0-exid3
1764,bug1764,245,fairfuzz-0-exid3
16,bug16,245,fairfuzz-0-exid3
516,bug516,255,symcc-0-exid3
3179,bug3179,256,fairfuzz-0-exid3
327,bug327,256,fairfuzz-0-exid3
4085,bug4085,268,symcc-0-exid3
1513,bug1513,268,symcc-0-exid3
869,bug869,278,mopt-0-exid3
2356,bug2356,278,mopt-0-exid3
2022,bug2022,349,symcc-0-exid3
3571,bug3571,381,fairfuzz-0-exid3
829,bug829,381,fairfuzz-0-exid3
3205,bug3205,395,mopt-0-exid3
1998,bug1998,395,mopt-0-exid3
3825,bug3825,422,aflplusplus-0-exid3
4170,bug4170,443,mopt-0-exid3
1623,bug1623,443,mopt-0-exid3
3737,bug3737,464,fairfuzz-0-exid3
1056,bug1056,464,fairfuzz-0-exid3
3778,bug3778,465,mopt-0-exid3
2165,bug2165,467,mopt-0-exid3
1188,bug1188,514,aflplusplus-0-exid3
2565,bug2565,514,aflplusplus-0-exid3
1306,bug1306,532,aflplusplus-0-exid3
3933,bug3933,532,aflplusplus-0-exid3
3011,bug3011,575,mopt-0-exid3
839,bug839,604,symcc-0-exid3
3579,bug3579,604,symcc-0-exid3
1680,bug1680,610,fairfuzz-0-exid3
4206,bug4206,610,fairfuzz-0-exid3
1384,bug1384,629,mopt-0-exid3
3415,bug3415,632,symcc-0-exid3
629,bug629,632,symcc-0-exid3
3366,bug3366,668,fairfuzz-0-exid3
570,bug570,668,fairfuzz-0-exid3
4105,bug4105,685,mopt-0-exid3
2799,bug2799,685,mopt-0-exid3
1539,bug1539,685,mopt-0-exid3
470,bug470,771,mopt-0-exid3
1702,bug1702,833,mopt-0-exid3
4167,bug4167,835,mopt-0-exid3
1618,bug1618,835,mopt-0-exid3
1890,bug1890,896,mopt-0-exid3
194,bug194,896,mopt-0-exid3
1398,bug1398,898,symcc-0-exid3
3998,bug3998,898,symcc-0-exid3
1048,bug1048,977,symcc-0-exid3
3730,bug3730,977,symcc-0-exid3
796,bug796,1009,mopt-0-exid3
3545,bug3545,1009,mopt-0-exid3
2238,bug2238,1015,symcc-0-exid3
695,bug695,1015,symcc-0-exid3
4073,bug4073,1031,fairfuzz-0-exid3
716,bug716,1056,mopt-0-exid3
1026,bug1026,1119,fairfuzz-0-exid3
4254,bug4254,1119,fairfuzz-0-exid3
1745,bug1745,1119,fairfuzz-0-exid3
1251,bug1251,1125,mopt-0-exid3
260,bug260,1174,symcc-0-exid3
3136,bug3136,1174,symcc-0-exid3
665,bug665,1287,mopt-0-exid3
3445,bug3445,1287,mopt-0-exid3
4261,bug4261,1292,mopt-0-exid3
3,bug3,1292,mopt-0-exid3
683,bug683,1316,fairfuzz-0-exid3
3458,bug3458,1316,fairfuzz-0-exid3
3185,bug3185,1316,fairfuzz-0-exid3
334,bug334,1316,fairfuzz-0-exid3
3006,bug3006,1355,aflplusplus-0-exid3
90,bug90,1355,aflplusplus-0-exid3
