,Unnamed: 0,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
26,10,16147,2159377755,fairfuzz-0-exid0,fairfuzz,60806,ecdd351f8eae617d0f8d15d16ca79ea9aa84574383badfacf3a75436d4600a59,crash,10,heap-buffer-overflow,6dfecc019241e7ec348aebebfb30cde3,asan,fca,objdump
27,1,16303,2785038345,symcc-0-exid0,symcc,61794,f1f17bd40341dab28c9d7f923af361914575095a4d826efd39c45a7a811c7b5c,crash,1,heap-buffer-overflow,ee8067dcf7e8de116c61bb97d421f5d7,asan,fca,objdump
28,4,4365,3875800540,mopt-0-exid1,mopt,5351,5e864a66bd7ef9a0366aa2e56358b901bdae4a01872b270f16dcaf7186fa17c8,crash,4,global-buffer-overflow,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
29,27,5577,3875800540,mopt-0-exid1,mopt,10319,6287d0247353f19794c0faff14dd6c750f49a5aefa6066902e52ec1eaf4ff2f7,crash,27,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
30,5,13617,3875800540,mopt-0-exid1,mopt,84502,86fc14c51b3b00a904ba148dc7787287534a89c81e7c2079cb613d0c474f1bde,crash,5,global-buffer-overflow,88b3e326e558c761f470b4886a2ccdf8,asan,fca,objdump
31,1,5698,263173547,mopt-0-exid2,mopt,9390,9f2874f7af7fcd2c325d63212a14f6ff5e70a3544317fbc0467d1027e917aad8,crash,1,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
32,10,3404,3876757755,mopt-0-exid3,mopt,2787,65ca506c19b86bb5bb2c272f5ed5025cccfa8073aea265a2d92ddc43168ef3c9,crash,10,global-buffer-overflow,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
33,38,6053,3876757755,mopt-0-exid3,mopt,11770,4f2396d1200b26a0a273145c256f4417a4384aa61cf04d050647d19b6bfce9a5,crash,38,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
34,12,13761,3876757755,mopt-0-exid3,mopt,53759,456e88a3517b13dd2f48606a842ab6f7a1595d8b4652c7ddcfe87c72534326ea,crash,12,global-buffer-overflow,88b3e326e558c761f470b4886a2ccdf8,asan,fca,objdump
35,1,3172,466706909,mopt-0-exid4,mopt,1845,c66bae221aa7812d2648258db352e9c9629a9d4b503055179f1778d00b5987db,crash,1,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
36,2,14626,97420401,symcc-0-exid4,symcc,40484,146a46f1d160645cd1013bfd153b4d78e3d8d83eecf8b62f1a21d774f69e986b,crash,2,SEGV,8bc4cb2c1925e638e963e3bcebe0b8bd,asan,fca,objdump
37,7,14626,97420401,symcc-0-exid4,symcc,40484,146a46f1d160645cd1013bfd153b4d78e3d8d83eecf8b62f1a21d774f69e986b,crash,7,SEGV,8bc4cb2c1925e638e963e3bcebe0b8bd,msan,fca,objdump
38,11,14626,97420401,symcc-0-exid4,symcc,40484,146a46f1d160645cd1013bfd153b4d78e3d8d83eecf8b62f1a21d774f69e986b,crash,11,SEGV,8bc4cb2c1925e638e963e3bcebe0b8bd,ubsan,fca,objdump
39,9,14626,97420401,symcc-0-exid4,symcc,40484,146a46f1d160645cd1013bfd153b4d78e3d8d83eecf8b62f1a21d774f69e986b,crash,9,SEGV,cab3706d97066819dfba2890bbbb9f35,tsan,fca,objdump
40,1,6179,1181442300,mopt-0-exid0,mopt,10009,c2de15ba0032d0af535d131691e3bf478677a8123ca13a2f8d4cf5f80d6d8e8f,crash,1,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
41,37,987,438632599,mopt-0-exid1,mopt,426,ca8d57c554feafd5ff143ee2a862b2fc455096bef904eb19091f2181990cf50c,crash,37,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
42,38,6053,438632599,mopt-0-exid1,mopt,8844,141d0f45f465621b7c341efb53bab51fec01bf72a74e591c32511470d07829af,crash,38,global-buffer-overflow,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
43,3,9739,438632599,mopt-0-exid1,mopt,26734,c7408d71e4916256dae216b182f83c63dd12acfef13d9daee18458becb3f7485,crash,3,global-buffer-overflow,88b3e326e558c761f470b4886a2ccdf8,asan,fca,objdump
44,7,6166,1905933920,mopt-0-exid2,mopt,11345,e9c0353c7fbd8b6c8a69cbab979e44b0981e639060969bab2d6670edd9f37206,crash,7,global-buffer-overflow,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
45,24,6807,1905933920,mopt-0-exid2,mopt,13769,855faca79534a01c540fe86a5dccb0440627d41dfbb5079ba0f0c7dfe46ea66c,crash,24,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
46,3,6088,3892610375,mopt-0-exid3,mopt,16859,918e8d35fb2dd8d6f537a9c3c9ffe3a213eb2be50258498812d9d653e0ff9e76,crash,3,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
47,60,4764,2919286762,mopt-0-exid4,mopt,4726,86fd9d68bee565d671b0e0f1e16291f259b8ce5fa0bf9af0a1fd706acdea1657,crash,60,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
48,52,5069,2919286762,mopt-0-exid4,mopt,5407,7b354a47b8e94e09cfe0ea1b2745e3a6efd3dde1dd40e79dd0a5a467ba9828b2,crash,52,global-buffer-overflow,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
49,68,17653,2919286762,mopt-0-exid4,mopt,77590,123776d9b499648c0e1bfc1e2b63889efd2903eb3ee0757d1cde02f1b392bcbd,crash,68,global-buffer-overflow,88b3e326e558c761f470b4886a2ccdf8,asan,fca,objdump
50,51,4561,39530663,mopt-0-exid0,mopt,6683,e9fc94237aeda1919ba23fc9fddf222ff6e48c8c8c279c521fbcea5506013ece,crash,51,global-buffer-overflow,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
51,60,7463,39530663,mopt-0-exid0,mopt,20068,3f8804747f1f5fa3a0164f365f07ce490479e993b849c7f1819ecf420e80b062,crash,60,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
52,30,14576,39530663,mopt-0-exid0,mopt,76981,454250fce713fa45fc65bc110d4beaf12a0689b29cf4d24e1038ba76d2baa1b5,crash,30,global-buffer-overflow,88b3e326e558c761f470b4886a2ccdf8,asan,fca,objdump
53,56,547,2639945350,mopt-0-exid1,mopt,189,11934f7f6c95ef280e3beda66f24dcbfee50f6f616cabbe7a48ce81b5a95d87f,crash,56,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
54,23,4679,2639945350,mopt-0-exid1,mopt,4710,1da5ab73d7ac61884a4e9a22e0a65deec08084747c3b9be7bef71bd12ae185de,crash,23,global-buffer-overflow,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
55,8,6221,4191613891,mopt-0-exid2,mopt,13653,6729508b5e88d71538f63b811cd5383bf7e5b2fafff8872e1f7cd211a2ecfc26,crash,8,global-buffer-overflow,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
56,22,6992,4191613891,mopt-0-exid2,mopt,18831,ae9d5b0967c7b909e261ac2ba1e8b1e06b9642eaf883031952469213adefcaeb,crash,22,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
57,31,12427,1159625236,fairfuzz-0-exid2,fairfuzz,47006,614a52303d74c085c51a6a45808f5067978232a97aa2dbef1f38bdd2f1e856bd,crash,31,SEGV,8bc4cb2c1925e638e963e3bcebe0b8bd,asan,fca,objdump
58,45,12427,1159625236,fairfuzz-0-exid2,fairfuzz,47006,614a52303d74c085c51a6a45808f5067978232a97aa2dbef1f38bdd2f1e856bd,crash,45,SEGV,8bc4cb2c1925e638e963e3bcebe0b8bd,msan,fca,objdump
59,51,12427,1159625236,fairfuzz-0-exid2,fairfuzz,47006,614a52303d74c085c51a6a45808f5067978232a97aa2dbef1f38bdd2f1e856bd,crash,51,SEGV,8bc4cb2c1925e638e963e3bcebe0b8bd,ubsan,fca,objdump
60,48,12427,1159625236,fairfuzz-0-exid2,fairfuzz,47006,614a52303d74c085c51a6a45808f5067978232a97aa2dbef1f38bdd2f1e856bd,crash,48,SEGV,cab3706d97066819dfba2890bbbb9f35,tsan,fca,objdump
61,1,4441,376973075,mopt-0-exid3,mopt,4761,cf420028d5e914ea4a88ddad233433d2e762df1cdc2988aad24ce0eb38719434,crash,1,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
62,14,781,2854813275,mopt-0-exid4,mopt,229,cde12100610599855ecd0358eece3cfbe7a393c47016316ed2bbe1e49bb32f91,crash,14,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
63,6,6076,2854813275,mopt-0-exid4,mopt,9654,64ad29360bbdf0ece4f2677233d2fd4742b4dfad4d97186de250678e6fff4d21,crash,6,global-buffer-overflow,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
64,23,11908,2854813275,mopt-0-exid4,mopt,30434,78c04507e42012718d94897ad73bcbe5caea3db4c5063136ce8c14454d862cf9,crash,23,global-buffer-overflow,9b10153fa6aba9fd0610d154ebc4e3a8,asan,fca,objdump
65,3,18517,2854813275,mopt-0-exid4,mopt,62558,009c4a371699cdf23fb3197e465167ef9305d3030e5e372686449b3e6271ae66,crash,3,global-buffer-overflow,88b3e326e558c761f470b4886a2ccdf8,asan,fca,objdump
