,crash_id,discovery_time,fuzzer
118,bug118,213,fairfuzz-0-exid23
2258,bug2258,215,afl-0-exid23
629,bug629,215,afl-0-exid23
1921,bug1921,216,afl-0-exid23
154,bug154,216,afl-0-exid23
1860,bug1860,217,afl-0-exid23
67,bug67,217,afl-0-exid23
539,bug539,375,aflplusplus-0-exid23
2192,bug2192,375,aflplusplus-0-exid23
1004,bug1004,448,aflplusplus-0-exid23
2522,bug2522,448,aflplusplus-0-exid23
444,bug444,448,afl-0-exid23
623,bug623,454,aflplusplus-0-exid23
1508,bug1508,454,aflplusplus-0-exid23
2054,bug2054,510,aflfast-0-exid23
346,bug346,510,aflfast-0-exid23
2358,bug2358,536,aflplusplus-0-exid23
772,bug772,536,aflplusplus-0-exid23
735,bug735,541,fairfuzz-0-exid23
2330,bug2330,541,fairfuzz-0-exid23
2465,bug2465,577,afl-0-exid23
926,bug926,577,afl-0-exid23
80,bug80,591,fairfuzz-0-exid23
1867,bug1867,591,fairfuzz-0-exid23
2391,bug2391,591,fairfuzz-0-exid23
822,bug822,591,fairfuzz-0-exid23
1964,bug1964,778,aflplusplus-0-exid23
222,bug222,778,aflplusplus-0-exid23
510,bug510,866,fairfuzz-0-exid23
2172,bug2172,866,fairfuzz-0-exid23
944,bug944,923,aflplusplus-0-exid23
1725,bug1725,923,aflplusplus-0-exid23
2479,bug2479,923,aflplusplus-0-exid23
1146,bug1146,995,afl-0-exid23
98,bug98,995,afl-0-exid23
621,bug621,1068,aflfast-0-exid23
2251,bug2251,1068,aflfast-0-exid23
2204,bug2204,1068,aflfast-0-exid23
559,bug559,1068,aflfast-0-exid23
2519,bug2519,1069,aflfast-0-exid23
1000,bug1000,1069,aflfast-0-exid23
2347,bug2347,1168,aflfast-0-exid23
758,bug758,1168,aflfast-0-exid23
1821,bug1821,1180,aflfast-0-exid23
9,bug9,1180,aflfast-0-exid23
845,bug845,1297,afl-0-exid23
2408,bug2408,1297,afl-0-exid23
