,crash_id,discovery_time,fuzzer
1285,bug1285,528,afl-0-exid21
2287,bug2287,549,afl-0-exid21
41,bug41,549,afl-0-exid21
815,bug815,682,aflplusplus-0-exid21
2821,bug2821,682,aflplusplus-0-exid21
89,bug89,759,fairfuzz-0-exid21
2317,bug2317,759,fairfuzz-0-exid21
3188,bug3188,789,afl-0-exid21
252,bug252,789,afl-0-exid21
2436,bug2436,789,afl-0-exid21
1004,bug1004,822,aflplusplus-0-exid21
2943,bug2943,822,aflplusplus-0-exid21
84,bug84,828,aflplusplus-0-exid21
2313,bug2313,828,aflplusplus-0-exid21
1656,bug1656,849,aflplusplus-0-exid21
2710,bug2710,851,aflplusplus-0-exid21
653,bug653,851,aflplusplus-0-exid21
3151,bug3151,851,aflplusplus-0-exid21
1292,bug1292,851,aflplusplus-0-exid21
655,bug655,866,fairfuzz-0-exid21
2712,bug2712,866,fairfuzz-0-exid21
288,bug288,871,afl-0-exid21
2464,bug2464,871,afl-0-exid21
1923,bug1923,871,fairfuzz-0-exid21
2390,bug2390,911,afl-0-exid21
191,bug191,911,afl-0-exid21
2653,bug2653,994,fairfuzz-0-exid21
564,bug564,994,fairfuzz-0-exid21
40,bug40,1021,fairfuzz-0-exid21
2286,bug2286,1021,fairfuzz-0-exid21
2971,bug2971,1025,fairfuzz-0-exid21
522,bug522,1108,afl-0-exid21
732,bug732,1118,afl-0-exid21
2764,bug2764,1118,afl-0-exid21
2911,bug2911,1288,aflfast-0-exid21
953,bug953,1288,aflfast-0-exid21
3091,bug3091,1303,fairfuzz-0-exid21
1208,bug1208,1303,fairfuzz-0-exid21
