,fuzzer,edge,fuzzer_combination,benchmark
47,afl-0-exid20,110221-110247,fcb,mp42aac
48,aflfast-0-exid20,110247-110252,fcb,mp42aac
49,afl-0-exid20,110252-110255,fcb,mp42aac
50,afl-0-exid21,110255-110259,fcb,mp42aac
51,aflplusplus-0-exid21,110255-110282,fcb,mp42aac
52,afl-0-exid21,110259-110381,fcb,mp42aac
53,afl-0-exid20,110282-110287,fcb,mp42aac
54,afl-0-exid24,110287-110294,fcb,mp42aac
55,afl-0-exid21,110287-110335,fcb,mp42aac
56,afl-0-exid21,110294-110298,fcb,mp42aac
57,afl-0-exid20,110298-110306,fcb,mp42aac
58,afl-0-exid20,110298-110318,fcb,mp42aac
59,afl-0-exid20,110306-110381,fcb,mp42aac
60,afl-0-exid20,110318-110324,fcb,mp42aac
61,aflfast-0-exid21,110324-110328,fcb,mp42aac
62,afl-0-exid21,110328-110333,fcb,mp42aac
63,afl-0-exid20,110333-110335,fcb,mp42aac
64,fairfuzz-0-exid20,110335-110339,fcb,mp42aac
65,afl-0-exid21,110339-110343,fcb,mp42aac
66,afl-0-exid20,110339-110345,fcb,mp42aac
67,afl-0-exid20,110343-110381,fcb,mp42aac
68,afl-0-exid20,110345-110349,fcb,mp42aac
69,aflplusplus-0-exid20,110349-110353,fcb,mp42aac
70,afl-0-exid21,110353-110356,fcb,mp42aac
71,afl-0-exid24,110356-110358,fcb,mp42aac
72,afl-0-exid23,110358-110364,fcb,mp42aac
73,afl-0-exid20,110358-110381,fcb,mp42aac
74,afl-0-exid20,110364-110372,fcb,mp42aac
75,afl-0-exid20,110372-110376,fcb,mp42aac
76,afl-0-exid21,110376-110379,fcb,mp42aac
77,afl-0-exid20,110379-110381,fcb,mp42aac
78,afl-0-exid22,110401-110411,fcb,mp42aac
79,afl-0-exid20,110401-110413,fcb,mp42aac
80,afl-0-exid23,110411-110418,fcb,mp42aac
81,afl-0-exid20,110413-110418,fcb,mp42aac
82,afl-0-exid21,110888-110907,fcb,mp42aac
83,fairfuzz-0-exid24,110911-110918,fcb,mp42aac
84,afl-0-exid20,110911-110962,fcb,mp42aac
85,afl-0-exid21,110918-110923,fcb,mp42aac
86,afl-0-exid24,110923-110929,fcb,mp42aac
87,aflfast-0-exid24,110929-110938,fcb,mp42aac
88,afl-0-exid23,110938-110942,fcb,mp42aac
89,afl-0-exid20,110942-110945,fcb,mp42aac
90,aflplusplus-0-exid23,110945-110962,fcb,mp42aac
91,aflplusplus-0-exid20,111322-111335,fcb,mp42aac
92,aflfast-0-exid21,111335-111373,fcb,mp42aac
93,afl-0-exid21,111346-111351,fcb,mp42aac
94,aflplusplus-0-exid21,111351-111373,fcb,mp42aac
95,afl-0-exid21,111429-111464,fcb,mp42aac
96,aflplusplus-0-exid21,111464-111468,fcb,mp42aac
97,afl-0-exid21,111475-111491,fcb,mp42aac
98,afl-0-exid20,112094-112107,fcb,mp42aac
99,afl-0-exid21,112094-112110,fcb,mp42aac
100,fairfuzz-0-exid20,113687-113694,fcb,mp42aac
101,afl-0-exid22,113707-113714,fcb,mp42aac
102,afl-0-exid22,113714-113720,fcb,mp42aac
103,afl-0-exid20,113714-113732,fcb,mp42aac
104,fairfuzz-0-exid21,113720-113727,fcb,mp42aac
105,aflfast-0-exid21,113727-113714,fcb,mp42aac
106,afl-0-exid20,113749-113762,fcb,mp42aac
107,afl-0-exid20,113749-113765,fcb,mp42aac
108,afl-0-exid20,113762-113800,fcb,mp42aac
109,afl-0-exid20,113765-113770,fcb,mp42aac
110,afl-0-exid20,113765-113773,fcb,mp42aac
111,afl-0-exid24,113773-113778,fcb,mp42aac
112,afl-0-exid21,113773-113781,fcb,mp42aac
113,afl-0-exid20,113778-113800,fcb,mp42aac
114,aflfast-0-exid20,113781-113789,fcb,mp42aac
115,fairfuzz-0-exid21,113789-113800,fcb,mp42aac
116,afl-0-exid24,113847-113855,fcb,mp42aac
117,afl-0-exid21,113855-113861,fcb,mp42aac
118,afl-0-exid20,113861-113869,fcb,mp42aac
119,afl-0-exid20,113861-113893,fcb,mp42aac
120,afl-0-exid20,113869-113873,fcb,mp42aac
121,afl-0-exid20,113873-113893,fcb,mp42aac
122,afl-0-exid23,113893-113897,fcb,mp42aac
123,afl-0-exid20,113897-113902,fcb,mp42aac
124,afl-0-exid20,113897-113904,fcb,mp42aac
125,afl-0-exid20,113902-113950,fcb,mp42aac
126,afl-0-exid20,113904-113913,fcb,mp42aac
127,afl-0-exid20,113904-113915,fcb,mp42aac
128,fairfuzz-0-exid21,113913-113950,fcb,mp42aac
129,afl-0-exid21,113915-113919,fcb,mp42aac
130,afl-0-exid20,113919-113922,fcb,mp42aac
131,afl-0-exid23,113922-113950,fcb,mp42aac
132,aflfast-0-exid23,113931-113935,fcb,mp42aac
133,afl-0-exid21,113935-113940,fcb,mp42aac
134,aflplusplus-0-exid21,113940-113945,fcb,mp42aac
135,fairfuzz-0-exid21,113945-113922,fcb,mp42aac
136,afl-0-exid24,113980-113995,fcb,mp42aac
137,aflfast-0-exid24,113980-113998,fcb,mp42aac
138,afl-0-exid20,113995-114075,fcb,mp42aac
139,afl-0-exid20,113998-114032,fcb,mp42aac
140,aflplusplus-0-exid20,114032-114043,fcb,mp42aac
141,afl-0-exid21,114043-114048,fcb,mp42aac
142,fairfuzz-0-exid24,114048-114069,fcb,mp42aac
143,afl-0-exid23,114053-114064,fcb,mp42aac
144,aflfast-0-exid20,114069-114075,fcb,mp42aac
145,afl-0-exid20,114081-114098,fcb,mp42aac
146,afl-0-exid20,114098-114111,fcb,mp42aac
147,afl-0-exid24,114111-114162,fcb,mp42aac
148,fairfuzz-0-exid21,114162-114171,fcb,mp42aac
149,afl-0-exid21,114379-114386,fcb,mp42aac
150,afl-0-exid21,114379-114430,fcb,mp42aac
151,aflfast-0-exid20,114386-114391,fcb,mp42aac
152,fairfuzz-0-exid21,114397-114406,fcb,mp42aac
153,aflplusplus-0-exid21,114406-114410,fcb,mp42aac
154,afl-0-exid21,114410-114413,fcb,mp42aac
155,afl-0-exid21,114413-114430,fcb,mp42aac
156,afl-0-exid20,114528-114541,fcb,mp42aac
157,afl-0-exid20,114528-114544,fcb,mp42aac
158,afl-0-exid20,114541-114579,fcb,mp42aac
159,afl-0-exid20,114544-114552,fcb,mp42aac
160,afl-0-exid21,114552-114557,fcb,mp42aac
161,aflplusplus-0-exid21,114552-114560,fcb,mp42aac
162,aflfast-0-exid21,114557-114579,fcb,mp42aac
163,afl-0-exid20,114568-114579,fcb,mp42aac
164,afl-0-exid20,114594-114626,fcb,mp42aac
165,aflfast-0-exid20,115098-115109,fcb,mp42aac
166,afl-0-exid22,115176-115186,fcb,mp42aac
167,afl-0-exid21,115235-115248,fcb,mp42aac
168,aflplusplus-0-exid20,115235-115251,fcb,mp42aac
169,aflfast-0-exid20,115248-115286,fcb,mp42aac
170,afl-0-exid21,115251-115259,fcb,mp42aac
171,afl-0-exid20,115259-115264,fcb,mp42aac
172,fairfuzz-0-exid20,115259-115267,fcb,mp42aac
173,afl-0-exid22,115264-115286,fcb,mp42aac
174,afl-0-exid20,115275-115286,fcb,mp42aac
175,aflfast-0-exid20,115341-115349,fcb,mp42aac
176,aflplusplus-0-exid20,115349-115353,fcb,mp42aac
177,afl-0-exid20,115353-115372,fcb,mp42aac
178,afl-0-exid20,115376-115381,fcb,mp42aac
179,fairfuzz-0-exid20,115381-115470,fcb,mp42aac
180,afl-0-exid20,115408-115419,fcb,mp42aac
181,fairfuzz-0-exid22,115416-115419,fcb,mp42aac
182,fairfuzz-0-exid20,115419-115421,fcb,mp42aac
183,afl-0-exid20,115421-115463,fcb,mp42aac
184,fairfuzz-0-exid22,115436-115440,fcb,mp42aac
185,fairfuzz-0-exid20,115463-115465,fcb,mp42aac
186,fairfuzz-0-exid22,115465-115389,fcb,mp42aac
187,afl-0-exid20,1156-1170,fcb,mp42aac
188,afl-0-exid24,115875-115882,fcb,mp42aac
189,aflfast-0-exid20,115895-115902,fcb,mp42aac
190,aflplusplus-0-exid21,115902-115908,fcb,mp42aac
191,aflplusplus-0-exid20,115902-115920,fcb,mp42aac
192,afl-0-exid24,115915-115902,fcb,mp42aac
193,afl-0-exid20,115937-115950,fcb,mp42aac
194,afl-0-exid20,115937-115953,fcb,mp42aac
195,afl-0-exid20,115950-115988,fcb,mp42aac
196,afl-0-exid20,115953-115961,fcb,mp42aac
197,afl-0-exid21,115961-115966,fcb,mp42aac
198,aflfast-0-exid21,115966-115988,fcb,mp42aac
199,afl-0-exid20,115969-115977,fcb,mp42aac
200,aflfast-0-exid21,115977-115988,fcb,mp42aac
201,aflplusplus-0-exid20,116003-116032,fcb,mp42aac
202,aflfast-0-exid20,116032-116036,fcb,mp42aac
203,afl-0-exid20,116036-116040,fcb,mp42aac
204,afl-0-exid20,116040-116045,fcb,mp42aac
205,afl-0-exid21,116040-116078,fcb,mp42aac
206,afl-0-exid22,116045-116050,fcb,mp42aac
207,afl-0-exid20,116050-116053,fcb,mp42aac
208,aflplusplus-0-exid20,116053-116088,fcb,mp42aac
209,afl-0-exid20,116078-116082,fcb,mp42aac
210,afl-0-exid20,116082-116086,fcb,mp42aac
211,afl-0-exid20,116086-116088,fcb,mp42aac
212,aflfast-0-exid22,116088-116091,fcb,mp42aac
213,aflplusplus-0-exid21,116091-116095,fcb,mp42aac
214,afl-0-exid21,116095-116111,fcb,mp42aac
215,afl-0-exid21,116095-116113,fcb,mp42aac
216,afl-0-exid20,116111-116203,fcb,mp42aac
217,afl-0-exid20,116113-116118,fcb,mp42aac
218,afl-0-exid20,116118-116121,fcb,mp42aac
219,fairfuzz-0-exid21,116121-116127,fcb,mp42aac
220,afl-0-exid20,116121-116203,fcb,mp42aac
221,afl-0-exid22,116142-116151,fcb,mp42aac
222,afl-0-exid20,116151-116159,fcb,mp42aac
223,fairfuzz-0-exid22,116159-116162,fcb,mp42aac
224,afl-0-exid21,116162-116165,fcb,mp42aac
225,afl-0-exid20,116165-116173,fcb,mp42aac
226,aflfast-0-exid21,116194-116198,fcb,mp42aac
227,aflfast-0-exid22,116198-116121,fcb,mp42aac
228,afl-0-exid21,116233-116248,fcb,mp42aac
229,afl-0-exid23,116248-116327,fcb,mp42aac
230,aflplusplus-0-exid20,116251-116285,fcb,mp42aac
231,afl-0-exid21,116285-116296,fcb,mp42aac
232,fairfuzz-0-exid24,116296-116301,fcb,mp42aac
233,aflplusplus-0-exid20,116301-116306,fcb,mp42aac
234,afl-0-exid21,116306-116316,fcb,mp42aac
235,afl-0-exid20,116316-116301,fcb,mp42aac
236,afl-0-exid21,116321-116327,fcb,mp42aac
237,afl-0-exid24,116333-116350,fcb,mp42aac
238,aflplusplus-0-exid20,116363-116414,fcb,mp42aac
239,afl-0-exid20,116632-116645,fcb,mp42aac
240,afl-0-exid20,116645-116683,fcb,mp42aac
241,afl-0-exid24,116648-116653,fcb,mp42aac
242,afl-0-exid21,116653-116683,fcb,mp42aac
243,afl-0-exid20,116656-116661,fcb,mp42aac
244,afl-0-exid20,116661-116683,fcb,mp42aac
245,afl-0-exid20,116920-116933,fcb,mp42aac
246,afl-0-exid20,116933-116971,fcb,mp42aac
247,aflfast-0-exid21,116936-116941,fcb,mp42aac
248,afl-0-exid21,116941-116971,fcb,mp42aac
249,afl-0-exid20,116944-116949,fcb,mp42aac
250,afl-0-exid20,116949-116971,fcb,mp42aac
251,afl-0-exid20,1170-1228,fcb,mp42aac
252,afl-0-exid20,117013-117022,fcb,mp42aac
253,afl-0-exid20,117022-117039,fcb,mp42aac
254,aflfast-0-exid24,117048-117057,fcb,mp42aac
255,afl-0-exid21,117065-117070,fcb,mp42aac
256,afl-0-exid20,117070-117074,fcb,mp42aac
257,afl-0-exid20,117074-117077,fcb,mp42aac
258,afl-0-exid21,117077-117115,fcb,mp42aac
259,afl-0-exid20,117082-117108,fcb,mp42aac
260,aflfast-0-exid20,117202-117206,fcb,mp42aac
261,afl-0-exid20,117331-117344,fcb,mp42aac
262,afl-0-exid20,117331-117347,fcb,mp42aac
263,afl-0-exid22,117344-117382,fcb,mp42aac
264,afl-0-exid23,117347-117355,fcb,mp42aac
265,afl-0-exid20,117355-117360,fcb,mp42aac
266,afl-0-exid21,117355-117363,fcb,mp42aac
267,afl-0-exid20,117360-117382,fcb,mp42aac
268,afl-0-exid20,117363-117371,fcb,mp42aac
269,afl-0-exid22,117371-117382,fcb,mp42aac
270,afl-0-exid23,117660-117683,fcb,mp42aac
271,afl-0-exid23,117683-117686,fcb,mp42aac
272,afl-0-exid20,117688-117817,fcb,mp42aac
273,afl-0-exid20,117746-117755,fcb,mp42aac
274,afl-0-exid20,117755-117826,fcb,mp42aac
275,afl-0-exid21,117817-117826,fcb,mp42aac
276,afl-0-exid20,118-194,fcb,mp42aac
277,afl-0-exid21,118087-118138,fcb,mp42aac
278,afl-0-exid20,118214-118227,fcb,mp42aac
279,afl-0-exid22,118214-118230,fcb,mp42aac
280,afl-0-exid20,118227-118265,fcb,mp42aac
281,afl-0-exid23,118230-118235,fcb,mp42aac
282,afl-0-exid21,118235-118265,fcb,mp42aac
283,afl-0-exid20,118238-118243,fcb,mp42aac
284,afl-0-exid20,118243-118265,fcb,mp42aac
285,aflfast-0-exid22,118280-118312,fcb,mp42aac
286,afl-0-exid20,118332-118340,fcb,mp42aac
287,afl-0-exid22,118340-118510,fcb,mp42aac
288,fairfuzz-0-exid23,118366-118371,fcb,mp42aac
289,afl-0-exid21,118371-118375,fcb,mp42aac
290,aflfast-0-exid24,118375-118378,fcb,mp42aac
291,afl-0-exid23,118378-118510,fcb,mp42aac
292,aflplusplus-0-exid20,118413-118418,fcb,mp42aac
293,afl-0-exid22,118418-118427,fcb,mp42aac
294,afl-0-exid20,118427-118435,fcb,mp42aac
295,fairfuzz-0-exid22,118435-118442,fcb,mp42aac
296,afl-0-exid20,118442-118449,fcb,mp42aac
297,afl-0-exid21,118449-118457,fcb,mp42aac
298,aflplusplus-0-exid22,118478-118486,fcb,mp42aac
299,aflplusplus-0-exid22,118507-118510,fcb,mp42aac
300,afl-0-exid20,118540-118555,fcb,mp42aac
301,afl-0-exid20,118555-118634,fcb,mp42aac
302,aflfast-0-exid22,118603-118608,fcb,mp42aac
303,aflfast-0-exid23,118608-118613,fcb,mp42aac
304,afl-0-exid20,118797-118809,fcb,mp42aac
305,afl-0-exid20,118809-118814,fcb,mp42aac
306,afl-0-exid23,118809-118817,fcb,mp42aac
307,afl-0-exid20,118814-118875,fcb,mp42aac
308,aflfast-0-exid20,118817-118827,fcb,mp42aac
309,aflfast-0-exid22,118817-118832,fcb,mp42aac
310,afl-0-exid20,118827-118832,fcb,mp42aac
311,aflplusplus-0-exid22,118832-118834,fcb,mp42aac
312,afl-0-exid21,118834-118840,fcb,mp42aac
313,afl-0-exid22,118834-118849,fcb,mp42aac
314,afl-0-exid24,118840-118849,fcb,mp42aac
315,afl-0-exid22,118849-118852,fcb,mp42aac
316,afl-0-exid21,118849-118872,fcb,mp42aac
317,aflplusplus-0-exid23,118852-118861,fcb,mp42aac
318,afl-0-exid20,118852-118867,fcb,mp42aac
319,afl-0-exid21,118861-118875,fcb,mp42aac
320,afl-0-exid20,118867-118834,fcb,mp42aac
321,afl-0-exid20,118872-118875,fcb,mp42aac
322,afl-0-exid20,118881-118894,fcb,mp42aac
323,aflfast-0-exid21,118881-118897,fcb,mp42aac
324,afl-0-exid20,118894-118932,fcb,mp42aac
325,aflfast-0-exid21,118897-118902,fcb,mp42aac
326,afl-0-exid23,118897-118905,fcb,mp42aac
327,afl-0-exid21,118902-118932,fcb,mp42aac
328,afl-0-exid20,118905-118910,fcb,mp42aac
329,afl-0-exid21,118905-118913,fcb,mp42aac
330,afl-0-exid20,118910-118932,fcb,mp42aac
331,aflfast-0-exid20,118913-118921,fcb,mp42aac
332,aflplusplus-0-exid24,118921-118932,fcb,mp42aac
333,afl-0-exid23,118947-118974,fcb,mp42aac
334,afl-0-exid22,118974-118990,fcb,mp42aac
335,fairfuzz-0-exid23,118990-118993,fcb,mp42aac
336,afl-0-exid20,118993-119001,fcb,mp42aac
337,fairfuzz-0-exid21,118993-119011,fcb,mp42aac
338,afl-0-exid20,119001-119076,fcb,mp42aac
339,afl-0-exid21,119011-119016,fcb,mp42aac
340,fairfuzz-0-exid22,119016-119023,fcb,mp42aac
341,afl-0-exid21,119023-119028,fcb,mp42aac
342,aflplusplus-0-exid24,119023-119037,fcb,mp42aac
343,aflplusplus-0-exid21,119032-119035,fcb,mp42aac
344,afl-0-exid20,119037-119041,fcb,mp42aac
345,aflfast-0-exid20,119041-119044,fcb,mp42aac
346,aflfast-0-exid24,119044-119049,fcb,mp42aac
347,aflplusplus-0-exid21,119044-119069,fcb,mp42aac
348,afl-0-exid20,119049-119056,fcb,mp42aac
349,aflfast-0-exid23,119056-119061,fcb,mp42aac
350,afl-0-exid23,119061-119064,fcb,mp42aac
351,afl-0-exid20,119064-119044,fcb,mp42aac
352,aflfast-0-exid22,119069-119073,fcb,mp42aac
353,aflplusplus-0-exid20,119073-119076,fcb,mp42aac
354,afl-0-exid20,119324-119342,fcb,mp42aac
355,afl-0-exid20,119342-119371,fcb,mp42aac
356,afl-0-exid21,119347-119352,fcb,mp42aac
357,afl-0-exid20,119352-119368,fcb,mp42aac
358,afl-0-exid20,119477-119490,fcb,mp42aac
359,afl-0-exid20,119490-119528,fcb,mp42aac
360,afl-0-exid22,119493-119498,fcb,mp42aac
361,fairfuzz-0-exid24,119498-119528,fcb,mp42aac
362,afl-0-exid23,1195-1202,fcb,mp42aac
363,afl-0-exid20,119501-119506,fcb,mp42aac
364,afl-0-exid20,119506-119528,fcb,mp42aac
365,afl-0-exid20,119578-119685,fcb,mp42aac
366,afl-0-exid20,119583-119591,fcb,mp42aac
367,afl-0-exid22,119591-119685,fcb,mp42aac
368,afl-0-exid21,119629-119634,fcb,mp42aac
369,afl-0-exid20,119634-119638,fcb,mp42aac
370,afl-0-exid20,119638-119641,fcb,mp42aac
371,afl-0-exid23,119641-119644,fcb,mp42aac
372,afl-0-exid23,119644-119685,fcb,mp42aac
373,afl-0-exid21,119975-120059,fcb,mp42aac
374,aflplusplus-0-exid22,119981-120034,fcb,mp42aac
375,aflplusplus-0-exid22,119995-120012,fcb,mp42aac
376,afl-0-exid20,120059-120062,fcb,mp42aac
377,afl-0-exid20,120247-120252,fcb,mp42aac
378,afl-0-exid21,120252-120259,fcb,mp42aac
379,afl-0-exid21,120340-120345,fcb,mp42aac
380,afl-0-exid20,120345-120350,fcb,mp42aac
381,afl-0-exid21,120350-120353,fcb,mp42aac
382,aflfast-0-exid22,120353-120359,fcb,mp42aac
383,afl-0-exid21,120353-120385,fcb,mp42aac
384,afl-0-exid20,120359-120380,fcb,mp42aac
385,afl-0-exid20,120380-120353,fcb,mp42aac
386,afl-0-exid22,120385-120391,fcb,mp42aac
387,fairfuzz-0-exid20,120432-120438,fcb,mp42aac
388,afl-0-exid20,120467-120480,fcb,mp42aac
389,fairfuzz-0-exid23,120467-120483,fcb,mp42aac
390,afl-0-exid20,120480-120518,fcb,mp42aac
391,afl-0-exid21,120483-120488,fcb,mp42aac
392,afl-0-exid21,120491-120496,fcb,mp42aac
393,afl-0-exid20,120496-120518,fcb,mp42aac
394,afl-0-exid20,120584-120617,fcb,mp42aac
395,afl-0-exid20,120590-120617,fcb,mp42aac
396,aflfast-0-exid21,121139-121152,fcb,mp42aac
397,afl-0-exid20,121152-121190,fcb,mp42aac
398,afl-0-exid20,121155-121163,fcb,mp42aac
399,aflplusplus-0-exid20,121163-121171,fcb,mp42aac
400,aflplusplus-0-exid20,121168-121190,fcb,mp42aac
401,aflfast-0-exid20,121205-121236,fcb,mp42aac
402,afl-0-exid20,121249-121253,fcb,mp42aac
403,fairfuzz-0-exid20,121265-121271,fcb,mp42aac
404,afl-0-exid20,122897-122912,fcb,mp42aac
405,afl-0-exid20,122897-122915,fcb,mp42aac
406,afl-0-exid20,122912-122983,fcb,mp42aac
407,aflplusplus-0-exid20,122915-122923,fcb,mp42aac
408,afl-0-exid20,122923-122928,fcb,mp42aac
409,afl-0-exid20,122923-122931,fcb,mp42aac
410,aflfast-0-exid20,122928-122983,fcb,mp42aac
411,aflfast-0-exid20,122938-122954,fcb,mp42aac
412,aflfast-0-exid21,122954-122965,fcb,mp42aac
413,afl-0-exid20,122965-122969,fcb,mp42aac
414,aflfast-0-exid20,122969-122976,fcb,mp42aac
415,fairfuzz-0-exid20,122976-122983,fcb,mp42aac
416,afl-0-exid20,122979-122983,fcb,mp42aac
417,afl-0-exid21,123269-123282,fcb,mp42aac
418,aflplusplus-0-exid21,123282-123320,fcb,mp42aac
419,afl-0-exid21,123293-123298,fcb,mp42aac
420,afl-0-exid21,123335-123380,fcb,mp42aac
421,afl-0-exid20,123694-123707,fcb,mp42aac
422,afl-0-exid22,123694-123710,fcb,mp42aac
423,afl-0-exid20,123707-123754,fcb,mp42aac
424,aflfast-0-exid24,123710-123718,fcb,mp42aac
425,afl-0-exid20,123718-123723,fcb,mp42aac
426,aflfast-0-exid20,123718-123726,fcb,mp42aac
427,afl-0-exid20,123723-123754,fcb,mp42aac
428,afl-0-exid24,123726-123732,fcb,mp42aac
429,afl-0-exid20,123726-123735,fcb,mp42aac
430,afl-0-exid20,123732-123754,fcb,mp42aac
431,aflplusplus-0-exid22,123735-123743,fcb,mp42aac
432,afl-0-exid20,123743-123754,fcb,mp42aac
433,aflfast-0-exid21,123765-123774,fcb,mp42aac
434,afl-0-exid20,123765-123779,fcb,mp42aac
435,afl-0-exid21,123779-123784,fcb,mp42aac
436,afl-0-exid21,123779-123789,fcb,mp42aac
437,aflplusplus-0-exid24,123784-123789,fcb,mp42aac
438,afl-0-exid21,123789-123794,fcb,mp42aac
439,afl-0-exid21,123789-123799,fcb,mp42aac
440,aflplusplus-0-exid20,123794-123799,fcb,mp42aac
441,afl-0-exid20,123799-123804,fcb,mp42aac
442,aflfast-0-exid22,123799-123809,fcb,mp42aac
443,afl-0-exid23,123804-123809,fcb,mp42aac
444,afl-0-exid22,123809-123814,fcb,mp42aac
445,afl-0-exid22,123809-123819,fcb,mp42aac
446,afl-0-exid22,123814-123819,fcb,mp42aac
447,afl-0-exid21,123828-123852,fcb,mp42aac
448,aflfast-0-exid20,123852-123857,fcb,mp42aac
449,afl-0-exid21,123852-123872,fcb,mp42aac
450,aflplusplus-0-exid21,123857-123861,fcb,mp42aac
451,afl-0-exid24,123861-123876,fcb,mp42aac
452,afl-0-exid24,123872-123876,fcb,mp42aac
453,afl-0-exid24,123876-123881,fcb,mp42aac
454,afl-0-exid20,123876-123887,fcb,mp42aac
455,afl-0-exid20,123881-123885,fcb,mp42aac
456,afl-0-exid23,123885-123891,fcb,mp42aac
457,aflfast-0-exid23,123887-123891,fcb,mp42aac
458,afl-0-exid21,123891-123896,fcb,mp42aac
459,afl-0-exid23,123891-123902,fcb,mp42aac
460,afl-0-exid20,123896-123900,fcb,mp42aac
461,aflfast-0-exid21,123900-123906,fcb,mp42aac
462,fairfuzz-0-exid21,123902-123906,fcb,mp42aac
463,afl-0-exid22,123906-123911,fcb,mp42aac
464,aflplusplus-0-exid22,123906-123917,fcb,mp42aac
465,afl-0-exid21,123911-123915,fcb,mp42aac
466,afl-0-exid20,123915-123921,fcb,mp42aac
467,aflplusplus-0-exid20,123917-123921,fcb,mp42aac
468,afl-0-exid21,123921-123926,fcb,mp42aac
469,afl-0-exid22,123921-123932,fcb,mp42aac
470,afl-0-exid20,123926-123930,fcb,mp42aac
471,aflfast-0-exid23,123930-123936,fcb,mp42aac
472,aflfast-0-exid22,123932-123936,fcb,mp42aac
473,aflfast-0-exid20,124592-124599,fcb,mp42aac
474,fairfuzz-0-exid22,124599-124605,fcb,mp42aac
475,aflplusplus-0-exid20,124599-124617,fcb,mp42aac
476,fairfuzz-0-exid20,124612-124599,fcb,mp42aac
477,afl-0-exid21,124634-124650,fcb,mp42aac
478,aflfast-0-exid20,124634-124653,fcb,mp42aac
479,afl-0-exid20,124650-124690,fcb,mp42aac
480,afl-0-exid20,124653-124663,fcb,mp42aac
481,afl-0-exid20,124663-124668,fcb,mp42aac
482,aflfast-0-exid24,124663-124671,fcb,mp42aac
483,afl-0-exid23,124668-124690,fcb,mp42aac
484,fairfuzz-0-exid20,124671-124679,fcb,mp42aac
485,afl-0-exid21,124679-124690,fcb,mp42aac
486,fairfuzz-0-exid21,124705-124745,fcb,mp42aac
487,aflfast-0-exid20,124745-124749,fcb,mp42aac
488,afl-0-exid21,124749-124753,fcb,mp42aac
489,afl-0-exid20,124753-124774,fcb,mp42aac
490,afl-0-exid20,124774-124778,fcb,mp42aac
491,aflplusplus-0-exid20,124778-124781,fcb,mp42aac
492,afl-0-exid22,124781-125038,fcb,mp42aac
493,afl-0-exid24,124786-124791,fcb,mp42aac
494,afl-0-exid20,124791-124797,fcb,mp42aac
495,afl-0-exid23,124797-124800,fcb,mp42aac
496,afl-0-exid21,124800-124806,fcb,mp42aac
497,fairfuzz-0-exid20,124806-124809,fcb,mp42aac
